Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern...........................",0,0,0,0,400,0,0,0,"37,925","38,024",0,0,"76,349"
Cabezon...........................................,15,0,0,0,11,36,32,261,15,2,48,7,427
Carp..................................................,0,0,0,0,0,491,0,0,0,0,0,0,491
"Corvina, shortfin...............................",0,0,37,0,0,0,0,0,0,0,0,0,37
"Croaker, unspecifed........................",0,90,0,0,0,0,0,40,4,218,86,42,479
"Croaker, white..................................",0,0,1,0,0,35,203,0,28,0,3,0,270
Dolphin (fish).....................................,0,0,0,0,0,0,0,0,0,"6,322",0,0,"6,322"
Escolar...............................................,0,0,0,0,0,0,0,0,0,656,0,373,"1,029"
"Fish, unspecified...............................",0,0,0,0,0,0,0,0,0,30,0,0,30
"Flounder, starry.................................","2,076","2,390","3,624","3,020",378,573,"1,157","1,073","5,085","4,890",886,0,"25,153"
"Flounder, unspecified......................",0,0,0,0,0,0,0,0,63,0,0,0,63
"Goby, yellowfin................................",10,0,0,0,0,0,0,0,0,0,12,0,22
"Greenling, kelp.................................",0,0,0,0,0,30,25,48,39,9,0,0,151
Grenadier.........................................,0,0,0,0,0,0,0,0,0,0,0,26,26
"Halibut, California............................","13,215","21,985","24,457","12,507","15,185","21,186","59,323","49,261","19,368","7,013","1,172",21,"244,692"
Lingcod.............................................,46,112,127,380,849,843,"2,524","2,346","2,435",795,258,147,"10,863"
Oilfish.................................................,352,245,491,0,0,0,0,0,0,0,0,0,"1,088"
Opah.................................................,0,50,86,0,0,0,0,0,0,"3,460",0,705,"4,301"
"Rockfish, China.................................",47,22,0,0,13,12,188,136,121,30,73,50,691
"Rockfish, bank..................................",21,0,103,236,"1,794",0,56,0,105,0,0,45,"2,360"
"Rockfish, black-and-yellow...........",0,0,0,0,13,51,193,184,31,20,0,12,504
"Rockfish, black.................................",14,0,0,0,23,82,177,274,371,270,52,159,"1,423"
"Rockfish, blackgill.............................",3,0,213,0,0,270,328,6,74,149,14,0,"1,057"
"Rockfish, blue...................................",6,7,0,0,0,19,40,66,103,133,33,9,415
"Rockfish, bocaccio..........................",18,0,0,0,0,0,88,0,0,0,0,0,106
"Rockfish, brown................................",127,61,0,0,200,614,"1,314","1,341","1,108",750,414,345,"6,273"
"Rockfish, canary...............................",0,0,8,93,10,2,50,0,34,2,87,0,286
"Rockfish, chilipepper.......................","4,579","5,054","7,406","23,348","25,561","10,854","22,576","17,803","53,655","29,636","29,596","7,695","237,763"
"Rockfish, copper..............................",26,20,0,0,34,33,90,131,158,82,31,21,625
"Rockfish, darkblotched...................",0,0,0,0,0,0,0,0,80,596,100,0,776
"Rockfish, gopher..............................",184,30,0,0,184,160,516,753,801,263,241,197,"3,330"
"Rockfish, grass..................................",0,0,0,0,25,84,34,161,2,33,2,10,351
"Rockfish, greenspotted...................",0,0,0,0,0,0,30,3,0,0,0,0,33
"Rockfish, group bolina.....................",35,0,0,0,0,30,0,0,0,0,0,0,65
"Rockfish, group gopher...................",35,0,0,0,0,0,0,0,0,0,0,0,35
"Rockfish, group nearshore..............",0,0,0,0,17,10,0,0,0,0,0,0,27
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, group red..........................",0,2,0,0,0,0,0,0,0,0,0,0,2
"Rockfish, group shelf........................",20,0,0,0,26,19,3,21,0,0,28,0,117
"Rockfish, group slope......................",52,"2,537",95,"1,938",92,18,135,210,95,53,"3,371",0,"8,596"
"Rockfish, olive...................................",0,23,0,32,0,3,27,10,63,64,4,0,226
"Rockfish, quillback...........................",2,0,0,0,0,0,8,0,2,0,0,0,12
"Rockfish, rosy....................................",0,36,0,0,0,4,8,0,88,67,14,10,228
"Rockfish, splitnose............................","1,552","3,604",636,"2,010","3,167",635,197,"1,604","1,103","7,166","6,969",235,"28,878"
"Rockfish, starry..................................",0,3,0,0,24,18,107,28,137,31,18,13,378
"Rockfish, treefish...............................",0,0,0,0,0,0,0,0,4,1,0,0,5
"Rockfish, vermilion............................",46,17,0,0,22,34,203,368,296,173,46,61,"1,266"
"Rockfish, widow...............................",0,0,0,253,208,0,21,22,285,34,69,0,892
"Rockfish, yelloweye.........................",0,0,0,0,0,0,0,0,4,0,0,0,4
"Rockfish, yellowtail...........................",96,12,103,0,75,0,140,7,143,21,6,15,618
Sablefish............................................,"3,398","5,662","5,249","6,440","10,058","21,911","42,962","28,346","48,249","41,440","16,721","9,076","239,512"
"Salmon, Chinook..............................",0,0,0,0,0,0,"2,146",0,349,0,0,0,"2,495"
"Salmon, Roe (Chinook, Coho).......",0,0,0,0,0,0,2,0,0,0,0,0,2
Sanddab...........................................,42,387,"9,328","5,760","10,542","2,967","23,167","7,286","4,178","1,339","2,968","1,737","69,701"
"Sardine, Pacific................................",0,0,0,0,0,0,133,0,0,0,0,0,133
"Sculpin, staghorn.............................",122,52,156,67,105,21,168,293,470,551,357,250,"2,612"
"Seabass, white.................................",532,516,301,16,0,30,"1,131","7,630",642,48,0,0,"10,846"
"Seaperch, striped............................",120,385,534,0,0,0,0,0,0,0,0,0,"1,039"
"Shark, leopard..................................","1,374",52,38,25,142,0,132,34,101,300,330,189,"2,890"
"Shark, shortfin mako........................",0,0,113,0,0,0,0,0,0,0,0,0,113
"Shark, soupfin...................................",115,26,318,111,0,0,0,0,36,73,98,197,974
"Shark, spiny dogfish.........................",0,0,0,0,0,0,0,0,0,8,0,0,8
"Shark, thresher..................................",0,0,0,0,0,0,373,211,18,0,0,0,602
"Shark, unspecified............................",0,30,268,0,0,50,0,0,0,50,227,185,810
"Skate, big..........................................",0,0,0,0,"2,348",0,41,0,0,0,0,0,"2,389"
"Skate, longnose................................",0,0,"1,811","3,780","4,606","7,831","11,041","23,680","7,302","2,628","1,964",0,"64,643"
"Skate, unspecified...........................",94,354,386,"2,088",11,0,0,279,"7,185","4,143","1,003",10,"15,553"
"Smelt, night.......................................",0,0,0,0,10,85,73,207,0,0,0,0,375
"Smelt, surf..........................................",0,0,0,10,0,0,20,30,0,0,0,0,60
