Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern.............................",0,0,0,0,0,"155,400",0,0,0,0,0,0,"155,400"
"Barracuda, California.........................",0,0,0,0,3,0,0,46,24,0,0,0,73
Butterfish (Pacific pompano).........,0,0,0,0,11,60,5,0,0,0,0,0,76
Cabezon............................................,23,213,0,0,73,249,531,92,289,213,100,0,"1,783"
Carp..................................................,977,0,0,0,0,0,0,0,0,0,0,"2,327","3,304"
"Croaker, unspecifed..........................",35,331,0,142,88,204,759,"1,914",761,403,483,22,"5,141"
"Croaker, white...................................",0,0,0,0,276,648,"1,387",99,59,0,0,122,"2,591"
"Eel, monkeyface (prickleback)......",0,0,18,0,0,0,0,0,0,0,0,0,18
"Flounder, arrowtooth.........................",155,0,0,0,0,0,0,0,0,619,0,0,774
"Flounder, starry.................................","5,458","5,582","4,054","8,640","4,614","3,087","2,443","9,513","3,681",579,"2,267","1,608","51,526"
"Flounder, unspecified........................",0,0,0,0,36,47,0,178,160,35,0,0,456
"Goby, yellowfin..................................",0,0,0,5,2,0,0,0,0,0,0,18,25
"Greenling, kelp..................................",5,17,0,0,8,10,12,0,0,0,0,0,52
Grenadier..........................................,0,0,0,0,0,0,0,0,0,0,15,0,15
"Halibut, California..............................","92,619","38,834","23,689","56,970","24,432","46,331","38,523","53,524","9,796","5,792","2,647","5,032","398,189"
"Herring, Pacific - roe on kelp.............",0,0,0,0,0,0,0,0,0,0,0,520,520
"Herring, Pacific - roe..........................","1,029,128","454,002",0,0,0,0,0,0,0,0,0,"7,724","1,490,853"
Jacksmelt..........................................,0,0,0,16,3,0,6,152,"1,387",8,0,0,"1,572"
Lingcod.............................................,841,832,633,"1,424","2,102","3,586","4,730","2,262","2,479","3,452","1,272",166,"23,778"
"Mackerel, Pacific...............................",0,0,0,0,0,6,250,411,166,16,0,0,849
"Mackerel, jack...................................",0,0,0,0,12,0,0,62,23,0,0,0,97
"Midshipman, plainfin..........................",0,0,0,0,0,11,0,0,0,0,0,0,11
"Mudsucker, longjaw...........................",0,0,0,0,0,0,0,0,0,0,0,21,21
Opah.................................................,0,0,0,0,0,0,0,13,0,0,213,0,226
"Rockfish, China.................................",35,89,0,0,1,42,53,24,66,94,3,0,407
"Rockfish, bank..................................",0,247,0,0,0,0,0,"3,309","1,267",521,0,0,"5,344"
"Rockfish, black-and-yellow................",0,14,0,0,11,250,46,90,169,180,12,13,784
"Rockfish, black..................................",153,125,0,0,142,581,411,401,295,885,242,74,"3,308"
"Rockfish, blackgill..............................",98,0,0,0,102,62,372,"1,910","4,439","6,745",195,0,"13,922"
"Rockfish, blue...................................",132,402,0,0,103,213,227,408,965,640,289,79,"3,457"
"Rockfish, bocaccio............................",15,0,0,0,20,32,13,0,5,52,0,0,137
"Rockfish, brown.................................",0,179,0,0,75,549,431,535,433,730,177,2,"3,110"
"Rockfish, canary................................",99,0,0,0,0,202,193,186,74,"1,380",81,90,"2,305"
"Rockfish, chilipepper.........................",292,0,30,79,942,"2,090","1,099","5,110","11,119","1,499",956,499,"23,715"
"Rockfish, copper...............................",25,63,0,0,1,20,29,22,43,55,26,0,284
"Rockfish, darkblotched......................",0,0,0,0,1,0,0,456,0,0,0,0,457
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, flag....................................",0,0,0,0,21,0,0,0,0,0,0,0,21
"Rockfish, gopher...............................",0,43,0,0,73,596,261,371,375,500,205,0,"2,424"
"Rockfish, grass.................................",0,62,0,0,18,128,18,41,57,202,96,4,625
"Rockfish, group bolina.......................",11,93,0,7,300,971,"1,209",697,610,751,835,178,"5,662"
"Rockfish, group gopher.....................",31,85,0,0,28,553,159,289,188,277,207,86,"1,902"
"Rockfish, group red...........................",0,160,0,0,0,0,89,0,47,0,11,0,307
"Rockfish, group rosefish....................",781,"7,675",0,0,0,"5,327","4,100","3,742",945,"5,095","5,598",269,"33,532"
"Rockfish, group shelf.........................",0,0,544,0,419,"1,920",0,0,0,199,0,0,"3,082"
"Rockfish, group slope........................",335,570,0,0,185,"2,587","14,155",45,458,392,0,420,"19,147"
"Rockfish, group small........................",0,0,0,3,3,129,107,"1,639",0,0,0,0,"1,881"
"Rockfish, kelp....................................",0,0,0,0,0,12,0,0,0,0,0,0,12
"Rockfish, olive...................................",0,6,0,0,30,48,34,136,52,34,62,18,419
"Rockfish, quillback............................",80,77,0,0,0,0,0,2,94,238,90,0,581
"Rockfish, rosethorn...........................",0,38,0,0,0,0,0,0,0,0,0,0,38
"Rockfish, rosy...................................",0,0,0,0,0,2,0,1,3,0,28,0,34
"Rockfish, splitnose............................",0,0,0,0,0,0,0,"8,390",0,259,"2,634",598,"11,881"
"Rockfish, starry.................................",0,15,0,0,0,1,0,0,0,0,0,0,16
"Rockfish, treefish...............................",0,0,0,0,0,0,0,0,0,0,3,0,3
"Rockfish, unspecified........................",0,257,0,0,170,33,192,69,0,0,11,0,732
"Rockfish, vermilion............................",8,128,0,0,318,518,552,687,476,423,227,1,"3,337"
"Rockfish, widow................................",8,0,0,0,0,40,0,0,57,23,0,0,128
"Rockfish, yellowtail............................",422,89,0,0,189,334,"1,353","1,090","1,183","1,017",645,35,"6,357"
Sablefish...........................................,"7,155","15,593","5,212","3,638","16,651","42,193","37,550","61,428","45,304","38,766","11,728","18,011","303,228"
"Salmon, Chinook...............................",0,0,0,0,"52,234","1,142","33,417","38,877","65,822","17,012",0,0,"208,504"
"Salmon, Roe (Chinook, Coho)......",0,0,0,0,1,7,0,28,39,19,0,0,93
Sanddab............................................,32,509,"4,958","13,564","15,997","29,073","43,231","20,555","10,243","6,349",0,268,"144,778"
"Sardine, Pacific.................................",0,0,0,165,0,"247,724",0,0,"40,563",0,100,0,"288,552"
"Sculpin, staghorn..............................",3,0,19,13,54,51,49,119,554,787,562,265,"2,476"
"Seabass, white..................................",0,29,0,55,0,97,110,"1,484",913,724,0,79,"3,491"
"Shad, American.................................",0,0,0,0,150,0,0,0,0,0,0,0,150
