Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Barracuda, California...........................",0,0,0,0,0,0,0,0,6,0,0,0,6
"Bullhead, brown...................................",0,323,5,0,0,0,0,0,0,0,0,0,328
Butterfish (Pacific pompano)...........,0,8,1,0,42,13,0,0,48,35,10,0,157
Cabezon..............................................,281,115,30,0,0,77,3,0,0,0,0,0,505
Carp.....................................................,808,380,0,0,0,0,0,0,0,0,"1,277","5,120","7,585"
"Cod, Pacific..........................................",23,4,0,0,0,0,0,0,13,0,0,0,40
"Croaker, unspecifed.............................",0,0,0,0,0,34,45,16,0,84,888,"2,973","4,040"
"Croaker, white......................................","2,639","2,919","3,148",834,"2,617","8,612","5,608","4,623","4,895","1,958","5,301",105,"43,260"
"Eel, monkeyface (prickleback)........",28,0,0,0,0,32,0,0,0,0,0,0,60
Escolar.................................................,0,0,0,0,0,0,0,0,863,0,0,0,863
"Fish, unspecified..................................",0,0,0,0,0,0,52,139,0,0,0,0,191
"Flounder, arrowtooth............................",19,0,0,0,0,160,0,0,0,735,11,0,925
"Flounder, starry....................................","7,365","11,061","5,856","5,247",780,"1,786","2,742","2,733","3,119","3,776","1,415",0,"45,881"
"Flounder, unspecified...........................",0,0,22,0,0,0,111,0,70,0,0,0,203
Flyingfish..............................................,0,11,0,0,0,0,0,0,0,0,0,0,11
"Goby, yellowfin.....................................",0,1,5,0,0,0,487,0,0,0,0,0,493
"Greenling, kelp.....................................",27,33,6,0,0,14,0,0,0,0,0,0,81
Grenadier.............................................,0,"1,755","2,000","5,516","2,620",0,450,"2,177","4,425",0,0,0,"18,943"
"Halibut, California.................................","70,795","48,852","31,451","12,547","11,155","20,488","54,398","78,864","40,578","27,406","4,787",0,"401,319"
"Herring, Pacific - roe on kelp................","79,313","47,848","5,249",0,0,0,0,0,0,0,0,0,"132,410"
"Herring, Pacific - roe............................","2,217,297","1,565,762","5,553",0,0,0,0,0,0,0,0,"14,214","3,802,826"
Jacksmelt.............................................,22,38,0,0,0,0,0,174,691,"1,630",593,125,"3,273"
Lingcod................................................,"1,089",347,"1,201",916,"2,359","1,993","3,669","2,338","3,495","1,912",695,0,"20,014"
"Mackerel, Pacific..................................",0,1,79,0,0,3,0,0,0,0,0,0,83
"Midshipman, plainfin.............................",0,0,0,0,3,0,0,0,0,0,0,0,3
"Mudsucker, longjaw.............................",0,7,5,0,0,0,0,0,0,0,0,0,12
Opah....................................................,0,0,0,0,0,0,0,0,584,103,0,0,687
"Rockfish, China....................................",12,5,0,0,0,76,44,2,71,46,0,0,256
"Rockfish, bank.....................................","19,229",49,"3,202",12,"5,005",0,0,0,38,"2,525",0,75,"30,135"
"Rockfish, black-and-yellow...................",115,8,0,0,0,370,197,100,98,57,0,0,944
"Rockfish, black.....................................",53,44,0,0,142,274,"1,463",523,200,169,132,19,"3,019"
"Rockfish, blackgill.................................",477,"3,650","1,399",282,224,"1,620",188,"3,501","1,072","1,736",15,"1,105","15,269"
"Rockfish, blue......................................",138,58,27,0,40,37,26,20,42,86,71,7,552
"Rockfish, bocaccio...............................",0,0,0,0,0,0,0,0,6,0,0,0,6
"Rockfish, brown...................................",215,3,7,2,26,183,374,92,31,4,13,50,999
"Rockfish, canary..................................",0,0,0,0,0,0,0,0,78,0,0,0,78
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, chilipepper............................",50,0,0,444,64,12,284,12,502,"3,573",153,0,"5,093"
"Rockfish, copper..................................",3,0,0,0,0,84,5,14,16,3,0,0,125
"Rockfish, cowcod.................................",0,0,0,0,0,0,0,0,1,1,0,0,1
"Rockfish, darkblotched.........................",0,0,292,313,0,0,0,0,0,0,0,0,605
"Rockfish, gopher..................................",41,61,30,0,0,332,184,0,0,67,0,0,716
"Rockfish, grass....................................",0,0,0,0,31,255,174,544,51,36,0,0,"1,091"
"Rockfish, greenspotted........................",0,0,0,0,0,0,0,0,1,0,0,0,1
"Rockfish, greenstriped.........................",0,654,0,0,0,0,0,0,4,1,0,0,659
"Rockfish, group bolina..........................",224,99,42,7,39,343,359,549,287,201,0,0,"2,150"
"Rockfish, group gopher........................",0,0,0,0,0,40,120,66,118,26,0,0,370
"Rockfish, group nearshore...................",21,0,2,0,0,0,0,0,0,0,0,0,23
"Rockfish, group red..............................",323,0,0,"26,462",8,395,14,65,0,2,0,0,"27,269"
"Rockfish, group rosefish......................","13,377","10,499","4,518","5,523","19,690","1,664","2,516",130,554,"11,204",288,0,"69,963"
"Rockfish, group shelf...........................",0,0,0,0,0,0,0,0,0,11,43,0,54
"Rockfish, group slope..........................","3,178","1,165","1,350",0,"1,431",616,905,0,102,0,68,"1,612","10,427"
"Rockfish, group small...........................",0,5,0,"1,657",120,928,"1,045",220,0,0,0,0,"3,975"
"Rockfish, kelp.......................................",0,0,0,0,0,5,16,0,0,0,0,0,21
"Rockfish, olive......................................",1,2,0,0,0,1,8,9,10,6,7,3,47
"Rockfish, quillback...............................",4,2,0,0,0,14,87,5,125,0,0,0,237
"Rockfish, redbanded............................",0,0,68,0,3,68,0,0,70,74,0,0,282
"Rockfish, shortbelly..............................",0,622,0,0,0,0,0,0,1,0,0,0,623
"Rockfish, splitnose...............................","3,536","4,456","1,833",709,248,0,46,625,0,155,80,"22,841","34,530"
"Rockfish, unspecified...........................",3,0,0,"1,165","15,639",3,489,97,129,75,0,0,"17,600"
"Rockfish, vermilion...............................",44,40,13,0,22,148,315,227,404,108,24,19,"1,364"
"Rockfish, widow...................................",127,879,0,"6,043",0,218,334,1,0,0,0,0,"7,602"
"Rockfish, yellowtail...............................",32,45,0,0,22,85,127,90,183,0,1,0,584
Sablefish..............................................,"17,212","14,344","31,882","36,212","26,039","31,592","19,512","37,354","47,233","37,509","8,505","11,606","319,000"
"Salmon, Chinook..................................",0,0,0,0,"162,731","332,890","167,256","75,772","38,211","16,198",0,0,"793,058"
"Salmon, Roe (Chinook and Coho)..",0,0,0,0,0,12,20,51,49,0,0,0,132
