Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, deepbody...........................",0,0,0,0,0,14,0,0,0,0,0,0,14
"Anchovy, northern.............................",0,0,0,0,19,0,4,0,0,0,0,0,23
"Bonito, Pacific...................................",0,0,0,0,0,0,0,10,0,0,0,0,10
Butterfish (Pacific pompano).........,0,0,0,0,6,4,6,3,31,0,0,0,50
Cabezon............................................,0,57,0,0,8,26,42,8,0,0,0,0,141
Carp..................................................,"4,244","4,015","2,725",0,0,0,0,0,0,"3,495","4,480","4,569","23,528"
"Cod, Pacific.......................................",0,0,0,0,0,26,0,0,0,0,0,0,26
"Croaker, unspecifed..........................","5,378","10,560","6,486",520,"4,046","6,316","4,474","2,725","3,197","2,274",344,"1,486","47,805"
"Croaker, white...................................",0,0,165,20,335,3,13,5,76,0,14,0,631
"Eel, monkeyface (prickleback)......",0,0,0,0,0,0,0,0,0,0,26,52,77
"Flounder, starry.................................","6,624","6,663","4,805","1,474","2,952",718,"1,948","3,728","4,771",847,"3,321","4,566","42,419"
"Flounder, unspecified........................",0,0,75,0,0,0,0,0,1,0,0,51,127
"Goby, yellowfin..................................",0,0,27,0,0,0,0,0,0,0,0,0,27
"Greenling, kelp..................................",10,0,0,0,3,7,0,0,0,0,0,0,20
Grenadier..........................................,0,200,0,5,0,0,"3,849",440,"4,040",261,0,0,"8,795"
"Halibut, California..............................","69,535","71,033","43,134","15,113","14,357","42,783","91,253","92,849","24,376","13,124","12,577","44,132","534,265"
"Herring, Pacific - roe on kelp.............",0,"5,558","6,931",0,0,0,0,0,0,0,0,0,"12,489"
"Herring, Pacific - roe..........................","2,880,830","93,489",0,0,0,0,0,0,0,0,0,0,"2,974,318"
"Herring, Pacific..................................","77,040",0,0,0,0,0,0,0,0,0,0,0,"77,040"
Jacksmelt..........................................,18,22,0,0,0,0,0,419,"1,147",573,9,2,"2,190"
Lingcod.............................................,507,803,"1,037",596,"1,661",803,"4,466","3,025","3,253","1,977",166,85,"18,378"
"Mackerel, Pacific...............................",0,0,0,0,44,34,0,0,0,0,0,0,78
"Mackerel, jack...................................",0,0,0,0,0,6,0,5,0,0,0,0,11
"Mackerel, unspecified........................",0,0,0,0,0,0,23,2,0,0,1,0,26
"Rockfish, China.................................",43,129,0,0,12,9,57,0,5,62,42,33,392
"Rockfish, Pacific ocean perch...........",0,118,0,0,0,0,0,0,0,0,0,0,118
"Rockfish, bank..................................","1,190","15,236","1,620","1,239",0,0,"5,940",0,0,0,0,0,"25,225"
"Rockfish, black-and-yellow................",0,0,0,0,0,171,149,84,62,24,0,0,490
"Rockfish, black..................................",21,31,0,0,95,259,742,712,377,310,236,105,"2,887"
"Rockfish, blackgill..............................",0,"1,314",581,"1,309",0,0,379,"1,302","3,048",680,"4,122",709,"13,444"
"Rockfish, blue...................................",1,31,0,0,4,31,64,153,389,256,106,53,"1,088"
"Rockfish, bocaccio............................",0,40,0,36,5,0,460,0,294,16,14,0,865
"Rockfish, brown.................................",0,2,0,0,7,38,180,191,195,61,50,13,737
"Rockfish, canary................................",2,0,0,100,50,0,3,0,0,0,0,0,155
"Rockfish, chilipepper.........................",88,"1,063",564,582,240,0,"9,749","3,691","12,619",200,459,0,"29,255"
"Rockfish, copper...............................",36,78,0,0,5,8,6,3,8,34,20,66,263
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, cowcod..............................",0,0,0,0,0,0,0,0,0,1,2,0,3
"Rockfish, darkblotched......................",0,0,0,0,0,0,0,0,0,0,30,0,30
"Rockfish, gopher...............................",15,37,0,0,111,98,148,181,76,151,128,20,965
"Rockfish, grass.................................",0,0,0,0,0,51,81,148,37,42,17,0,376
"Rockfish, greenstriped.......................",0,0,0,0,0,0,0,0,0,28,66,0,94
"Rockfish, group bolina.......................",80,24,5,19,395,310,463,690,290,318,253,77,"2,925"
"Rockfish, group gopher.....................",0,0,0,0,0,33,76,48,14,0,18,0,189
"Rockfish, group red...........................",217,9,5,32,4,0,104,2,0,0,0,0,373
"Rockfish, group rosefish....................","3,247","21,719","3,901","2,985",965,30,"9,876","4,155","8,859","3,889","4,431","3,990","68,047"
"Rockfish, group shelf.........................",50,0,0,0,0,0,0,0,0,0,2,0,52
"Rockfish, group slope........................",0,"1,410","3,272","2,379","49,366",0,"8,246","5,932","40,137",974,443,0,"112,159"
"Rockfish, group small........................",2,25,0,0,0,32,26,22,178,0,0,0,285
"Rockfish, kelp....................................",0,0,0,0,0,0,23,0,0,0,0,0,23
"Rockfish, olive...................................",0,1,0,0,3,10,22,8,84,31,13,12,183
"Rockfish, quillback............................",58,279,0,0,4,0,0,0,18,169,177,140,845
"Rockfish, rosethorn...........................",0,20,0,0,0,0,0,2,0,18,6,0,46
"Rockfish, rosy...................................",0,15,0,0,0,0,0,0,0,0,0,0,15
"Rockfish, shortbelly...........................",0,0,0,0,0,0,0,0,0,7,3,0,10
"Rockfish, splitnose............................","1,200",0,0,851,0,0,0,0,0,0,0,0,"2,051"
"Rockfish, starry.................................",0,0,0,0,0,0,0,0,0,0,1,0,1
"Rockfish, stripetail.............................",0,0,0,0,0,0,0,0,0,0,1,0,1
"Rockfish, treefish...............................",0,0,0,0,0,0,0,0,0,1,0,0,1
"Rockfish, unspecified........................",232,0,12,77,66,28,242,209,73,0,23,0,961
"Rockfish, vermilion............................",60,255,2,0,101,120,483,414,822,512,39,22,"2,831"
"Rockfish, widow................................",0,130,0,0,810,0,0,880,0,0,0,34,"1,854"
"Rockfish, yellowtail............................",2,127,0,80,304,37,267,256,145,34,131,69,"1,452"
Sablefish...........................................,"21,398","34,090","24,711","54,670","23,768","15,343","42,007","48,927","61,299","54,438","21,607","12,981","415,238"
"Salmon, Chinook...............................",0,0,0,35,"727,929","1,353,755","462,978","62,354","38,592","14,094",0,0,"2,659,737"
"Salmon, Roe (Chinook and Coho)",0,0,0,0,10,0,37,23,76,28,0,0,173
Salmon..............................................,0,0,0,0,0,0,217,0,0,0,0,0,217
