Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern.............................",0,0,0,0,0,0,14,15,0,0,0,0,29
"Barracuda, California.........................",6,0,0,0,0,0,0,0,0,0,0,0,6
"Blackfish, Sacramento......................",0,0,0,0,0,0,0,0,0,0,0,2,2
Butterfish (Pacific pompano).........,0,13,0,0,9,2,0,0,0,0,0,0,24
Cabezon............................................,0,0,0,0,37,149,179,34,763,0,0,0,"1,162"
Carp..................................................,903,0,506,0,0,0,0,0,0,0,834,"3,568","5,811"
"Croaker, unspecifed..........................","4,153","3,302","1,945",74,29,259,359,"2,302","2,193",902,"1,146",562,"17,225"
"Croaker, white...................................",204,6,0,0,235,179,67,103,35,0,136,0,965
"Eel, monkeyface (prickleback)......",0,0,0,0,0,0,0,0,0,0,38,0,38
"Flounder, arrowtooth.........................","1,609",0,0,0,0,0,13,0,0,0,0,0,"1,622"
"Flounder, starry.................................","8,443","18,137","7,684","7,497","1,906","3,816","5,316","3,939","3,182","3,195",358,191,"63,664"
"Flounder, unspecified........................",166,271,0,0,119,0,0,0,0,0,0,0,556
"Goby, yellowfin..................................",0,3,0,0,0,0,0,7,0,69,0,0,79
"Greenling, kelp..................................",0,0,0,0,0,15,20,0,0,0,0,0,35
"Halibut, California..............................","86,727","135,813","79,121","37,486","23,764","39,477","104,629","57,482","27,184","11,446","9,057","3,813","616,000"
"Herring, Pacific - roe..........................","129,796","159,685",0,0,0,0,0,0,0,0,0,0,"289,481"
Jacksmelt..........................................,5,31,8,1,0,0,14,439,"1,631",238,501,0,"2,869"
Lingcod.............................................,570,"1,162","2,074",446,"2,555","1,442","2,995","2,336","2,659","1,516",0,0,"17,756"
"Mackerel, Pacific...............................",0,0,0,0,0,0,21,2,19,0,0,0,43
"Mackerel, jack...................................",82,0,0,0,0,0,15,21,0,0,0,0,118
Opah.................................................,0,0,0,0,0,0,0,36,0,0,0,0,36
"Rockfish, China.................................",21,129,0,0,0,60,3,64,152,43,107,17,596
"Rockfish, bank..................................",0,0,0,0,0,36,0,547,0,0,0,0,583
"Rockfish, black-and-yellow................",0,3,0,0,0,107,206,249,71,84,76,139,935
"Rockfish, black..................................",153,130,0,0,533,534,653,391,337,138,90,146,"3,106"
"Rockfish, blackgill..............................",191,0,38,49,10,100,760,339,0,236,0,98,"1,820"
"Rockfish, blue...................................",41,161,0,0,29,96,87,124,208,337,116,0,"1,198"
"Rockfish, bocaccio............................","4,017",18,280,0,0,0,3,0,299,0,0,0,"4,617"
"Rockfish, brown.................................",18,1,0,0,447,97,63,180,78,189,107,124,"1,304"
"Rockfish, canary................................",0,0,0,13,76,31,93,0,0,0,0,0,213
"Rockfish, chilipepper.........................","2,036",848,"1,500",511,"1,304",197,895,394,"13,843",0,0,0,"21,528"
"Rockfish, copper...............................",10,147,0,0,7,59,2,37,30,25,36,31,383
"Rockfish, gopher...............................",38,245,0,0,14,170,61,2,156,143,99,50,978
"Rockfish, grass.................................",0,0,0,0,0,163,122,72,121,114,143,47,782
"Rockfish, group bolina.......................",175,379,238,1,468,758,732,729,452,648,127,351,"5,058"
"Rockfish, group gopher.....................",0,0,0,0,0,0,358,120,48,33,101,23,683
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, group nearshore................",0,0,0,0,18,0,0,0,0,0,0,0,18
"Rockfish, group red...........................",0,0,0,0,0,16,4,0,307,0,0,0,327
"Rockfish, group rosefish....................","23,812","9,951","2,188","1,376","4,356","2,472","3,500","3,661","1,998",581,413,0,"54,308"
"Rockfish, group shelf.........................",0,0,0,119,98,0,10,0,200,0,297,0,724
"Rockfish, group slope........................","1,019","2,094",436,"2,219","2,288",424,461,"3,288","1,298",301,0,0,"13,828"
"Rockfish, group small........................",0,0,10,236,0,6,0,0,1,0,0,0,253
"Rockfish, olive...................................",3,4,0,0,12,61,76,132,35,24,4,0,351
"Rockfish, quillback............................",36,290,0,0,0,3,0,29,0,6,84,2,450
"Rockfish, splitnose............................",0,0,0,0,0,112,0,0,0,0,0,0,112
"Rockfish, starry.................................",0,0,0,0,0,0,0,0,0,0,0,1,1
"Rockfish, treefish...............................",0,0,0,0,0,0,0,0,0,0,1,0,1
"Rockfish, unspecified........................",37,70,275,51,7,37,53,"1,415",0,25,7,0,"1,978"
"Rockfish, vermilion............................",37,110,0,0,312,243,520,340,751,148,60,93,"2,614"
"Rockfish, widow................................",140,0,0,0,0,0,0,0,111,160,0,0,411
"Rockfish, yellowtail............................",60,172,49,328,399,10,277,228,208,213,331,62,"2,337"
Sablefish...........................................,"17,895","11,364","15,955","30,147","18,653","18,946","41,812","39,040","26,827","26,617","13,059","6,546","266,860"
"Salmon, Chinook...............................",0,0,0,0,"280,852","17,522","1,013,974","71,474","234,465","29,282",0,0,"1,647,569"
"Salmon, Roe (Chinook, Coho)......",0,0,0,0,5,0,19,75,86,34,0,0,219
Sanddab............................................,"2,603",766,"8,916","9,902","8,768","30,219","6,194","31,384","19,568",0,10,0,"118,331"
"Sardine, Pacific.................................",0,0,0,0,0,0,"103,707","78,497","498,992",0,0,0,"681,196"
"Sculpin, staghorn..............................",194,113,98,3,0,25,149,25,235,"1,137",813,268,"3,060"
"Seabass, white..................................",11,48,272,5,0,75,599,967,858,"2,387",25,0,"5,247"
"Shark, brown smoothhound...............",0,0,0,0,6,0,0,0,0,0,0,300,306
"Shark, leopard...................................","1,219","1,473","1,570","2,888","1,230",910,905,"1,194",799,"1,116",311,588,"14,202"
"Shark, pelagic thresher.....................",0,0,0,0,0,0,34,0,0,0,0,0,34
"Shark, soupfin...................................",369,296,96,147,147,21,334,63,152,48,86,0,"1,759"
"Shark, thresher..................................",0,0,0,0,0,0,0,57,0,0,0,0,57
"Shark, unspecified.............................",100,10,674,19,158,125,260,118,90,"1,394",987,951,"4,886"
"Skate, unspecified.............................",303,231,334,"2,209","1,729","1,718","2,383","2,135","1,364",75,5,247,"12,733"
"Smelt, surf.........................................",0,0,0,110,0,0,0,0,0,0,0,0,110
