Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
"Anchovy, northern.............................",0,271713,587428,620961,542414,0,20350,191370,403944,320,17313,2339,2658152
"Barracuda, California.........................",56,520,649,3,18584,18373,17468,7000,170,0,0,0,62823
"Bass, giant sea.................................",186,235,506,252,150,410,678,343,69,27,219,40,3114
Blacksmith.........................................,0,0,0,0,167,57,0,0,0,0,0,0,224
"Bonito, Pacific...................................",0,0,0,0,721,429,5531,1233,125,0,35,10,8084
Butterfish (Pacific pompano).........,0,0,15,0,1,22,1002,10,0,12,0,5,1067
Cabezon............................................,0,0,62,41,26,62,0,7,0,0,0,0,197
"Croaker, white...................................",18465,9852,8058,9098,12256,12005,9185,10266,9382,12898,4123,8906,124494
Dolphin (fish)................................,0,0,0,0,0,0,0,20,0,0,0,0,20
"Eel, California moray.........................",0,20,0,0,20,25,11,0,0,0,0,0,76
Eel.....................................................,0,0,0,0,0,0,0,7,0,0,0,0,7
"Flounder, unspecified........................",79,11,5,0,29,0,0,0,30,23,0,0,177
Grenadiers........................................,0,25,0,0,0,0,0,0,0,0,0,0,25
"Guitarfish, shovelnose.......................",1983,615,360,1887,961,784,163,404,382,278,354,1718,9889
Hagfishes..........................................,0,0,0,0,0,0,0,11,0,0,0,0,11
Halfmoon...........................................,0,13,12,0,0,0,0,0,0,192,0,0,217
"Halibut, California..............................",13371,17871,24733,23879,19266,18199,9034,3330,3540,4818,4627,5989,148657
Jacksmelt..........................................,2209,3569,2181,66,2865,0,0,0,1054,696,139,102,12881
Lingcod.............................................,0,0,104,14,80,127,16,17,0,134,0,0,492
Louvar...............................................,0,0,28,0,0,0,31,35,0,984,474,0,1552
"Mackerel, Pacific...............................",261432,319097,308122,1764646,29140,14771,293926,693683,1342933,1454651,680196,258672,7421269
"Mackerel, jack...................................",57751,168600,133914,692663,193234,5842,478023,331911,31545,84183,32524,2159,2212349
"Mackerel, unspecified........................",2688,337,0,0,0,0,0,0,0,126,0,0,3151
"Midshipman, plainfin..........................",25,11,15,0,0,0,0,0,0,0,0,0,51
Opah.................................................,0,0,0,0,199,0,215,0,157,6531,3045,4590,14737
Opaleye.............................................,109,149,58,0,652,134,0,285,0,373,269,405,2434
Pacific Pomfret..................................,0,0,0,0,0,0,18,0,0,0,0,0,18
Queenfish..........................................,0,0,0,0,0,0,0,0,13,0,0,0,13
"Ray, Pacific electric...........................",0,0,0,0,20,0,0,0,0,0,0,0,20
"Ray, unspecified................................",77,0,0,0,0,0,0,0,0,0,0,0,77
