Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern........................","2,820,067","4,996,462","8,090,630","5,223,688","1,185,030",0,700,"3,000","48,726","2,000","111,969","399,132","22,881,404"
"Bass, kelp.......................................",0,0,0,0,0,1,0,0,0,4,0,0,5
Butterfish (Pacific pompano).....,0,0,0,0,0,0,70,"2,960","2,268",630,120,0,"6,048"
Cabezon..........................................,295,220,0,0,"1,814","1,024","2,195",373,827,612,434,154,"7,948"
"Croaker, white................................",0,0,450,0,810,0,390,"2,800","2,392","1,100",900,0,"8,842"
"Fish, unspecified..........................",0,0,0,0,0,0,0,0,20,5,0,0,25
"Flounder, arrowtooth....................",0,0,66,0,0,0,0,0,0,0,0,0,66
"Flounder, starry.............................",9,0,0,0,0,38,17,316,667,0,0,0,"1,047"
"Greenling, kelp..............................",73,14,0,0,384,93,323,45,120,103,12,10,"1,176"
"Greenling, rock..............................",0,0,0,0,3,0,11,1,8,0,0,0,23
Grenadier........................................,"3,308","4,249","1,389","13,275","6,436","2,919","9,449","7,130","8,632","15,290","3,582",369,"76,028"
"Halibut, California.........................",97,0,0,25,"1,337","6,750","14,576","26,409","6,988",408,0,0,"56,591"
Jacksmelt........................................,0,0,0,"1,000","1,232",218,"6,530","4,206","3,382","8,721","3,154",0,"28,443"
Lingcod............................................,86,8,175,"1,115","4,878","4,805","6,884","4,253","4,805","3,893","3,528",17,"34,446"
Louvar..............................................,0,0,0,0,0,0,0,0,0,0,33,0,33
"Mackerel, Pacific..........................",0,40,0,"3,476",0,18,"79,927","2,673","66,463",300,"299,281","84,432","536,610"
"Mackerel, jack................................",0,0,0,0,0,0,0,0,0,98,"162,470","34,492","197,060"
"Mackerel, unspecified.................",0,0,0,0,0,0,0,0,0,12,59,0,71
Opah................................................,0,0,0,0,0,0,0,0,0,0,718,0,718
"Ratfish, spotted............................",0,0,0,"4,052",35,0,121,0,0,0,0,94,"4,302"
"Rockfish, China.............................",0,0,0,0,0,0,30,0,8,7,0,1,46
"Rockfish, Pacific ocean perch..",0,0,0,0,0,1,0,0,0,0,0,0,1
"Rockfish, aurora............................",201,5,24,11,11,7,22,8,11,7,0,168,475
"Rockfish, bank...............................",906,16,40,153,3,0,26,0,2,10,60,3,"1,219"
"Rockfish, black-and-yellow.......",490,384,0,0,"1,014",593,951,408,876,668,365,223,"5,973"
"Rockfish, black..............................",85,353,0,0,213,319,507,174,168,294,209,181,"2,503"
"Rockfish, blackgill........................",341,261,"1,511","1,111","1,526",734,"2,942",849,"1,294",116,"1,118",107,"11,910"
"Rockfish, blue................................",496,402,0,0,144,325,391,411,392,588,496,274,"3,918"
"Rockfish, bocaccio......................","1,280",257,133,367,317,307,"1,226",894,349,"1,827","1,118",188,"8,262"
"Rockfish, brown............................",0,0,0,0,0,0,16,30,54,0,0,0,100
"Rockfish, canary...........................",10,0,0,0,0,8,7,3,0,5,0,9,42
"Rockfish, chilipepper...................","8,434","1,639","20,148","9,028","15,020","6,867","17,170","19,581",717,"27,349","27,717","7,826","161,496"
"Rockfish, copper...........................",8,0,0,0,2,5,5,3,0,7,3,0,33
"Rockfish, cowcod.........................",14,16,10,18,15,65,14,2,13,5,4,36,212
"Rockfish, darkblotched...............",27,0,32,15,0,0,14,0,4,17,1,5,115
"Rockfish, gopher...........................",434,482,0,0,438,432,"1,044",538,694,590,426,505,"5,582"
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, grass.............................",225,86,0,0,227,138,584,188,479,240,128,57,"2,352"
"Rockfish, greenspotted...............",0,8,170,1,28,105,41,35,0,454,78,11,931
"Rockfish, greenstriped................",0,0,0,138,71,50,33,45,2,0,0,0,339
"Rockfish, group black/blue........",0,0,0,0,0,0,0,0,4,0,0,0,4
"Rockfish, group bocaccio/chili.",0,0,0,0,0,0,0,0,0,0,34,0,34
"Rockfish, group bolina................",0,0,0,0,2,5,0,0,0,41,0,0,48
"Rockfish, group red......................",0,0,0,0,14,0,264,26,614,0,168,0,"1,086"
"Rockfish, group rosefish............",1,0,0,0,0,0,0,0,0,0,0,0,1
"Rockfish, group shelf..................",26,8,9,0,48,2,8,0,3,3,0,0,107
"Rockfish, group slope.................",0,10,113,43,2,0,22,4,21,9,8,0,232
"Rockfish, group small..................",0,0,0,0,0,5,0,0,0,0,0,0,5
"Rockfish, kelp................................",87,37,0,0,64,3,28,11,66,59,29,22,406
"Rockfish, olive...............................",97,36,0,0,2,42,68,10,37,85,60,23,458
"Rockfish, quillback.......................",0,0,0,0,0,0,0,19,0,0,0,0,19
"Rockfish, redbanded....................",1,1,6,7,12,0,3,0,1,0,0,7,38
"Rockfish, shortbelly.....................",0,0,0,0,14,20,0,0,0,0,0,0,34
"Rockfish, speckled.......................",3,3,0,0,0,0,0,0,0,2,0,0,8
"Rockfish, splitnose......................","4,349","1,441","7,946","4,535",7,5,84,595,323,"4,810","2,896","1,620","28,611"
"Rockfish, starry.............................",0,0,0,0,215,0,0,0,0,1,0,0,216
"Rockfish, treefish.........................",0,0,0,0,0,0,0,0,0,3,0,0,3
"Rockfish, unspecified..................",0,0,0,0,0,35,0,0,0,0,0,0,35
"Rockfish, vermilion.......................",673,551,0,7,390,635,984,421,889,"1,020","1,379",155,"7,102"
"Rockfish, widow............................",24,61,4,0,56,"3,015",228,71,21,409,7,73,"3,968"
"Rockfish, yelloweye.....................",7,0,92,0,0,4,0,0,0,0,0,0,103
"Rockfish, yellowtail......................",454,255,0,0,18,52,96,133,97,203,107,105,"1,521"
Sablefish.........................................,"24,906","15,445","19,505","42,959","36,761","19,540","26,727","37,241","26,943","40,267","31,212","8,115","329,621"
"Salmon, Chinook...........................",0,0,0,0,"42,445","16,440","24,796","2,817","1,472",0,9,0,"87,979"
"Salmon, Roe (Chinook, Coho)....","1,487",0,0,0,0,0,0,0,0,0,0,0,"1,487"
"Sanddab, Pacific..........................",0,0,"5,787","5,756",0,"2,362","16,063","1,050",0,"5,007",713,130,"36,868"
