Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern.............................","1,471,711","34,835","448,633","1,490,983","729,249","1,054,277","256,445","73,122","135,796","295,238","6,897,457","2,113,045","15,000,791"
"Barracuda, California.........................",0,0,0,0,0,0,11,213,123,0,0,0,347
"Bonito, Pacific...................................",0,0,0,0,0,0,0,0,0,25,0,0,25
Butterfish (Pacific pompano).........,2,0,0,72,133,131,5,5,"1,286","1,215",230,0,"3,079"
Cabezon............................................,"2,135","1,077",11,"1,362","2,220","4,589","4,118","3,536","1,137","1,207","1,102","1,357","23,851"
"Cod, Pacific.......................................",0,0,0,0,0,0,0,0,0,9,0,0,9
"Croaker, white...................................",80,37,27,719,"1,558",789,525,243,540,341,0,6,"4,865"
"Eel, monkeyface (prickleback)......",5,13,0,0,0,0,4,0,1,0,0,0,23
"Flounder, arrowtooth.........................",0,0,0,3,0,0,0,0,0,0,0,0,3
"Flounder, starry.................................",42,572,550,288,81,308,374,370,424,99,25,7,"3,140"
"Flounder, unspecified........................",183,25,110,367,95,259,392,549,371,20,3,0,"2,373"
"Greenling, kelp..................................",190,81,3,184,385,702,484,524,145,250,272,214,"3,433"
Grenadier..........................................,"17,535",0,"20,491","27,924","25,557","31,885","27,831","36,089","15,750","10,488","3,936","5,441","222,928"
"Grouper, broomtail............................",0,0,0,0,0,0,0,3,0,0,0,0,3
"Halibut, California..............................","2,426","4,355","2,639","2,918","1,062","8,563","14,703","5,102","3,621",582,189,0,"46,158"
"Herring, Pacific - roe on kelp.............",0,0,0,0,0,0,0,0,0,0,0,475,475
"Herring, Pacific..................................",0,0,0,0,0,"9,295","47,110",0,0,0,0,0,"56,405"
Jacksmelt..........................................,0,0,0,"2,171","1,160","1,078",65,861,"3,683",481,110,40,"9,649"
Lingcod.............................................,11,0,0,0,907,"1,854","1,701","1,729",752,872,0,0,"7,827"
Louvar...............................................,0,0,0,0,0,0,0,0,0,49,0,0,49
"Mackerel, Pacific...............................",3,0,0,"41,448","17,854",0,"27,281",383,2,0,0,0,"86,971"
"Mackerel, jack...................................",0,0,0,"42,392","11,464","18,434","37,894",0,0,0,0,0,"110,184"
Opah.................................................,545,0,0,0,0,0,0,0,150,472,0,0,"1,167"
Queenfish..........................................,30,0,0,0,69,0,390,3,0,0,0,0,492
"Rockfish, China.................................",9,0,0,0,68,77,12,15,11,22,20,70,304
"Rockfish, aurora................................",14,0,816,56,96,0,25,0,15,0,0,43,"1,064"
"Rockfish, bank..................................","3,831",262,71,"1,229","3,837","4,669","2,226","2,463","4,781","6,249","1,881","9,776","41,274"
"Rockfish, black-and-yellow................",988,337,0,424,777,"2,122","1,456","2,533",649,537,602,262,"10,688"
"Rockfish, black..................................",37,0,0,0,34,100,8,81,17,27,198,33,535
"Rockfish, blackgill..............................","2,939","1,379","2,155","4,929","2,377","1,886","3,044","6,756","2,554","1,588","4,522","7,761","41,891"
"Rockfish, blue...................................",66,2,0,8,3,105,29,195,159,347,84,83,"1,080"
"Rockfish, bocaccio............................",727,23,138,293,"1,365","1,466","1,372","1,396",592,"1,949","1,221","1,029","11,571"
"Rockfish, bronzespotted....................",0,0,0,0,0,0,37,0,0,0,0,0,37
"Rockfish, brown.................................",235,7,0,0,181,357,650,185,66,219,130,127,"2,156"
"Rockfish, canary................................",32,6,30,4,29,84,81,199,211,45,45,202,968
"Rockfish, chilipepper.........................","14,214","2,467","2,447","8,732","5,030","17,795","9,115","8,839","9,528","10,064","22,772","29,034","140,036"
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, copper...............................",63,2,0,0,309,186,42,167,140,13,29,133,"1,083"
"Rockfish, cowcod..............................",10,0,0,25,16,7,20,42,14,17,9,27,187
"Rockfish, darkblotched......................",306,0,886,"1,031","1,045",94,138,0,593,0,67,0,"4,160"
"Rockfish, flag....................................",0,0,0,3,15,9,1,6,0,0,0,8,41
"Rockfish, gopher...............................","2,226",567,7,24,419,779,633,836,811,"1,737","2,324","2,473","12,835"
"Rockfish, grass.................................",635,290,4,384,425,609,677,"1,442",428,137,198,40,"5,268"
"Rockfish, greenspotted......................",218,0,0,4,590,244,127,135,165,36,44,199,"1,763"
"Rockfish, greenstriped.......................",13,0,0,0,20,6,26,13,4,0,9,0,91
"Rockfish, group bolina.......................",77,0,0,0,38,184,89,488,499,33,2,1,"1,411"
"Rockfish, group deepwater reds........",0,0,0,0,0,25,0,0,0,0,0,0,25
"Rockfish, group gopher.....................",624,568,0,18,177,486,673,"3,116","1,689",416,94,113,"7,972"
"Rockfish, group nearshore................",0,0,0,0,0,26,72,10,0,355,72,44,579
"Rockfish, group red...........................",566,21,0,0,453,935,498,582,479,406,332,338,"4,611"
"Rockfish, group rosefish....................","7,509","4,552",819,"1,967","5,006",977,992,"4,146","4,676","3,392","9,952","8,473","52,461"
"Rockfish, group shelf.........................",0,0,0,24,105,451,6,281,870,0,0,105,"1,842"
"Rockfish, group slope........................",0,0,0,"3,187",360,95,0,0,0,130,0,"7,319","11,090"
"Rockfish, group small........................",45,0,0,744,196,190,43,243,171,82,0,0,"1,714"
"Rockfish, kelp....................................",126,47,0,21,87,164,204,317,166,81,128,152,"1,492"
"Rockfish, olive...................................",0,0,0,0,13,28,141,242,76,42,1,5,549
"Rockfish, redbanded.........................",209,0,0,0,270,59,17,0,68,780,26,47,"1,476"
"Rockfish, rosy...................................",0,0,0,100,0,0,0,0,0,0,0,0,100
"Rockfish, speckled............................",0,0,0,0,0,4,0,39,0,0,4,8,55
"Rockfish, splitnose............................",3,0,778,0,"4,367",467,364,35,156,0,4,0,"6,173"
"Rockfish, starry.................................",0,0,0,0,0,2,0,16,1,0,3,32,53
"Rockfish, swordspine........................",0,0,0,0,0,"1,778",0,0,0,0,0,0,"1,778"
"Rockfish, treefish...............................",0,0,0,0,3,6,3,9,55,5,13,8,102
"Rockfish, unspecified........................",292,101,0,9,241,468,174,907,931,379,251,250,"4,003"
