Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern.............................","48,641","62,525","143,942","2,551,793","3,522,965","876,172","1,127,370","188,490","4,450","10,362","38,024","2,850","8,577,584"
"Barracuda, California.........................",0,0,0,0,85,0,0,0,0,0,0,0,85
"Bonito, Pacific...................................",0,0,0,0,0,0,0,0,0,0,0,7,7
Butterfish (Pacific pompano).........,5,0,73,0,"2,763","2,365","2,409","1,968","1,942",672,0,2,"12,199"
Cabezon............................................,269,160,0,0,"3,446","2,496","3,694","2,395",735,0,0,0,"13,194"
"Croaker, unspecifed..........................",0,0,72,0,83,0,10,303,16,0,0,0,484
"Croaker, white...................................",623,410,510,681,"4,847","5,364","4,430","4,520","2,953","1,170","1,705",151,"27,364"
"Eel, monkeyface (prickleback)......",0,0,0,0,0,0,0,4,0,0,0,0,4
"Eel, wolf (wolf-eel)........................",0,0,0,0,25,0,14,0,0,0,0,0,39
Eel.....................................................,0,0,0,0,2,0,0,0,0,0,0,0,2
"Flounder, starry.................................",796,503,706,606,"2,114","2,632","5,656","4,577",987,119,484,"1,519","20,699"
"Flounder, unspecified........................",0,0,0,10,461,176,512,773,77,16,0,372,"2,398"
"Greenling, kelp..................................",88,51,2,0,276,121,180,103,0,0,0,0,821
Grenadier..........................................,"1,952","3,432","23,390","39,696","9,051","13,683","8,951","14,467","15,211","30,617","27,998","10,120","198,568"
"Halibut, California..............................","4,430","1,214","1,906","1,635","4,902","9,864","31,879","27,158","9,497","1,547","1,915","4,671","100,618"
"Herring, Pacific - roe..........................",0,0,0,0,80,0,0,0,0,0,0,0,80
"Herring, Pacific..................................",0,0,400,0,0,0,"55,372",0,0,0,0,0,"55,772"
Jacksmelt..........................................,660,0,"1,274",970,"1,329",425,561,"14,908",375,261,900,"1,870","23,533"
Lingcod.............................................,778,699,405,731,"4,419","2,467","3,804","4,449","4,384","3,182",882,45,"26,245"
Louvar...............................................,0,0,0,0,0,0,0,0,0,97,0,0,97
"Mackerel, Pacific...............................","1,079,889",0,0,0,0,0,0,0,0,0,0,60,"1,079,949"
"Mackerel, jack...................................",0,0,0,0,0,0,20,0,0,0,0,0,20
Opah.................................................,0,0,0,0,0,0,0,0,0,120,83,0,203
"Rockfish, China.................................",5,12,0,0,3,10,8,16,3,6,7,0,68
"Rockfish, aurora................................",0,11,0,59,0,0,0,30,0,0,0,0,100
"Rockfish, bank..................................","1,315",391,762,276,60,357,"6,527","5,741",43,429,"1,036","1,376","18,313"
"Rockfish, black-and-yellow................",107,264,0,0,876,449,"1,296","1,024",401,247,114,33,"4,808"
"Rockfish, black..................................",33,75,0,0,100,83,193,733,255,132,13,3,"1,620"
"Rockfish, blackgill..............................","1,794","4,050","3,093","2,800","1,241",959,"1,430","3,507","2,813","5,149",602,"1,641","29,078"
"Rockfish, blue...................................",190,125,0,0,355,269,515,"1,025",799,601,495,201,"4,575"
"Rockfish, bocaccio............................",282,203,0,122,162,214,74,369,625,"1,156","3,288",465,"6,959"
"Rockfish, brown.................................",287,123,0,0,179,206,246,675,95,109,69,0,"1,989"
"Rockfish, canary................................",14,0,0,16,98,150,0,44,0,3,0,0,325
"Rockfish, chilipepper.........................",693,256,231,832,"1,401",142,967,"1,150","4,916","1,215",532,"2,179","14,514"
"Rockfish, copper...............................",0,9,20,95,165,34,138,59,22,119,16,1,678
"Rockfish, cowcod..............................",0,0,0,0,0,0,0,0,0,53,2,10,65
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, darkblotched......................",3,3,152,73,3,4,216,546,40,91,0,0,"1,131"
"Rockfish, flag....................................",0,0,0,4,5,16,10,0,4,0,4,0,43
"Rockfish, gopher...............................",205,284,0,0,585,351,540,679,584,492,276,65,"4,061"
"Rockfish, grass.................................",126,58,0,0,796,397,"1,112",638,280,33,0,12,"3,450"
"Rockfish, greenblotched....................",0,0,0,0,0,0,0,0,0,7,0,0,7
"Rockfish, greenspotted......................",0,0,0,7,0,4,93,200,82,68,14,1,469
"Rockfish, greenstriped.......................",0,0,0,0,0,0,0,0,10,39,61,4,114
"Rockfish, group bolina.......................",57,0,0,0,16,35,51,76,28,33,0,0,295
"Rockfish, group deep nearshore........",0,0,0,0,0,302,0,0,0,0,0,0,302
"Rockfish, group deepwater reds........",0,0,0,0,0,0,0,0,0,0,0,329,329
"Rockfish, group gopher.....................",175,271,0,0,184,193,359,106,62,48,0,2,"1,398"
"Rockfish, group nearshore................",0,0,0,0,3,0,0,0,0,0,0,0,3
"Rockfish, group red...........................",78,39,0,101,149,140,34,205,68,46,0,0,860
"Rockfish, group rosefish....................","23,291","18,315","2,795","3,263","2,343",662,"13,034","2,807","4,456","9,173","22,255","24,028","126,422"
"Rockfish, group shelf.........................",0,0,12,7,21,0,0,0,0,0,0,0,40
"Rockfish, group slope........................","5,273","1,054",757,370,541,"2,695",653,"2,113","1,871",0,540,685,"16,552"
"Rockfish, group small........................",95,0,0,0,8,3,0,98,46,0,0,4,254
"Rockfish, kelp....................................",100,122,0,0,143,104,274,186,157,145,114,66,"1,412"
"Rockfish, olive...................................",29,123,0,0,152,33,234,299,236,238,128,15,"1,488"
"Rockfish, pink....................................",0,0,8,0,0,0,0,1,0,3,0,0,12
"Rockfish, redbanded.........................",6,34,2,0,0,0,0,0,0,0,28,3,73
"Rockfish, rosy...................................",0,19,0,0,248,0,0,0,0,0,0,0,267
"Rockfish, shortbelly...........................",0,0,0,0,0,0,0,0,0,18,9,50,77
"Rockfish, speckled............................",0,0,0,0,0,0,0,0,13,8,0,0,20
"Rockfish, splitnose............................",24,5,0,0,0,0,0,0,0,675,130,0,834
"Rockfish, starry.................................",2,0,0,0,3,3,0,34,53,2,0,0,95
"Rockfish, stripetail.............................",0,0,0,0,0,0,0,0,0,242,5,0,247
"Rockfish, treefish...............................",1,2,0,0,2,4,27,14,4,10,1,2,66
"Rockfish, unspecified........................",0,0,0,5,105,7,12,88,49,8,0,0,273
