Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
"Anchovy, northern.............................",0,0,0,0,2700,2250,0,0,3825,0,2700,0,11475
"Barracuda, California.........................",0,0,78,553,4185,3306,1561,3842,0,0,171,1279,14974
"Bass, giant sea.................................",27,0,1,21,8,0,12,0,0,109,117,29,325
"Bonito, Pacific...................................",0,0,0,0,285,454,0,0,0,0,0,0,739
Cabezon............................................,0,0,0,189,12,64,0,0,0,0,0,0,265
"Croaker, white...................................",179,0,0,0,0,0,316,0,223,0,0,0,718
Dolphin (fish)................................,0,0,0,0,0,0,0,19,23,21,0,0,63
Grenadiers........................................,0,0,0,0,0,0,1442,0,0,0,0,0,1442
"Halibut, California..............................",2186,2538,2048,1606,2270,2401,1482,1207,658,625,978,391,18389
Lingcod.............................................,0,0,10,0,358,26,45,262,0,0,0,0,701
Louvar...............................................,254,0,0,0,0,0,73,0,1573,8028,118,194,10240
"Mackerel, Pacific...............................",124,0,166,79,158,416,91,0,0,0,0,0,1034
"Mackerel, jack...................................",0,0,0,0,0,0,0,151,0,0,0,0,151
"Mackerel, unspecified........................",0,0,0,0,50,40,0,0,0,0,0,0,90
Opah.................................................,13758,176,0,0,1257,241,2285,95,5146,7032,13633,8377,52000
Queenfish..........................................,0,0,0,0,0,0,1580,1685,897,1008,309,317,5796
"Rockfish, Mexican.............................",0,0,0,0,61,59,0,0,0,0,0,0,120
"Rockfish, blackgill..............................",4050,4619,1124,1192,1837,2465,2980,4590,280,2553,1283,1716,28689
"Rockfish, bocaccio............................",0,0,511,168,577,329,2,0,0,0,0,0,1588
"Rockfish, brown.................................",0,0,3,0,3,4,0,2,0,0,0,0,11
"Rockfish, chilipepper.........................",0,0,53,0,261,403,0,0,0,0,0,0,716
"Rockfish, copper...............................",0,0,87,43,64,33,0,0,0,0,0,0,225
"Rockfish, cowcod..............................",0,0,0,0,0,0,19,0,0,0,0,0,19
"Rockfish, flag....................................",0,0,1,4,1,32,7,0,0,0,0,0,45
"Rockfish, gopher...............................",0,0,2,0,0,0,1,0,0,0,0,0,2
"Rockfish, grass.................................",0,0,3,0,0,4,0,0,0,0,0,0,7
"Rockfish, greenblotched....................",0,0,0,0,0,27,0,0,0,0,0,0,27
"Rockfish, greenspotted......................",0,0,20,0,82,89,0,0,0,0,0,0,191
"Rockfish, group bolina.......................",0,0,96,0,0,0,0,0,0,0,0,0,96
"Rockfish, group nearshore................",0,0,2,31,5,3,0,0,0,0,0,0,41
"Rockfish, group red...........................",0,0,143,53,367,103,238,0,0,0,0,539,1442
"Rockfish, group shelf.........................",0,0,971,243,453,478,0,0,0,0,0,0,2144
"Rockfish, group slope........................",0,0,0,0,0,16,0,0,30,0,0,276,322
"Rockfish, kelp....................................",0,0,0,0,2,0,0,0,0,0,0,0,2
"Rockfish, rosethorn...........................",0,0,0,0,6,0,0,0,0,0,0,0,6
"Rockfish, speckled............................",0,0,0,0,0,9,0,0,0,0,0,0,9
"Rockfish, splitnose............................",0,2,74,9,15,11,0,35,29,31,0,18,224
"Rockfish, starry.................................",0,0,3,25,9,0,64,10,0,0,0,0,111
"Rockfish, treefish...............................",0,0,21,32,16,9,22,3,0,0,0,0,103
"Rockfish, unspecified........................",0,0,89,62,0,13,142,1,0,0,0,10,317
"Rockfish, vermilion............................",0,0,717,560,689,156,22,0,0,0,249,0,2391
"Rockfish, widow................................",0,0,3,0,0,0,0,0,0,0,0,0,3
Sablefish...........................................,3001,13873,9057,26935,13685,18215,4896,13025,16932,13465,15841,10966,159892
"Salmon, chinook................................",0,0,0,0,0,0,88,0,0,0,0,0,88
"Sardine, Pacific.................................",769,7650,12825,22900,22380,14393,18225,24975,22106,21375,15393,16276,199267
"Sardine, juvenile................................",0,0,181,0,0,0,0,0,0,0,0,0,181
"Scorpionfish, California.....................",345,0,628,2183,288,112,161,98,15,759,0,0,4589
"Seabass, white..................................",0,87,0,57,25,11513,5289,162,0,24,0,0,17158
"Shark, Pacific angel..........................",0,0,0,0,0,0,0,0,0,22,0,0,22
"Shark, leopard...................................",14,44,17,93,242,0,0,0,153,57,190,50,860
"Shark, pelagic thresher.....................",526,368,0,0,0,0,351,148,660,690,0,0,2743
"Shark, shortfin mako.........................",3661,141,0,0,221,5893,8058,13665,16649,16431,10779,988,76487
"Shark, soupfin...................................",374,74,28,116,1018,4389,896,0,93,59,288,48,7383
"Shark, thresher..................................",23444,16522,0,66,34806,12084,15042,86,5152,6878,7243,7261,128584
"Sheephead, California.......................",202,0,4188,4246,3098,5616,4505,3766,0,0,0,0,25621
"Skate, unspecified.............................",0,0,0,0,0,0,120,100,0,0,0,0,220
"Sole, Dover.......................................",0,0,0,0,0,0,147,0,0,0,0,0,147
"Sole, rex............................................",0,0,0,0,0,0,228,0,0,0,0,0,228
"Sole, sand.........................................",0,0,0,0,0,0,5,0,0,0,0,0,5
"Sole, unspecified...............................",0,3,8,3,0,0,0,2,0,0,0,0,16
"Surfperch, black................................",0,0,90,0,0,0,50,0,0,0,0,0,140
Swordfish..........................................,18684,0,0,0,218,151,3226,8449,33984,84216,102376,79095,330399
"Thornyhead, longspine......................",0,83,122,53,16,0,999,862,0,6,4,1797,3942
"Thornyhead, shortspine.....................",2550,4393,7887,6282,4905,5205,3005,12532,13236,12324,15184,4686,92190
Thornyheads.....................................,30,42,0,159,18,0,0,0,0,0,0,0,249
"Tuna, albacore..................................",1703,0,0,0,772,3327,159277,345279,9555,30344,4857,1982,557096
"Tuna, bluefin.....................................",355,0,0,0,0,0,606,6076,2350,1074,286,504,11251
"Tuna, skipjack...................................",0,0,0,0,0,0,0,0,11,23341,0,0,23352
"Tuna, unspecified..............................",0,0,0,0,0,0,0,0,0,0,0,78,78
"Tuna, yellowfin..................................",145,0,0,0,0,0,0,0,546,6265,941,0,7897
"Whitefish, ocean................................",0,15,264,86,299,128,0,15,0,0,0,0,807
Yellowtail...........................................,85,0,0,0,0,953,1694,4737,1539,125,1492,0,10625
"Crab, rock unspecified.......................",13284,19012,12662,15728,21907,20304,14427,12067,8932,6912,11509,8584,165327
"Crab, spider.......................................",0,58,1212,230,430,91,1358,0,269,48,334,245,4275
"Lobster, California spiny....................",12248,6230,1869,0,0,0,0,0,0,99191,42066,29786,191390
"Prawn, spot.......................................",0,2984,3032,4084,3038,5004,3768,3583,3850,2545,0,0,31888
"Shrimp, ghost....................................",183,99,10,12,120,11,10,6,3,0,0,0,453
"Sea cucumber, unspecified...............",0,0,0,0,184,10909,1799,0,0,0,0,0,12892
"Urchin, purple sea.............................",0,0,220,0,0,100,100,0,0,100,0,0,520
"Urchin, red........................................",80556,93045,79403,104093,118491,86918,85424,77025,73178,85772,69508,64970,1018383
"Octopus, unspecified.........................",0,0,1,0,0,12,91,69,0,2,0,0,175
"Snail, sea..........................................",0,0,0,0,26,0,0,0,0,0,0,147,173
"Snail, top...........................................",0,0,486,0,0,0,0,0,0,0,0,0,486
"Snails, moon.....................................",0,0,0,0,0,0,18,0,0,0,0,0,18
"Squid, jumbo.....................................",0,0,0,0,0,0,1197,388,0,0,0,0,1585
"Whelk, Kellet's...................................",130,0,58,205,37,73,0,0,0,66,26,184,779
Waters Area Total:,182868,172058,140471,192399,241952,218838,347442,539017,221898,431497,317875,240794,3247109
Grand Total:,182868,172058,140471,192399,241952,218838,347442,539017,221898,431497,317875,240794,3247109
