Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern.............................","640,556","23,924","346,080","15,098","299,861","477,770",0,0,0,"108,089","25,060",0,"1,936,438"
"Barracuda, California.........................",0,0,0,16,"8,510","21,802","20,187",671,4,0,0,27,"51,216"
"Bass, giant sea.................................",487,292,790,339,11,402,"1,040",479,0,0,74,32,"3,946"
Blacksmith.........................................,0,0,0,0,0,0,0,0,0,0,5,0,5
"Bonito, Pacific...................................",0,0,0,170,0,"8,894","2,897","1,871,363","2,980,822","13,551","8,148",75,"4,885,920"
Butterfish (Pacific pompano).........,0,0,0,2,0,0,0,"2,788",0,0,0,0,"2,790"
Cabezon............................................,3,0,0,0,106,262,117,123,70,0,0,0,680
"Croaker, white...................................","3,554","2,978","6,052","9,661","3,832",464,127,830,829,"1,038","1,433","1,080","31,878"
Dolphin (fish)................................,0,0,0,0,0,0,58,800,85,0,0,0,943
"Eel, California moray.........................",0,0,0,0,0,0,0,19,0,"1,094",0,0,"1,113"
Escolar..............................................,39,0,0,0,0,0,0,0,0,0,0,0,39
"Fish, unspecified...............................",0,0,0,0,0,0,0,15,0,0,0,0,15
"Flounder, unspecified........................",0,0,0,0,0,0,0,0,0,2,0,0,2
"Greenling, kelp..................................",0,3,0,0,0,2,0,0,0,0,0,0,5
"Guitarfish, shovelnose.......................","1,351","1,259",856,737,309,85,20,195,187,433,104,249,"5,785"
Hagfishes..........................................,0,0,0,0,0,0,0,0,908,"10,290",100,0,"11,298"
Halfmoon...........................................,0,15,0,0,37,32,0,0,0,0,0,0,84
"Halibut, California..............................","5,025","10,370","13,334","7,114","4,655","4,208","2,185","2,052","2,843","1,418","2,761","3,196","59,159"
Jacksmelt..........................................,4,4,0,0,7,0,100,50,0,0,0,0,165
Lingcod.............................................,0,0,0,0,253,146,266,98,180,274,0,0,"1,217"
Louvar...............................................,0,0,0,0,0,0,0,0,0,123,144,0,267
"Mackerel, Pacific...............................","195,912","197,899","640,527","958,836","392,198","61,188","491,591","408,242","1,841,429","5,077,548","1,278,169","1,051,024","12,594,563"
"Mackerel, jack...................................","31,846","172,894","417,891","847,612","466,283","10,494","15,238","23,257","34,983","13,631","43,948","183,402","2,261,479"
"Midshipman, plainfin..........................",0,0,0,0,0,0,0,0,0,0,0,17,17
Opah.................................................,965,0,0,0,37,0,108,0,128,"5,375","5,803","4,401","16,817"
Opaleye.............................................,0,278,0,0,72,22,85,24,2,0,4,2,489
"Ray, Pacific electric...........................",0,0,0,67,153,0,0,0,5,0,0,0,225
"Ray, bat.............................................",388,412,927,51,"1,558",80,0,131,275,368,231,782,"5,203"
"Ray, unspecified................................",0,2,0,0,0,0,0,0,0,0,0,0,2
"Rockfish, aurora................................",0,0,0,0,0,0,0,0,220,77,19,77,393
"Rockfish, bank..................................",96,82,61,86,0,0,0,0,21,0,0,0,346
"Rockfish, black..................................",0,75,0,0,0,0,0,0,0,0,0,25,100
"Rockfish, blackgill..............................","2,132",614,920,"1,811",769,317,"1,908","1,217","2,986","1,289","1,341",917,"16,220"
"Rockfish, blue...................................",0,0,0,0,4,0,0,0,0,0,0,0,4
"Rockfish, bocaccio............................",23,209,0,0,118,3,131,180,60,275,104,265,"1,368"
"Rockfish, bronzespotted....................",37,0,0,0,0,0,0,0,23,0,0,0,60
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, chilipepper.........................",0,19,0,0,35,0,41,0,0,2,0,2,99
"Rockfish, copper...............................",0,0,0,0,0,0,32,0,105,0,0,0,137
"Rockfish, flag....................................",0,0,0,0,0,0,0,0,0,0,0,1,1
"Rockfish, grass.................................",0,0,0,0,2,2,1,0,0,0,0,0,5
"Rockfish, greenspotted......................",0,31,0,0,0,0,0,0,0,21,0,3,55
"Rockfish, group nearshore................",0,0,0,0,170,92,194,121,0,98,0,149,824
"Rockfish, group red...........................",615,0,0,110,11,0,83,186,127,115,103,67,"1,417"
"Rockfish, group rosefish....................",0,0,0,0,0,0,0,0,18,0,0,0,18
"Rockfish, group shelf.........................",0,288,149,744,"1,343","1,049",921,"1,042",760,724,849,898,"8,767"
"Rockfish, group slope........................",0,0,26,0,0,0,39,0,49,0,236,272,622
"Rockfish, olive...................................",0,498,0,0,8,0,0,0,0,0,0,0,506
"Rockfish, rosy...................................",0,0,0,0,0,0,0,0,0,0,0,2,2
"Rockfish, starry.................................",0,0,0,0,0,0,0,0,0,0,0,4,4
"Rockfish, treefish...............................",0,0,0,0,3,0,0,0,0,0,0,0,3
"Rockfish, unspecified........................",21,0,0,0,0,20,0,0,0,0,0,13,54
"Rockfish, vermilion............................",0,393,0,0,0,0,0,0,0,20,0,9,422
"Rockfish, widow................................",0,0,0,21,0,0,0,0,0,0,0,0,21
Sablefish...........................................,"3,974","3,879","1,296","3,124","7,297","5,558","4,022","3,654","4,158","4,767","3,671","8,874","54,273"
"Sanddab, Pacific...............................",0,0,0,0,0,0,0,0,191,132,0,0,323
Sanddab............................................,36,156,18,385,600,318,372,501,95,405,385,321,"3,593"
"Sardine, Pacific.................................","3,927,800","6,204,371","9,767,410","4,278,528","7,130,466","1,063,925","471,213","785,811","1,625,580","6,581,642","8,404,298","8,802,926","59,043,970"
Sargo................................................,0,0,0,0,0,9,0,0,0,0,2,0,12
"Scorpionfish, California.....................",421,459,72,6,865,601,675,637,316,133,56,212,"4,454"
"Seabass, white..................................",157,"1,331",427,93,383,"56,618","91,927","4,789",8,20,9,0,"155,762"
Senorita.............................................,0,0,0,10,0,0,0,10,0,6,1,0,27
"Shark, Pacific angel..........................",151,541,137,74,30,0,0,0,0,0,121,536,"1,590"
"Shark, bigeye thresher......................",0,0,0,0,0,0,0,0,347,0,"1,487",986,"2,820"
"Shark, brown smoothhound...............",0,10,0,8,35,7,0,0,92,"1,168",325,20,"1,664"
"Shark, gray smoothhound.................",0,0,140,243,103,0,100,10,0,20,0,4,619
"Shark, horn.......................................",0,0,0,0,0,7,0,0,1,0,0,0,8
