Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern...........................","5,905",0,"27,343",0,"14,054","8,576","12,762",90,"136,887",973,806,"5,789","213,185"
"Barracuda, California......................",0,0,0,0,"7,139","16,338","13,150",0,36,0,0,0,"36,663"
"Bass, barred sand............................",0,0,0,4,0,10,13,0,0,0,0,0,27
"Bass, giant sea..................................",89,816,447,225,16,309,324,0,0,0,0,180,"2,406"
"Bass, kelp...........................................",0,0,0,0,0,40,0,0,0,0,0,0,40
"Bass, spotted sand...........................",0,20,0,0,0,0,0,0,0,0,0,0,20
Blacksmith.........................................,0,0,0,15,0,6,0,0,0,0,0,14,35
"Bonito, Pacific..................................",0,0,0,0,0,0,0,"34,086","5,615",0,0,0,"39,701"
Butterfish (Pacific pompano).........,0,0,0,20,0,0,0,0,0,0,0,12,32
Cabezon...........................................,17,30,0,0,24,45,42,0,0,0,13,7,178
"Croaker, white..................................",50,401,153,274,309,142,"2,845",8,69,21,0,47,"4,319"
"Eel, California moray.......................",0,0,0,0,0,0,4,0,0,0,0,6,10
"Fish, unspecified...............................",0,0,0,3,0,1,0,0,0,0,165,0,169
"Flounder, unspecified......................",0,0,4,4,0,0,0,0,0,0,0,0,8
"Guitarfish, shovelnose......................",167,257,264,146,119,33,1,0,1,0,0,23,"1,011"
Hagfishes...........................................,"24,479","22,468","9,322","2,171","5,975","6,586","1,540","6,049",0,170,260,0,"79,020"
Halfmoon..........................................,0,8,0,0,0,0,0,0,0,0,0,0,8
"Halibut, California............................","2,172","4,261","4,555","5,802","3,032","5,416","5,536","1,332","1,424","1,638","1,659","1,554","38,380"
Jacksmelt..........................................,179,0,4,0,0,0,0,0,0,0,0,0,183
Kelpfishes..........................................,0,0,0,0,0,0,13,0,0,0,0,0,13
Lingcod.............................................,0,45,0,0,0,0,0,0,0,0,244,5,294
"Lizardfish, California.........................",0,0,0,0,0,0,0,0,0,0,0,86,86
Louvar...............................................,0,0,0,0,0,0,0,0,0,0,0,10,10
"Mackerel, Pacific.............................","59,528","79,065","64,345","91,735","632,162","521,616","624,331","755,584","946,809","382,501","321,666","29,536","4,508,878"
"Mackerel, jack.................................","23,230","2,009",818,"8,038","213,820","26,076","232,134","24,213","12,732","97,274","9,478","1,433","651,255"
"Mackerel, unspecified....................",0,0,0,5,0,0,0,0,0,0,0,10,15
"Midshipman, plainfin.......................",0,35,27,0,0,0,43,0,0,0,0,0,105
Opah.................................................,437,0,0,0,0,0,0,0,80,438,538,"3,244","4,737"
Opaleye............................................,0,14,0,0,0,40,44,0,0,0,0,0,98
Queenfish..........................................,0,0,0,"3,802",0,0,0,0,0,0,0,0,"3,802"
"Ray, Pacific electric.........................",155,13,114,18,13,20,74,0,428,206,49,0,"1,090"
"Ray, bat............................................",315,878,654,"1,728",480,141,"1,916",40,989,"1,658",190,0,"8,989"
"Ray, unspecified..............................",0,0,642,7,0,0,0,0,0,0,0,0,649
"Rockfish, aurora...............................",7,0,3,0,0,0,0,1,37,42,9,2,101
"Rockfish, blackgill.............................",12,634,556,10,0,6,850,99,438,571,347,214,"3,737"
"Rockfish, bocaccio..........................",5,3,0,0,14,114,7,33,4,11,145,4,341
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, chilipepper.......................",0,3,0,0,0,0,0,0,0,0,0,1,3
"Rockfish, cowcod............................",0,0,0,0,0,66,0,0,0,0,0,0,66
"Rockfish, flag....................................",4,1,0,0,65,8,8,8,7,0,9,0,111
"Rockfish, gopher..............................",0,0,0,0,0,0,0,4,0,0,0,0,4
"Rockfish, grass..................................",8,0,0,0,13,22,2,0,0,0,0,0,45
"Rockfish, greenblotched.................",0,0,0,0,0,0,16,0,0,70,0,0,86
"Rockfish, greenspotted...................",26,15,0,0,134,194,134,117,174,120,106,52,"1,072"
"Rockfish, greenstriped.....................",1,2,0,0,8,2,4,5,9,11,4,4,49
"Rockfish, group red..........................",0,0,0,0,7,60,2,0,2,0,293,43,408
"Rockfish, speckled...........................",10,22,0,0,4,0,0,10,0,6,0,0,52
"Rockfish, squarespot........................",6,0,0,0,0,0,81,0,0,4,0,0,91
"Rockfish, starry..................................",1,1,0,0,16,6,3,12,1,3,6,4,53
"Rockfish, treefish...............................",0,0,0,0,0,0,5,0,0,0,0,0,5
"Rockfish, unspecified.......................",0,0,0,19,0,267,5,5,81,2,0,25,404
"Rockfish, vermilion............................",1,4,0,0,25,103,85,110,53,11,12,35,439
Sablefish............................................,"3,013","2,703","4,478","2,111","11,079","20,455","17,540","17,777","16,214","10,419","6,206","4,646","116,639"
"Sanddab, speckled.........................",0,0,0,180,0,0,0,0,0,0,0,0,180
Sanddab...........................................,664,28,442,"1,154",537,488,991,"1,262","1,084",163,57,35,"6,904"
"Sardine, Pacific................................","4,319,257","9,590,314","9,707,061","8,571,989","6,898,978","3,563,952","10,847,037","364,524","6,208,452","118,877","424,054","692,966","61,307,461"
"Scorpionfish, California....................",305,339,30,68,"1,046","1,055","1,903","1,131",649,98,34,209,"6,867"
"Seabass, white.................................",0,"26,845","7,580",153,136,"67,208","24,540",932,88,144,5,0,"127,630"
Senorita.............................................,0,0,0,2,0,4,0,0,0,0,0,3,9
"Shark, Pacific angel.........................",89,67,18,17,0,0,33,0,23,24,0,0,271
"Shark, blue........................................",0,0,0,0,0,0,0,0,0,143,0,0,143
"Shark, brown smoothhound...........",0,0,0,0,0,0,0,0,3,0,0,0,3
"Shark, gray smoothhound...............",0,0,3,35,83,0,0,0,0,0,0,10,131
"Shark, horn........................................",0,0,63,0,0,4,65,0,15,0,0,0,147
"Shark, leopard..................................",0,219,196,482,237,175,189,11,15,0,0,206,"1,730"
"Shark, pelagic thresher...................",0,0,0,0,0,0,0,50,0,0,0,0,50
"Shark, salmon...................................",0,"3,311",0,0,0,0,0,0,0,0,0,0,"3,311"
"Shark, shortfin mako........................",63,385,0,0,25,"2,663",544,131,469,36,0,26,"4,342"
"Shark, sixgill.......................................",0,0,0,0,0,0,0,0,10,0,0,0,10
