Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern...........................","8,329","169,190","80,206","1,078,022","1,631,905",80,"420,917","259,011","649,258",0,"3,790","38,179","4,338,887"
"Barracuda, California......................",0,0,0,0,"8,665","1,762",293,148,0,65,0,0,"10,933"
"Bass, barred sand............................",0,0,0,0,0,0,12,0,0,0,0,0,12
"Bass, giant sea..................................",33,326,6,108,46,403,264,0,0,10,0,64,"1,260"
"Bass, kelp...........................................",0,1,4,4,6,0,74,5,0,0,0,0,94
"Bonito, Pacific..................................",0,25,0,0,"1,189,170",0,80,"444,014",71,"2,061",296,28,"1,635,745"
Butterfish (Pacific pompano).........,0,2,"1,422",118,0,0,240,0,0,0,0,0,"1,782"
Cabezon...........................................,73,298,0,0,263,14,5,14,13,13,0,15,707
"Corbina, California..........................",0,0,0,0,1,0,0,0,0,0,0,0,1
"Croaker, white..................................",860,493,"2,398","10,745","4,594",767,"3,717","1,377","6,849","2,251","2,850","1,057","37,958"
Dolphin (fish).....................................,0,0,0,0,0,0,0,82,33,0,0,0,115
"Eel, California moray.......................",2,0,0,0,0,0,0,4,0,0,203,0,209
"Fish, unspecified...............................",0,0,1,0,0,0,19,0,11,0,0,0,31
"Flounder, arrowtooth.......................",0,0,0,0,0,0,17,0,0,0,0,0,17
"Flounder, unspecified......................",0,1,0,0,8,0,73,0,12,0,0,0,94
Flyingfish............................................,0,0,0,0,0,0,2,25,0,0,0,0,27
Grouper.............................................,0,0,0,0,7,0,0,0,0,0,0,0,7
"Guitarfish, shovelnose......................",565,310,462,597,156,42,96,0,154,541,210,170,"3,303"
Hagfishes...........................................,"28,031","20,136","19,098","13,085","22,636","19,590","13,478","12,200","7,153","4,051","3,047","1,511","164,015"
Halfmoon..........................................,0,0,0,0,4,34,5,0,0,0,15,0,58
"Halibut, California............................","4,627","6,264","18,444","7,454","5,914","2,982","4,355","1,744",762,"1,083","1,197","2,258","57,083"
Jacksmelt..........................................,0,0,0,856,857,0,621,0,27,0,65,0,"2,426"
Kelpfishes..........................................,0,0,0,0,0,0,0,1,0,0,0,0,1
Lingcod.............................................,0,0,0,63,328,180,365,270,126,111,190,0,"1,633"
Louvar...............................................,0,0,0,0,0,0,0,80,0,0,0,95,175
"Mackerel, Pacific.............................","356,195","368,516","838,821","460,045","1,774,495","551,552","1,194,799","740,888","478,394","57,131","6,458","201,079","7,028,372"
"Mackerel, jack.................................","60,887","7,819","57,206","89,776","45,259","17,746","130,881","26,258","1,217",0,0,"30,938","467,987"
"Mackerel, unspecified....................",0,0,0,0,0,0,4,0,0,40,0,0,44
Opah.................................................,0,0,0,0,0,0,0,0,0,"1,203","5,500","4,803","11,506"
Queenfish..........................................,0,1,2,260,0,0,0,0,0,0,0,0,263
"Ratfish, spotted................................",0,0,0,3,0,0,2,0,0,0,0,0,5
"Ray, Pacific electric.........................",0,0,54,48,60,0,81,39,13,0,0,0,295
"Ray, bat............................................",160,49,131,"1,404","2,577",3,"2,643",173,"1,037",285,550,97,"9,109"
"Ray, unspecified..............................",0,44,51,0,10,0,2,0,7,0,0,0,114
"Rockfish, Mexican............................",30,60,0,0,205,0,0,0,0,0,0,0,295
"Rockfish, aurora...............................",1,0,5,1,17,0,0,0,0,28,207,645,904
Species,January,February March,,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, bank..................................",0,0  0,,0,0,0,0,0,25,0,0,0,25
"Rockfish, blackgill.............................",407,"857  1,108",,"1,261","1,874",759,"1,160","1,047",644,831,577,508,"11,032"
"Rockfish, blue...................................",0,0  0,,0,0,0,0,2,0,0,0,0,2
"Rockfish, bocaccio..........................",66,227  0,,0,199,113,60,126,"2,069",226,66,239,"3,393"
"Rockfish, brown................................",0,0  0,,2,0,0,0,0,0,0,0,0,2
"Rockfish, chameleon.......................",0,0  0,,0,0,0,0,0,0,0,39,109,148
"Rockfish, chilipepper.......................",731,283  0,,0,182,126,82,9,320,141,83,137,"2,093"
"Rockfish, copper..............................",0,0  0,,0,0,0,0,0,52,0,0,0,52
"Rockfish, flag....................................",1,0  0,,0,2,1,3,7,0,2,0,3,19
"Rockfish, gopher..............................",0,0  0,,0,0,0,19,0,0,0,0,0,19
"Rockfish, grass..................................",0,0  0,,0,119,7,2,0,0,0,0,0,128
"Rockfish, greenspotted...................",29,40  0,,0,55,78,72,196,10,66,64,148,759
"Rockfish, greenstriped.....................",1,1  0,,0,1,6,4,7,1,3,8,7,39
"Rockfish, group nearshore..............",159,61  0,,0,66,213,284,176,131,0,47,40,"1,177"
"Rockfish, group red..........................",65,66  0,,0,105,4,9,6,"2,961",60,0,0,"3,276"
"Rockfish, group rosefish...................",33,9  24,,0,28,0,0,0,0,0,0,0,94
"Rockfish, group shelf........................",639,470  0,,0,782,446,713,523,178,462,191,210,"4,614"
"Rockfish, group slope......................",0,66  81,,0,0,0,0,0,0,0,0,0,147
"Rockfish, honeycomb.....................",0,0  0,,0,0,0,0,0,0,1,0,0,1
"Rockfish, speckled...........................",0,4  0,,0,15,5,91,25,1,0,0,2,142
"Rockfish, squarespot........................",23,26  0,,17,12,0,10,0,0,4,0,0,92
"Rockfish, starry..................................",0,1  0,,0,4,11,8,8,0,0,1,2,35
"Rockfish, treefish...............................",0,0  0,,0,1,9,0,0,0,0,0,0,10
"Rockfish, unspecified.......................",0,0  0,,65,45,15,1,40,0,0,0,15,181
"Rockfish, vermilion............................",0,12  0,,0,22,22,35,101,0,19,0,17,229
"Rockfish, widow...............................",0,0  0,,0,0,0,30,0,0,98,0,0,128
Sablefish............................................,"3,624","3,602  7,638",,"10,157","5,953","7,638","5,331","7,578","7,244","8,752","8,491","6,680","82,688"
"Sanddab, Pacific.............................",0,0  0,,0,0,0,0,0,0,0,157,17,174
Sanddab...........................................,105,95  161,,139,506,"1,499","1,703",848,112,193,52,13,"5,424"
"Sardine, Pacific................................","3,627,464","8,736,755  18,128,863",,"15,307,247","7,332,434","9,359","9,307,039","1,447,219","4,299,774","15,292",0,"18,315","68,229,761"
