Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern................................","4,205","171,847","32,087","80,768","205,780","195,684","15,244",235,"10,840","7,360",80,0,"724,130"
"Barracuda, California...........................",203,95,50,0,"11,035","36,129","13,659",387,27,0,63,56,"61,704"
"Bass, giant sea....................................",714,323,392,257,271,877,809,552,23,104,93,169,"4,583"
Blacksmith............................................,210,0,0,0,0,0,0,0,0,0,0,0,210
"Bonito, Pacific......................................",120,0,160,0,498,67,564,49,0,935,87,183,"2,663"
Butterfish (Pacific pompano)...........,0,0,0,0,0,0,0,0,20,0,0,0,20
Cabezon..............................................,83,80,0,0,0,14,5,0,0,0,0,0,182
"Croaker, white......................................","18,541","7,072","11,906","8,324","5,160","10,474","6,629","7,384","7,775","3,001","4,434","3,022","93,721"
"Eel, California moray............................",148,0,0,0,0,0,0,7,0,276,56,49,536
"Flounder, unspecified...........................",0,0,0,0,0,0,0,0,2,0,3,0,5
"Greenling, kelp.....................................",18,0,0,0,0,0,0,0,0,0,0,0,18
Grenadier.............................................,7,5,2,0,0,0,0,0,0,0,0,0,14
"Guitarfish, shovelnose..........................","1,914","2,470",875,"1,522",706,767,25,489,430,521,692,940,"11,351"
Halfmoon..............................................,222,0,50,39,0,33,60,192,5,30,0,90,721
"Halibut, California.................................","9,568","10,277","10,188","8,437","15,354","13,676","6,496","7,731","2,158","4,920","3,253","3,049","95,106"
Jacksmelt.............................................,"4,176",406,6,62,"4,643",20,5,26,0,10,10,31,"9,395"
"Kelpfish, giant.......................................",0,0,0,0,0,0,0,0,0,0,0,600,600
Lingcod................................................,3,0,0,0,0,81,402,0,36,55,8,28,613
"Lizardfish, California.............................",0,0,567,332,0,0,0,0,0,0,0,0,899
Louvar..................................................,0,0,0,0,19,0,317,132,293,284,448,0,"1,493"
"Mackerel, Pacific..................................","248,995","134,382","173,383","46,853","56,603","186,051","360,283","1,045,375","3,538,319","2,296,426","399,019","239,115","8,724,804"
"Mackerel, jack......................................",0,"10,769","17,445",0,"44,320","42,391","5,190",45,"1,053","112,318","46,168","14,473","294,172"
"Mullet, striped.......................................",0,0,0,0,0,0,0,0,0,0,90,0,90
Opah....................................................,597,0,0,64,"1,459",0,221,606,"1,975","1,339","4,271","2,491","13,023"
Opaleye................................................,267,179,322,74,0,42,49,259,68,79,0,175,"1,514"
Queenfish.............................................,0,0,0,0,0,0,0,0,14,0,0,0,14
"Ray, Pacific electric..............................",5,0,0,0,0,0,0,0,0,0,0,0,5
"Ray, bat...............................................",0,0,0,0,0,0,0,0,115,302,338,443,"1,198"
"Rockfish, Mexican................................",0,0,0,0,0,0,0,0,3,1,0,0,4
"Rockfish, aurora...................................",5,14,86,73,127,161,167,170,11,59,73,68,"1,014"
"Rockfish, bank.....................................",0,0,0,0,37,3,0,0,0,0,0,0,40
"Rockfish, black.....................................",0,0,0,0,0,0,0,0,0,0,5,0,5
"Rockfish, blackgill.................................","2,162","1,422","1,460","1,011","3,247","3,302","5,254","3,724","3,918","4,180","4,627","2,484","36,791"
"Rockfish, blue......................................",0,0,0,0,0,0,0,0,0,0,26,0,26
"Rockfish, bocaccio...............................",0,0,0,0,0,35,0,26,0,1,0,0,62
"Rockfish, brown...................................",0,0,0,0,0,0,0,0,0,21,52,0,73
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, chilipepper............................",0,0,0,0,0,0,10,0,18,88,72,0,188
"Rockfish, copper..................................",0,0,0,0,0,0,43,0,100,44,36,0,223
"Rockfish, gopher..................................",0,0,0,0,0,0,0,0,0,8,0,0,8
"Rockfish, greenblotched......................",0,0,0,0,0,0,0,0,0,3,0,0,3
"Rockfish, greenspotted........................",0,0,0,0,0,0,0,0,33,0,0,0,33
"Rockfish, group deepwater reds..........",0,0,0,0,16,0,0,36,0,0,0,0,52
"Rockfish, group red..............................",22,36,11,0,0,139,284,97,0,198,134,0,921
"Rockfish, group rosefish......................",0,0,0,0,0,0,49,0,33,0,50,0,132
"Rockfish, group slope..........................",0,0,0,0,0,0,0,0,0,0,21,138,159
"Rockfish, rosethorn..............................",0,0,0,0,0,0,0,0,0,70,0,0,70
"Rockfish, speckled...............................",0,0,0,0,0,0,0,0,0,62,2,0,64
"Rockfish, splitnose...............................",149,78,201,16,121,109,58,26,43,40,0,72,913
"Rockfish, squarespot...........................",0,0,0,0,0,0,0,0,0,321,103,0,424
"Rockfish, unspecified...........................",4,0,9,0,0,0,1,67,98,0,0,0,179
"Rockfish, vermilion...............................",0,0,0,0,0,0,0,0,0,220,66,0,286
Sablefish..............................................,"19,394","11,533","9,318","9,626","14,556","9,768","10,042","9,098","9,970","11,915","10,403","8,143","133,766"
"Salmon, Chinook..................................",0,0,0,0,0,0,0,275,0,0,0,0,275
"Sanddab, Pacific..................................",0,0,0,0,0,0,0,0,0,0,0,27,27
Sanddab..............................................,765,543,193,252,673,258,468,40,25,354,153,4,"3,728"
"Sardine, Pacific....................................","12,316,893","6,360,294","9,673,513","2,329,799","3,944,893","3,217,722","706,329","1,692,210","1,637,445","7,548,068","871,850","3,407,964","53,706,980"
Sargo...................................................,0,0,231,0,0,21,308,545,0,90,0,74,"1,269"
"Scorpionfish, California........................",20,1,22,104,"3,001","1,834","1,946","3,995",5,0,51,0,"10,978"
"Seabass, white....................................","4,725",930,"18,991",230,859,"123,098","49,138","5,928","3,507",28,42,55,"207,530"
Senorita................................................,10,0,0,25,0,0,0,0,0,0,0,0,35
"Shad, threadfin.....................................",0,0,4,0,0,0,0,0,0,0,0,0,4
"Shark, Pacific angel.............................",0,42,42,5,47,10,0,20,0,22,58,31,277
"Shark, bigeye thresher.........................",0,0,0,0,0,0,0,0,0,662,622,111,"1,395"
"Shark, brown smoothhound.................",0,0,13,10,0,0,0,0,0,0,0,112,135
"Shark, gray smoothhound....................",0,0,20,0,35,15,25,85,0,0,0,75,255
"Shark, leopard......................................",68,500,405,293,700,311,251,656,314,107,37,0,"3,642"
