Species,January,February,March,April,May,June,July,August,September,October,November,December,,Landings
California Waters,,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,,
"Anchovy, northern........................",0,0,0,0,"7,106","95,033","59,982","8,519",0,0,0,0,,"170,640"
"Barracuda, California...................",0,0,0,0,106,437,346,123,24,13,4,0,,"1,054"
"Bass, giant sea.............................",80,6,5,0,0,0,"1,102",330,258,75,35,53,,"1,944"
"Bonito, Pacific...............................",56,40,58,0,0,0,"198,013",197,"12,858","7,154",218,292,,"218,886"
Butterfish (Pacific pompano).....,217,152,323,58,0,0,0,0,0,80,204,29,,"1,062"
Cabezon..........................................,825,611,0,0,442,"1,130",594,"1,394","1,294",116,266,381,,"7,052"
"Croaker, unspecifed.....................",0,0,0,0,0,0,1,0,0,0,0,0,,1
"Croaker, white................................","1,790",908,212,81,8,7,0,0,0,"1,295",467,245,,"5,013"
"Eel, California moray....................",0,0,0,0,0,0,0,0,0,0,726,0,,726
"Eel, monkeyface (prickleback)..",0,0,0,0,0,0,0,0,0,0,2,0,,2
Escolar............................................,0,0,0,0,0,0,0,0,0,38,0,0,,38
"Fish, unspecified..........................",25,0,7,0,3,76,114,0,0,0,2,30,,257
"Flounder, starry.............................",0,0,0,0,0,0,0,0,0,0,0,74,,74
"Flounder, unspecified..................",0,0,0,0,0,0,7,0,0,0,0,0,,7
"Greenling, kelp..............................",0,0,0,0,0,0,0,0,0,0,0,4,,4
Grenadier........................................,469,728,168,108,0,0,0,0,3,0,519,560,,"2,554"
"Guitarfish, shovelnose................",98,0,4,0,188,8,16,0,0,57,38,99,,508
Hagfishes.......................................,0,914,0,0,0,"2,742","3,976",277,0,0,0,0,,"7,909"
"Halibut, California.........................","5,075","5,974","7,257","1,705","5,400","16,499","13,354","14,415","11,402","6,329","5,848","6,719",,"99,977"
"Jacks, unspecified.......................",0,0,0,0,0,0,400,0,0,0,0,0,,400
Jacksmelt........................................,56,0,0,0,0,0,1,0,0,0,0,0,,57
Kelpfishes.......................................,0,0,0,0,0,39,0,0,0,0,0,0,,39
Lingcod............................................,0,9,0,10,"1,310","1,106","1,183",801,"1,463",781,"1,586",855,,"9,104"
"Lizardfish, California....................","6,283","1,753","2,638","7,985","4,805",0,42,0,0,575,711,"1,010",,"25,802"
Louvar..............................................,0,0,0,0,0,0,40,0,0,0,231,0,,271
"Mackerel, Pacific..........................","86,586",0,30,"33,354",19,3,"123,302","1,279,084","1,814,292","1,052,675","288,257","101,936",,"4,779,537"
"Mackerel, jack................................",0,0,0,6,3,6,"13,354","8,512","20,971","17,121","7,000","42,006",,"108,978"
"Mackerel, unspecified.................",7,15,0,66,2,0,26,"171,007",45,147,97,167,,"171,577"
Oilfish..............................................,0,0,0,0,0,0,0,0,0,29,0,0,,29
Opah................................................,472,0,0,0,0,0,0,0,0,427,274,"7,292",,"8,465"
Opaleye...........................................,0,0,0,0,0,2,3,0,0,0,0,0,,5
Queenfish.......................................,0,0,0,0,0,0,34,0,0,0,0,0,,34
"Ratfish, spotted............................",0,0,0,0,0,0,0,0,13,0,0,34,,47
"Ray, Pacific electric....................",0,30,0,0,20,0,0,0,20,60,0,150,,280
"Ray, bat...........................................",0,0,0,13,0,71,"4,564","2,037","1,018","2,879","1,515",31,,"12,128"
"Rockfish, Mexican........................",0,0,0,0,0,0,0,0,0,0,0,23,,23
Species,January,February,March,April,May,June,July,August,September,October,November,December,,Landings
California Waters,,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,,
"Rockfish, Pacific ocean perch..",0,0,0,10,0,0,0,0,0,0,0,0,,10
"Rockfish, aurora............................",2,0,0,0,0,0,0,0,0,0,0,0,,2
"Rockfish, bank...............................",220,1,0,0,0,53,15,0,0,0,19,0,,307
"Rockfish, black-and-yellow.......",0,12,0,0,41,96,43,74,66,0,31,57,,420
"Rockfish, blackgill........................",471,728,912,787,308,"1,413",521,754,814,25,9,156,,"6,898"
"Rockfish, blue................................",62,117,0,0,189,122,288,261,268,193,133,216,,"1,847"
"Rockfish, bocaccio......................",621,225,18,36,376,601,331,796,460,644,843,623,,"5,573"
"Rockfish, brown............................",0,27,0,0,9,22,7,2,2,25,37,70,,200
"Rockfish, chilipepper...................",68,48,0,0,24,38,20,18,26,25,15,11,,294
"Rockfish, copper...........................","1,785",212,0,0,"1,005",884,"1,241","1,252",928,"1,182","1,719","1,542",,"11,751"
"Rockfish, flag.................................",187,4,0,0,35,10,10,5,8,6,3,30,,296
"Rockfish, gopher...........................",23,0,0,0,50,64,67,83,91,37,164,173,,751
"Rockfish, grass.............................",970,413,0,0,883,"2,003",499,"1,443",907,300,3,"1,487",,"8,907"
"Rockfish, greenblotched.............",0,0,0,0,0,0,0,10,8,4,0,2,,24
"Rockfish, greenspotted...............",304,73,0,0,233,334,267,111,117,152,81,169,,"1,841"
"Rockfish, greenstriped................",6,0,0,0,0,0,1,0,0,26,0,0,,33
"Rockfish, group deep nearshor",0,11,0,0,0,0,21,0,0,0,0,0,,32
"Rockfish, group red......................",612,583,0,0,696,250,214,83,196,9,0,28,,"2,671"
"Rockfish, group shelf..................",0,0,0,0,0,0,0,0,0,0,136,0,,136
"Rockfish, group small..................",0,0,0,0,66,0,0,0,0,0,0,0,,66
"Rockfish, kelp................................",22,0,0,0,1,19,41,71,42,51,62,35,,342
"Rockfish, olive...............................",77,34,0,0,36,27,27,70,8,39,25,3,,346
"Rockfish, rosy...............................",206,7,0,0,1,0,2,0,7,3,0,0,,227
"Rockfish, speckled.......................",32,23,0,0,9,66,11,123,0,63,28,2,,357
"Rockfish, splitnose......................",0,18,0,0,0,0,0,0,0,0,0,0,,18
"Rockfish, squarespot..................",41,0,0,0,0,6,0,0,0,0,3,0,,51
"Rockfish, starry.............................",31,2,0,0,82,241,39,18,15,4,12,5,,447
"Rockfish, treefish.........................",106,15,0,0,27,30,16,40,24,13,22,21,,312
"Rockfish, unspecified..................",23,23,6,0,0,0,112,8,25,6,0,0,,203
"Rockfish, vermilion.......................","4,331","1,435",0,0,"4,017","2,122","3,338","1,739","2,294","1,534","2,445","1,314",,"24,568"
