Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern................................",0,0,"7,444",0,"25,152","97,549","133,635","132,473","123,637","194,719","376,926","287,297","1,378,832"
"Barracuda, California...........................",46,85,11,"13,448",587,868,425,61,4,0,9,0,"15,544"
"Bass, giant sea....................................",131,93,117,350,237,452,98,449,312,15,437,170,"2,860"
Blacksmith............................................,0,0,0,0,0,0,1,0,0,0,0,0,1
"Bonito, Pacific......................................",0,0,0,0,0,135,241,859,0,0,0,0,"1,235"
Butterfish (Pacific pompano)...........,"1,267",338,771,"1,490",606,7,379,60,0,"1,288",191,0,"6,396"
Cabezon..............................................,738,"2,180",26,30,"3,764","4,327","1,076",0,0,0,0,0,"12,140"
"Croaker, white......................................","4,711",305,469,995,"3,599",109,"8,104",0,0,"2,226","2,182",30,"22,730"
"Eel, California moray............................",93,0,0,0,0,0,0,0,0,0,0,0,93
"Eel, monkeyface (prickleback)........",0,0,0,0,0,0,18,0,0,0,0,0,18
Escolar.................................................,0,219,0,0,0,0,0,0,0,0,0,0,219
"Fish, unspecified..................................",0,0,0,0,0,0,0,0,0,60,0,0,60
"Flounder, starry....................................",0,0,0,0,0,0,0,0,5,0,0,0,5
"Greenling, kelp.....................................",1,16,0,0,4,0,0,0,0,0,0,0,21
"Guitarfish, shovelnose..........................",985,843,416,"1,310",703,101,36,0,27,675,"1,103","1,596","7,794"
Halfmoon..............................................,3,4,0,0,0,0,0,0,2,0,0,0,8
"Halibut, California.................................","20,978","30,602","37,465","22,805","13,830","30,728","25,477","16,844","6,473","5,314","6,600",699,"217,815"
"Herring, Pacific.....................................",0,3,0,0,0,0,0,0,0,0,0,0,3
Lingcod................................................,0,0,0,0,"1,246","1,720",883,90,209,279,24,0,"4,450"
"Lizardfish, California.............................",73,25,131,68,67,0,0,0,0,63,0,0,427
Louvar..................................................,68,0,0,0,0,25,225,0,40,100,45,60,563
"Mackerel, Pacific..................................","58,673",1,0,0,5,0,0,0,0,"28,011","1,006",0,"87,696"
"Mackerel, jack......................................",0,10,0,0,0,5,5,2,3,0,0,0,25
"Midshipman, plainfin.............................",12,0,0,0,0,0,0,0,0,3,0,0,15
Opah....................................................,"1,057",95,0,0,0,0,379,155,425,998,"1,833",561,"5,503"
Opaleye................................................,0,0,0,0,0,0,3,0,5,0,0,3,11
"Ray, Pacific electric..............................",0,0,0,0,0,37,101,242,0,0,20,0,400
"Ray, bat...............................................",0,0,0,0,0,16,0,0,0,0,0,0,16
"Rockfish, aurora...................................",17,6,8,12,3,13,10,33,26,15,25,5,173
"Rockfish, black-and-yellow...................",2,25,0,0,24,8,56,3,0,0,7,0,126
"Rockfish, black.....................................",0,14,0,0,0,8,0,0,0,0,0,521,543
"Rockfish, blackgill.................................","16,033","5,793","4,850","4,510","1,372","4,223","3,012","2,960","2,090","4,303","3,891","2,505","55,540"
"Rockfish, blue......................................",24,30,0,0,0,4,51,0,77,108,73,0,367
"Rockfish, bocaccio...............................",0,0,0,0,353,0,0,0,0,0,477,0,830
"Rockfish, brown...................................",4,0,0,0,4,79,0,168,80,0,9,0,344
"Rockfish, copper..................................",33,226,0,0,70,89,268,0,28,0,73,0,787
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, flag.......................................",0,0,0,0,2,0,0,0,0,0,0,0,2
"Rockfish, gopher..................................",51,126,0,0,152,74,6,135,80,128,0,0,753
"Rockfish, grass....................................",364,"1,057",8,0,"1,493",892,"1,171","1,276","1,193",30,222,0,"7,706"
"Rockfish, group bolina..........................",14,45,0,0,5,11,4,17,0,13,0,0,108
"Rockfish, group gopher........................",9,0,0,0,0,29,38,0,0,0,0,0,76
"Rockfish, group nearshore...................",21,0,1,0,0,0,0,0,0,0,0,0,22
"Rockfish, group red..............................",5,198,0,0,299,45,121,6,34,23,47,0,778
"Rockfish, group rosefish......................",138,0,0,0,0,0,0,0,0,0,0,0,138
"Rockfish, kelp.......................................",19,68,0,0,193,23,136,0,1,0,2,0,441
"Rockfish, olive......................................",8,34,0,0,0,0,0,0,6,0,0,0,47
"Rockfish, quillback...............................",0,0,0,0,0,0,0,0,5,0,0,0,5
"Rockfish, splitnose...............................",54,0,0,0,0,0,0,8,0,3,2,0,67
"Rockfish, starry....................................",3,3,0,0,0,0,0,0,0,0,0,0,6
"Rockfish, treefish.................................",0,37,0,0,45,17,22,0,8,206,11,0,346
"Rockfish, unspecified...........................",321,11,"1,513",150,46,31,2,48,10,19,183,0,"2,334"
"Rockfish, vermilion...............................",38,67,0,0,22,179,6,13,0,0,0,0,324
"Rockfish, widow...................................",24,63,43,0,0,0,0,0,0,0,0,0,130
Sablefish..............................................,"4,669","6,192","3,680","2,677","1,774","4,601","5,064","6,754","5,135","3,374","3,104","2,396","49,420"
"Salmon, Chinook..................................",0,0,0,0,324,190,0,385,0,0,0,0,900
Sanddab..............................................,75,112,141,89,10,0,0,0,0,66,63,0,556
"Sardine, Pacific....................................","1,844,214","267,723","68,981",1,0,"209,589","675,712","71,128","5,579","169,997","953,437","955,043","5,221,404"
"Scorpionfish, California........................",2,53,0,0,114,25,1,35,2,0,8,0,241
"Seabass, white....................................","3,565","3,918","2,751","1,528","1,399","61,051","74,333","6,370","8,017","3,873","4,572",119,"171,496"
"Shad, threadfin.....................................",0,0,0,0,0,3,0,0,0,0,0,0,3
"Shark, Pacific angel.............................","2,502","1,372","1,194","2,055","3,845","2,757","1,093","1,586",484,381,508,544,"18,319"
"Shark, bigeye thresher.........................",0,0,0,0,0,0,0,0,0,0,0,631,631
"Shark, blue...........................................",0,0,0,0,0,0,0,0,0,110,0,0,110
"Shark, brown smoothhound.................","1,270",164,424,76,157,92,2,3,7,109,193,0,"2,497"
"Shark, leopard......................................",46,328,170,489,627,469,416,382,184,269,258,276,"3,914"
"Shark, sevengill....................................",0,0,13,0,0,0,0,0,31,0,14,0,58
"Shark, shortfin mako............................",236,0,0,0,0,"4,616","2,287",47,459,822,745,"1,459","10,671"
