Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern.............................","1,135,732","1,425,102","207,906","303,040","714,516","1,041,818","789,275","735,579","401,055","346,156","647,023","75,357","7,822,559"
"Barracuda, California.........................",8,77,33,"1,736","2,521","3,047",818,177,211,199,253,80,"9,159"
"Bass, giant sea.................................",85,63,129,71,351,537,651,154,9,0,10,93,"2,154"
Blacksmith.........................................,0,0,0,0,0,0,0,0,0,0,0,17,17
"Bonito, Pacific...................................","13,618",38,0,0,0,0,0,0,289,0,9,"66,625","80,579"
Butterfish (Pacific pompano).........,3,0,53,27,55,0,0,0,0,80,284,50,552
Cabezon............................................,728,"1,098","2,616","2,835","4,955","6,001","3,236","5,076","6,675","4,114","4,195","5,377","46,907"
"Croaker, white...................................",986,946,464,253,"1,606",443,117,7,859,"7,877","2,565","9,801","25,923"
"Eel, California moray.........................",0,0,0,0,0,0,0,0,0,0,13,90,103
"Fish, unspecified...............................",122,5,5,14,11,7,0,0,0,0,0,0,164
"Flounder, arrowtooth.........................",0,0,0,5,0,0,0,0,0,0,0,0,5
"Flounder, starry.................................",5,0,0,0,0,0,0,0,0,0,0,0,5
"Flounder, unspecified........................",0,0,0,6,0,0,9,0,0,0,0,0,15
Flyingfish...........................................,0,0,0,0,0,0,0,5,0,0,0,0,5
"Greenling, kelp..................................",0,0,0,0,4,0,0,1,11,4,0,2,23
"Guitarfish, shovelnose.......................","1,391",314,"1,841","1,726",445,135,285,92,719,"2,430",619,308,"10,305"
Halfmoon...........................................,0,0,32,231,44,187,24,55,314,11,9,39,945
"Halibut, California..............................","17,401","15,195","22,806","20,469","12,895","31,321","35,175","15,626","8,565","9,349","10,831","14,724","214,357"
"Halibut, unspecified...........................",36,19,195,50,319,231,123,0,0,0,0,0,974
Jacksmelt..........................................,0,0,0,0,0,0,0,0,1,0,0,0,1
Lingcod.............................................,0,0,84,0,488,237,203,17,18,159,12,0,"1,217"
"Lizardfish, California..........................",36,0,50,106,234,0,0,0,0,0,30,6,462
Louvar...............................................,0,0,0,0,0,22,0,54,28,179,15,0,297
"Mackerel, Pacific...............................",1,0,10,7,0,"283,330",29,"196,139","27,528","1,187",0,0,"508,231"
"Mackerel, jack...................................",0,1,0,0,0,0,16,"20,007",22,4,0,0,"20,049"
Opah.................................................,97,0,0,0,0,0,0,40,50,"2,914",344,76,"3,521"
Opaleye.............................................,0,0,3,0,0,0,5,0,0,0,1,2,11
Queenfish..........................................,0,0,0,0,2,0,0,0,0,0,0,0,2
"Ray, Pacific electric...........................",0,96,0,0,0,0,10,170,60,80,0,0,416
"Ray, bat.............................................",0,0,0,0,0,0,45,25,18,0,0,0,88
"Rockfish, Pacific ocean perch...........",0,0,0,0,0,63,0,0,0,0,0,0,63
"Rockfish, black-and-yellow................",0,0,0,4,0,0,0,10,17,3,0,0,33
"Rockfish, black..................................",0,0,0,0,489,0,0,0,0,0,0,0,489
"Rockfish, blackgill..............................",0,38,"2,225",213,"1,554",995,777,29,"2,482","2,178","6,766",598,"17,855"
"Rockfish, blue...................................",0,0,19,8,270,5,0,0,0,15,0,11,327
"Rockfish, bocaccio............................",51,0,26,13,58,65,49,30,27,71,89,172,651
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, brown.................................",0,0,17,51,76,9,0,658,0,0,0,0,811
"Rockfish, canary................................",0,0,7,0,662,0,0,0,0,0,0,0,669
"Rockfish, chilipepper.........................",0,22,6,4,0,7,6,"1,423",0,0,0,0,"1,468"
"Rockfish, copper...............................",0,0,278,33,709,"1,046",709,402,239,172,166,980,"4,732"
"Rockfish, cowcod..............................",0,0,0,35,26,29,23,10,31,29,4,5,191
"Rockfish, gopher...............................",0,28,271,476,655,"1,212",771,227,667,592,259,"1,342","6,498"
"Rockfish, grass.................................",0,37,"1,143","2,045","2,304","3,275","1,998","5,146","4,515","2,189","1,653","2,494","26,798"
"Rockfish, group bolina.......................",0,0,2,0,29,61,40,5,145,0,123,176,581
"Rockfish, group canary/vermili..........",0,0,0,0,0,0,0,0,0,0,18,5,23
"Rockfish, group gopher.....................",0,0,46,19,73,103,153,203,113,0,77,112,899
"Rockfish, group nearshore................",0,0,155,0,0,0,69,31,114,9,0,0,378
"Rockfish, group red...........................",0,0,775,"1,148",879,"1,434",802,385,323,843,865,"2,529","9,984"
"Rockfish, group rosefish....................",0,0,0,0,0,0,0,42,666,107,0,0,815
"Rockfish, group shelf.........................",0,0,87,0,28,66,152,156,139,0,0,0,626
"Rockfish, group slope........................",0,0,0,0,0,5,0,0,0,0,0,0,5
"Rockfish, group small........................",0,0,0,7,14,0,0,0,0,0,0,0,21
"Rockfish, kelp....................................",0,0,63,61,42,0,3,0,4,2,0,18,192
"Rockfish, rosethorn...........................",0,0,0,0,0,0,15,0,0,0,0,0,15
"Rockfish, rosy...................................",0,0,0,0,0,13,65,0,0,0,0,0,78
"Rockfish, splitnose............................",11,4,159,120,30,39,207,69,211,37,0,40,927
"Rockfish, starry.................................",0,0,14,19,10,36,22,0,0,0,0,0,101
"Rockfish, treefish...............................",0,0,123,169,214,463,559,142,266,62,22,104,"2,124"
"Rockfish, unspecified........................",47,139,"1,301","1,572","1,369","2,284","1,477",424,"1,555",396,987,"1,993","13,545"
"Rockfish, vermilion............................",0,0,30,27,28,85,58,0,319,172,0,14,733
"Rockfish, widow................................",0,0,1,0,8,10,22,13,17,8,0,8,87
"Rockfish, yellowtail............................",0,31,0,0,0,0,0,8,0,9,3,12,64
Sablefish...........................................,"1,877","1,096","2,737","4,373","1,630","3,253","3,609","1,262","6,749","4,848","3,463","5,494","40,390"
"Salmon, Chinook...............................",0,0,0,0,220,0,0,0,860,0,0,0,"1,080"
Salmon..............................................,0,0,0,0,120,0,0,0,0,0,0,0,120
Sanddab............................................,323,238,193,403,80,10,225,2,0,109,0,43,"1,625"
"Sardine, Pacific.................................","361,879","966,738","55,708","300,734","523,580","685,822","283,577","1,408,037","345,353","579,506","1,065,972","248,851","6,825,757"
