Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern.............................","459,229","683,828","1,125,377","142,880","84,112","38,607","122,092","1,505,097","1,034,068","1,294,314","68,956","4,164","6,562,724"
"Barracuda, California.........................",0,0,0,90,"1,639","2,906",33,559,37,0,0,0,"5,263"
"Bass, giant sea.................................",0,65,215,167,16,148,153,313,198,182,162,0,"1,618"
"Bonito, Pacific...................................",0,203,27,0,0,22,51,0,0,50,"16,053",0,"16,405"
Butterfish (Pacific pompano).........,0,19,0,0,0,0,0,320,0,114,123,107,683
Cabezon............................................,29,284,0,0,338,968,383,513,"1,881",26,0,0,"4,422"
"Croaker, white...................................",155,90,0,14,0,141,5,77,0,"1,983","1,724","6,308","10,497"
"Eel, California moray.........................",0,585,0,0,0,0,0,0,0,107,0,0,692
Escolar..............................................,0,0,0,0,0,0,0,0,0,0,0,47,47
"Flounder, unspecified........................",0,0,0,30,0,0,0,21,48,0,0,0,98
"Greenling, kelp..................................",0,2,0,0,0,47,0,0,0,0,0,0,49
Grenadier..........................................,4,0,0,0,0,0,0,0,0,0,0,0,4
"Guitarfish, shovelnose.......................",402,"1,522",704,"2,068",591,193,"3,040",27,324,89,460,404,"9,822"
Hagfishes..........................................,"5,885",867,0,610,"25,269","14,745","6,431","6,924","26,913","19,233","7,991","3,026","117,894"
"Halibut, California..............................","6,194","6,938","17,776","15,837","7,976","9,848","11,370","13,977","9,699","6,052","8,274","5,010","118,949"
Jacksmelt..........................................,1,2,0,0,0,0,0,3,0,0,0,0,6
Lingcod.............................................,0,0,0,0,176,208,430,472,259,382,0,0,"1,927"
"Lizardfish, California..........................",0,0,0,0,0,0,0,0,0,0,0,393,393
"Mackerel, Pacific...............................","2,357",0,0,0,0,0,65,105,"200,264",0,3,"11,085","213,879"
"Mackerel, bullet.................................",0,0,0,0,0,0,0,0,0,0,45,0,45
"Mackerel, jack...................................","4,064",0,0,0,7,0,0,0,0,"62,321","4,262",0,"70,654"
Oilfish................................................,102,0,0,0,0,0,0,0,0,0,0,0,102
Opah.................................................,812,0,0,0,0,0,0,0,0,121,344,328,"1,605"
"Ray, Pacific electric...........................",0,0,60,135,170,41,205,150,0,0,320,176,"1,257"
"Rockfish, China.................................",1,0,0,0,0,0,0,0,0,0,0,0,1
"Rockfish, aurora................................",14,11,10,30,18,5,4,6,83,3,4,1,188
"Rockfish, bank..................................",0,0,86,93,70,0,42,93,101,58,0,0,544
"Rockfish, black-and-yellow................",0,0,0,0,1,5,1,110,26,0,24,0,168
"Rockfish, black..................................",0,3,0,346,0,0,0,0,43,1,0,0,393
"Rockfish, blackgill..............................","2,900","1,305","9,111","6,960","3,251",0,18,31,135,"1,239","4,010","1,807","30,768"
"Rockfish, blue...................................",5,0,0,0,7,2,7,70,45,53,122,78,390
"Rockfish, bocaccio............................",46,339,0,0,205,23,169,13,142,275,46,20,"1,275"
"Rockfish, brown.................................",84,58,0,0,0,16,88,60,3,2,40,0,352
"Rockfish, chilipepper.........................",0,90,1,0,94,0,14,15,24,67,0,26,331
"Rockfish, copper...............................",194,212,0,0,54,310,128,637,218,466,437,44,"2,699"
"Rockfish, cowcod..............................",0,0,0,0,0,0,0,3,0,0,0,0,3
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, darkblotched......................",0,0,0,0,49,0,40,0,0,0,0,0,89
"Rockfish, flag....................................",0,0,0,0,2,4,0,1,14,7,0,0,28
"Rockfish, gopher...............................",22,160,0,0,13,73,37,81,61,54,22,0,522
"Rockfish, grass.................................",35,243,0,0,536,741,"1,067",508,134,477,448,215,"4,405"
"Rockfish, greenblotched....................",0,0,0,0,0,0,67,40,66,5,0,11,188
"Rockfish, greenspotted......................",1,65,0,0,98,4,70,12,26,293,91,2,661
"Rockfish, group red...........................",0,33,0,0,1,561,27,108,0,98,100,112,"1,039"
"Rockfish, group shelf.........................",0,0,0,0,45,0,212,304,144,23,0,0,727
"Rockfish, kelp....................................",0,1,0,0,14,0,2,200,209,135,3,3,567
"Rockfish, olive...................................",0,59,0,0,12,0,10,1,101,13,10,33,238
"Rockfish, rosy...................................",0,0,0,0,0,0,4,0,0,0,0,0,4
"Rockfish, speckled............................",0,9,0,0,0,0,0,0,0,51,4,0,64
"Rockfish, splitnose............................",0,0,186,10,0,0,25,29,18,11,5,1,284
"Rockfish, starry.................................",0,4,0,0,9,8,18,11,13,28,18,7,115
"Rockfish, treefish...............................",5,5,0,0,6,11,28,19,6,11,5,0,95
"Rockfish, unspecified........................",107,25,2,406,0,0,1,132,1,1,100,250,"1,025"
"Rockfish, vermilion............................",150,894,0,0,"1,055",504,"1,566",297,942,"1,497",115,205,"7,225"
"Rockfish, widow................................",0,10,0,0,0,0,0,0,0,49,0,0,58
Sablefish...........................................,"6,324","4,290","4,336","4,977","5,327","1,454","2,062","2,594",663,"1,684","3,213","2,847","39,770"
"Salmon, Chinook...............................",0,0,0,0,"1,216",76,"2,232",474,24,0,0,0,"4,023"
Salmon..............................................,0,0,0,0,21,0,0,0,0,0,0,0,21
"Sanddab, Pacific...............................",0,0,0,0,0,0,10,0,3,0,0,0,12
Sanddab............................................,2,0,11,0,0,6,0,0,0,6,0,0,25
"Sardine, Pacific.................................","870,775","202,385","4,100","10,872",600,0,"8,565","619,953","588,567","392,464","1,371,789","237,961","4,308,031"
"Scorpionfish, California.....................",51,219,0,0,105,55,83,67,29,71,75,278,"1,033"
"Seabass, white..................................",176,"1,576","1,690","1,215",665,"46,576","46,718","20,638","7,910","3,670","3,393","4,049","138,275"
"Shark, Pacific angel..........................",840,"1,051","1,021","1,539","1,153",524,"1,024","1,646",354,574,675,"1,304","11,703"
"Shark, bigeye thresher......................",170,0,0,0,0,0,0,0,0,0,0,0,170
"Shark, brown smoothhound...............",273,"1,137",790,653,45,85,161,410,482,267,764,466,"5,533"
"Shark, leopard...................................",266,572,287,408,63,375,250,390,321,578,"1,414",94,"5,018"
"Shark, sevengill.................................",0,0,0,0,0,0,41,5,0,0,72,0,118
