Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
"Anchovy, northern.............................",4648,0,0,677290,475458,69766,94363,567366,1454821,2439201,2408102,1026795,9217810
"Barracuda, California.........................",0,0,0,0,678,192,455,291,32,0,0,0,1648
"Bass, giant sea.................................",97,97,38,85,40,501,0,28,79,40,0,0,1004
"Bonito, Pacific...................................",0,0,0,0,40,279,0,172592,411731,104,443,40,585228
Butterfish (Pacific pompano).........,34,48,19,222,27,0,2,0,0,102,50,350,855
Cabezon............................................,48,557,10,0,509,1403,508,508,524,928,394,128,5515
"Croaker, white...................................",1498,1864,2664,4632,2910,30,0,0,0,4884,5649,9483,33613
Dolphin (fish)................................,0,0,0,0,0,0,0,30,0,0,0,0,30
"Eel, California moray.........................",0,0,0,0,0,0,0,0,0,1,0,0,1
Escolar..............................................,79,0,0,0,0,0,0,0,0,0,0,0,79
"Fish, unspecified...............................",0,0,0,6,0,0,0,0,0,0,0,8,14
"Flounder, starry.................................",0,0,0,8,0,0,0,0,0,0,0,0,8
"Flounder, unspecified........................",27,0,0,228,1172,965,0,0,4,0,0,0,2396
"Greenling, kelp..................................",7,0,0,0,2,0,0,0,0,0,0,0,9
Grenadier..........................................,0,0,101,0,0,0,0,0,0,0,0,0,101
"Guitarfish, shovelnose.......................",314,776,842,1261,881,83,0,114,67,477,603,761,6179
Hagfishes..........................................,300,0,0,17612,24029,16753,0,13944,22195,20558,8391,8238,132020
Halfmoon...........................................,0,0,0,0,0,0,0,0,0,4,47,0,51
"Halibut, California..............................",5337,13160,11997,15567,14103,19803,23826,12408,9503,6128,6565,7681,146077
Lingcod.............................................,0,8,0,0,566,356,200,265,130,183,0,8,1716
"Lizardfish, California..........................",1178,1343,1426,3024,546,0,0,0,0,5,29,23,7574
Louvar...............................................,25,0,0,0,0,0,0,0,0,83,0,0,108
"Mackerel, Pacific...............................",73459,48772,72,0,119,20,50141,100,456,137901,6780,4361,322181
Opah.................................................,925,0,0,0,0,0,124,0,0,1847,126,145,3167
Opaleye.............................................,0,10,0,0,0,0,0,1,10,0,0,0,21
"Ratfish, spotted.................................",0,3,0,0,0,0,0,0,0,0,0,0,3
"Ray, Pacific electric...........................",0,88,0,68,82,0,244,105,90,240,15,90,1022
"Ray, unspecified................................",0,10,0,0,0,0,0,0,0,0,0,0,10
"Rockfish, China.................................",0,0,0,0,0,0,0,4,0,0,0,6,10
"Rockfish, Mexican.............................",0,0,0,0,42,286,186,168,87,29,20,0,818
"Rockfish, aurora................................",1,2,14,7,6,10,0,1,0,4,0,0,44
"Rockfish, bank..................................",0,0,0,0,5,12,32,7,34,9,323,144,565
"Rockfish, black-and-yellow................",0,0,0,0,0,4,0,17,0,9,0,0,30
"Rockfish, blackgill..............................",241,5867,4139,3934,2377,2513,2723,2240,1523,3682,3574,2741,35554
"Rockfish, blue...................................",131,68,0,0,95,72,2,1,0,109,69,77,624
"Rockfish, bocaccio............................",354,33,0,0,101,45,372,85,69,258,114,171,1601
"Rockfish, bronzespotted....................",0,0,0,0,21,0,9,0,0,0,0,0,29
"Rockfish, brown.................................",0,29,0,0,2,26,1,4,2,2,0,17,82
"Rockfish, chilipepper.........................",3,0,0,0,0,21,40,1,0,12,6,0,83
"Rockfish, copper...............................",98,34,0,0,94,273,98,158,66,515,98,615,2048
"Rockfish, flag....................................",7,0,0,10,7,8,2,6,7,5,10,0,59
"Rockfish, gopher...............................",0,15,0,0,0,28,31,43,5,31,4,1,157
"Rockfish, grass.................................",29,553,0,0,786,2526,1402,1690,1126,1438,881,176,10607
"Rockfish, greenblotched....................",0,0,0,12,92,100,171,127,154,101,108,41,906
"Rockfish, greenspotted......................",2,5,0,63,0,3,4,11,27,48,61,4,228
"Rockfish, greenstriped.......................",0,0,0,0,0,0,0,1,5,5,5,4,20
"Rockfish, group bolina.......................",0,0,0,0,9,0,146,49,22,0,0,30,256
"Rockfish, group gopher.....................",0,0,0,0,0,0,17,0,0,0,0,9,26
"Rockfish, group red...........................",299,76,0,0,440,113,1364,87,326,622,231,705,4263
"Rockfish, honeycomb........................",0,0,0,18,0,0,0,0,0,0,0,0,18
"Rockfish, kelp....................................",0,2,0,0,0,118,2,117,23,2,2,5,270
"Rockfish, olive...................................",40,5,0,0,39,10,39,1,0,28,40,32,234
"Rockfish, rosy...................................",0,0,0,0,0,0,0,0,0,45,0,0,45
"Rockfish, speckled............................",609,0,0,0,0,0,0,2,0,0,2,30,642
"Rockfish, splitnose............................",0,2,0,2,2,5,24,23,25,9,7,28,128
"Rockfish, starry.................................",11,15,8,16,20,32,7,18,21,6,19,1,172
"Rockfish, swordspine........................",0,0,0,0,0,0,0,0,5,3,14,4,25
