Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
"Anchovy, northern.....................",461798,4260237,3207018,1406918,1408588,496777,42029,466357,1623757,546152,2949979,1579515,18449125
"Barracuda, California................",0,0,0,0,84,132,244,6819,646,0,0,0,7923
"Bass, barred sand.....................",0,0,0,0,0,0,0,0,5,0,0,0,5
"Bass, giant sea..........................",157,983,232,85,410,1497,1473,34,121,0,0,14,5006
"Bonito, Pacific............................",379,23,0,21,330,1604,20999,193406,167,258,392,289,217868
"Bullhead, brown..........................",686,0,0,0,0,0,7,0,0,0,0,0,693
Butterfish (Pacific pompano)..,17,317,223,137,13,2,8,2,700,99,65,554,2137
Cabezon.......................................,3901,4947,27,129,10757,5583,10209,11211,9177,4732,2636,4146,67455
"Cod, Pacific.................................",0,0,0,0,0,5,0,0,0,0,0,0,5
"Croaker, unspecifed..................",0,0,0,0,0,0,0,0,211,0,0,11,222
"Croaker, white.............................",326,1331,314,1235,1968,2064,3544,3895,3790,1498,1556,12406,33927
Dolphin (fish)..............................,1339,4368,8215,6878,1199,4629,2196,1105,1081,3965,5826,3567,44368
"Eel, California moray.................",444,5,0,0,104,0,53,466,5,66,0,125,1268
"Eel, monkeyface (prickleback)",147,44,48,17,0,15,0,0,0,0,0,0,271
Eel..................................................,0,0,0,0,0,0,0,0,1,0,0,0,1
Escolar.........................................,1498,3438,2857,3746,776,1458,496,568,915,2438,2162,4700,25052
"Fish, unspecified.......................",94,3,3,462,245,741,2236,207,2609,2664,2228,1182,12674
"Flounder, arrowtooth.................",15972,24432,5098,9847,1515,5248,8144,8657,9356,18329,10118,11903,128619
"Flounder, starry..........................",163,2269,672,1308,651,156,617,1458,1683,1236,112,16,10340
"Flounder, unspecified...............",0,0,0,0,0,8,0,0,20,38,0,0,66
"Goby, yellowfin..........................",470,0,0,0,0,0,0,0,0,0,118,189,777
"Greenling, kelp...........................",898,1504,0,4,1402,646,1093,1886,1492,884,329,569,10706
Grenadier.....................................,5979,12648,16346,17827,18958,7188,15483,16619,9363,8149,8116,10062,146739
"Guitarfish, shovelnose.............",47,108,25,50,173,39,0,0,13,12,962,17,1446
Hagfishes....................................,215617,207854,140706,150040,109763,48640,91971,116156,175116,151038,89908,103354,1600162
Halfmoon......................................,81,6,0,0,25,23,3,14,0,0,0,2,153
"Halibut, California......................",11527,35535,27559,40457,40850,43155,75100,94075,47877,24125,10744,12780,463785
"Halibut, Pacific...........................",0,0,0,0,0,408,671,61,14,0,119,0,1273
"Herring, Pacific - roe................",689752,295336,0,0,0,0,0,0,0,0,0,0,985088
"Herring, round.............................",0,31488,0,0,0,0,0,0,0,0,0,0,31488
Jacksmelt.....................................,0,2656,135,3207,1743,200,2019,1269,2702,639,400,31,15001
Lingcod.........................................,7962,8377,6082,6430,29570,23171,46699,45429,41069,27760,8324,7178,258050
"Lizardfish, California.................",3106,3187,488,1826,4143,11,44,102,56,168,635,8554,22320
Louvar...........................................,37,0,0,0,339,59,0,96,0,50,0,86,667
"Mackerel, Pacific.......................",2577,126407,9175,54276,228029,998320,377343,445631,102452,236587,1289186,97829,3967813
"Mackerel, jack.............................",1,7,1382,1925,73404,94879,5699,51375,28938,89581,107957,1752,456900
"Mackerel, unspecified..............",131,115,722,210,9,145,16,155,0,96,132,166,1896
"Midshipman, plainfin.................",0,0,2,9,0,230,162,0,0,0,0,0,403
"Mudsucker, longjaw..................",38,0,0,0,0,0,0,0,0,0,220,277,535
Oilfish...........................................,933,508,350,293,125,325,234,0,364,308,400,502,4342
Opah.............................................,49509,88888,88271,64172,44868,64485,34922,17635,41836,70539,59791,71345,696260
Opaleye........................................,6,78,15,171,160,238,3,3,60,0,0,48,781
"Pomfret, Pacific..........................",1317,4947,4078,3386,792,3746,698,896,0,0,0,213,20073
Queenfish....................................,0,0,0,0,0,0,0,0,0,0,26,0,26
"Ratfish, spotted.........................",0,4,0,6,8,0,0,0,6,0,0,0,24
"Ray, Pacific electric.................",0,0,40,0,0,0,0,100,0,0,0,0,140
"Ray, bat........................................",566,2304,57,397,2199,1046,2087,3885,2200,644,2882,5505,23772
"Rockfish, China..........................",258,405,21,19,293,261,452,627,287,298,36,159,3116
"Rockfish, Mexican.....................",4,0,6,0,25,0,0,3,1,1,10,14,64
"Rockfish, Pacific ocean perch",15,23,31,40,0,5,47,22,21,9,19,5,237
"Rockfish, aurora.........................",314,182,242,266,652,288,283,446,1249,676,374,156,5126
"Rockfish, bank............................",1161,461,1318,17,206,32,877,3741,3133,6642,10645,3612,31845
"Rockfish, black-and-yellow....",1847,1780,0,0,3861,2585,3656,4926,3964,2158,1178,1839,27795
"Rockfish, black...........................",718,4831,8236,20660,12485,15153,22472,27158,14955,12594,121,1808,141191
"Rockfish, blackgill.....................",3688,4367,12168,5817,4957,3884,6678,10356,9959,11317,2171,2790,78152
"Rockfish, blue.............................",811,2001,1392,780,930,652,1687,2611,2273,2220,708,2188,18251
"Rockfish, bocaccio...................",2177,14634,2290,3699,5106,9632,16811,3732,29704,8585,326,16096,112790
"Rockfish, bronzespotted..........",0,0,0,0,0,0,0,0,0,46,22,0,68
"Rockfish, brown.........................",1774,4295,0,0,3794,4631,5448,6860,7498,4699,1401,2566,42965
"Rockfish, canary........................",3,5,13,2,11,357,285,389,4125,700,262,0,6152
"Rockfish, chilipepper................",7749,50368,17074,2977,10359,18477,2410,3752,21399,17232,137,13228,165162
"Rockfish, copper........................",1637,1148,38,59,1766,1183,2255,2976,2199,1511,717,3283,18771
"Rockfish, cowcod......................",10,71,31,19,20,19,72,90,101,207,0,8,648
"Rockfish, darkblotched............",648,1223,4169,3826,848,368,3415,3815,951,2398,430,202,22293
"Rockfish, flag..............................",33,84,0,0,49,88,43,20,12,27,16,67,440
"Rockfish, gopher........................",5238,6711,0,0,4754,4605,5320,8197,5021,4488,2910,6416,53661
"Rockfish, grass..........................",943,818,0,0,3129,1020,2820,4405,3149,1284,610,1312,19490
"Rockfish, greenblotched..........",0,0,0,0,0,0,19,5,10,0,0,5,39
"Rockfish, greenspotted............",151,503,0,0,487,695,463,258,221,331,142,156,3407
"Rockfish, greenstriped.............",28,52,0,1,10,97,34,3,45,37,37,22,365
