Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
Cabezon...........................................,"1,372",310,0,0,"1,106","1,303",778,494,976,407,383,231,"7,359"
"Flounder, arrowtooth.......................",0,0,0,0,0,6,0,0,877,0,0,0,883
"Greenling, kelp.................................",199,6,0,0,144,91,141,87,0,0,0,0,666
Grenadier.........................................,125,33,0,224,0,0,0,0,"3,441","2,297",0,609,"6,729"
Lingcod.............................................,"1,480","1,426","2,840","1,983",867,"2,915","1,654","7,573","8,379","9,558","6,950","3,331","48,956"
"Rockfish, China.................................",530,54,0,0,103,690,467,594,249,411,114,214,"3,426"
"Rockfish, black-and-yellow...........",187,93,0,0,384,412,302,258,273,150,184,68,"2,310"
"Rockfish, black.................................",99,61,0,0,75,162,150,269,126,331,8,40,"1,320"
"Rockfish, blackgill.............................",362,6,163,53,9,238,0,0,0,0,2,21,854
"Rockfish, blue...................................",144,11,0,0,109,86,17,9,10,77,72,34,570
"Rockfish, bocaccio..........................",300,142,322,672,201,13,75,"1,007","1,511",314,"1,480",0,"6,037"
"Rockfish, brown................................",74,0,0,0,14,114,121,306,33,108,48,31,848
"Rockfish, canary...............................",0,0,0,120,102,500,342,94,6,0,2,0,"1,166"
"Rockfish, chilipepper.......................","4,102","1,589","5,616","15,147","15,796","14,083","31,244","35,945","59,470","13,385","64,535",56,"260,968"
"Rockfish, copper..............................",83,30,0,0,112,690,419,192,18,632,34,54,"2,263"
"Rockfish, darkblotched...................","3,387","6,869","7,687","16,361","4,771","14,363",214,559,"1,183",333,410,73,"56,210"
"Rockfish, gopher..............................","1,154",192,0,0,407,"1,848","1,669","1,271","1,188",730,534,348,"9,339"
"Rockfish, grass..................................",192,36,0,0,87,115,87,57,177,64,106,44,964
"Rockfish, greenspotted...................",7,0,0,0,0,0,0,0,0,0,0,0,7
"Rockfish, group red..........................",0,0,0,0,0,14,0,0,0,0,0,0,14
"Rockfish, group rosefish...................",0,24,0,246,0,0,0,0,0,18,0,0,288
"Rockfish, group shelf........................",48,0,0,149,11,291,67,46,0,29,44,9,694
"Rockfish, group slope......................","7,856","11,091","12,171","19,287","13,557","16,234",762,"6,882","7,940","16,965","5,606","18,157","136,508"
"Rockfish, olive...................................",0,0,0,0,0,0,4,6,1,1,0,0,12
"Rockfish, quillback...........................",36,23,0,0,32,140,184,8,15,128,0,22,589
"Rockfish, redbanded.......................",4,0,0,0,0,0,0,0,0,0,0,0,4
"Rockfish, rosethorn...........................",20,0,0,0,32,0,24,0,0,16,0,0,91
"Rockfish, rosy....................................",0,0,0,0,0,3,12,0,0,0,0,0,15
"Rockfish, splitnose............................","3,150","4,998","2,690","15,300","4,431","5,070","1,438","1,126","2,844","4,266","3,415","2,118","50,846"
"Rockfish, starry..................................",0,0,0,0,0,9,0,0,0,0,0,0,9
"Rockfish, vermilion............................",545,75,0,0,92,430,647,349,301,450,32,100,"3,020"
"Rockfish, widow...............................",24,0,0,209,16,46,129,0,0,0,325,0,749
"Rockfish, yelloweye.........................",0,0,0,41,0,0,0,0,0,0,0,0,41
"Rockfish, yellowtail...........................",6,0,0,0,14,8,11,0,0,32,0,0,70
Sablefish............................................,"42,000","46,073","47,638","159,207","117,660","93,411","53,733","120,211","107,844","92,607","79,614","74,236","1,034,234"
Sanddab...........................................,0,0,0,0,0,116,0,0,0,0,1,0,117
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Sculpin, staghorn.............................",0,0,0,0,0,0,0,0,0,0,0,1,1
"Shark, leopard..................................",0,0,0,0,0,0,0,0,0,0,14,0,14
"Shark, spiny dogfish.........................",0,0,"9,576",0,"14,990","31,180","3,541",0,0,0,0,0,"59,287"
"Skate, longnose................................",0,0,0,"1,588",883,0,0,0,"2,239","5,583","1,202",839,"12,334"
"Skate, unspecified...........................",884,"4,195","1,666","2,620","1,038","3,346","5,884",483,"7,329",247,302,522,"28,516"
"Smelt, night.......................................",0,192,0,0,0,0,0,0,0,0,0,0,192
"Smelt, surf..........................................",0,0,0,0,0,2,0,0,0,0,0,0,2
"Sole, Dover........................................","108,883","123,583","99,159","214,900","93,009","142,723","127,684","189,399","189,754","131,305","93,821","54,774","1,568,994"
"Sole, English......................................",200,"2,022","1,366","7,532","3,809","4,995",309,638,"5,772",102,"1,045",81,"27,871"
"Sole, fantail.......................................",0,0,0,0,0,0,0,1,0,0,0,0,1
"Sole, petrale.....................................","91,141","82,330","43,584","45,333","13,961","26,741","5,623","10,744","21,192","3,668","10,975",925,"356,217"
"Sole, rex.............................................","9,583","3,868","3,540","4,276","1,693","2,025",725,"1,718","1,492","2,160","1,289",702,"33,071"
"Sole, rock..........................................",0,0,0,0,0,63,0,0,0,0,0,0,63
"Surfperch, unspecified....................",5,0,0,0,0,0,0,0,0,0,0,0,5
"Thornyhead, longspine....................","29,774","26,169","9,802","22,161","7,453","16,331","9,019","27,732","20,846","31,239","21,779","33,191","255,496"
"Thornyhead, shortspine...................","22,048","15,295","8,205","17,410","7,745","12,735","7,272","21,373","18,811","22,206","18,193","20,658","191,950"
Thornyheads.....................................,49,0,0,16,0,0,0,0,0,0,0,0,65
"Tuna, albacore.................................",0,0,0,0,0,532,0,"7,977","15,349",594,0,0,"24,452"
"Turbot, diamond..............................",0,0,0,0,0,0,3,0,0,0,0,0,3
Crustaceans,,,,,,,,,,,,,
"Crab, Dungeness.............................","53,416","23,983","16,052","29,606","20,253","9,212","12,689",0,0,0,838,"54,704","220,752"
"Crab, box..........................................",0,0,0,0,82,3,0,0,0,0,0,0,85
Echinoderms,,,,,,,,,,,,,
"Sea urchin, red.................................","332,798","191,440","252,433","376,293","303,756","295,376","441,069","344,278","328,689","235,379","248,470","404,329","3,754,310"
Mollusks,,,,,,,,,,,,,
"Octopus, unspecified......................",10,0,0,0,0,70,0,0,0,0,72,0,152
"Squid, jumbo....................................",54,0,0,0,0,0,0,0,310,891,"3,903",401,"5,559"
"Squid, market...................................",0,0,0,0,0,0,0,0,0,0,303,0,303
