Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
Cabezon..........................................,289,"1,431",0,0,"1,438",718,"1,758","2,224","1,251",765,462,"1,028","11,365"
"Cod, Pacific....................................",0,0,0,0,0,5,0,0,0,0,0,0,5
Eel.....................................................,0,0,0,0,0,0,0,0,1,0,0,0,1
"Flounder, arrowtooth....................",443,"2,537",682,"1,613",509,"1,680","1,597","1,452","1,108",205,61,30,"11,917"
"Flounder, starry.............................",0,0,76,0,0,0,0,0,5,0,0,14,94
"Greenling, kelp..............................",114,769,0,0,526,106,298,562,398,262,55,291,"3,381"
Grenadier........................................,0,1,0,18,739,0,0,"4,149",0,0,0,0,"4,907"
Hagfishes.......................................,0,0,0,0,0,0,0,0,"1,184",873,"2,089","1,617","5,763"
"Halibut, California.........................",0,0,0,0,0,30,0,0,0,0,0,0,30
"Halibut, Pacific..............................",0,0,0,0,0,77,0,61,0,0,0,0,138
Lingcod............................................,"3,832","4,040","2,857",804,"7,757","7,655","6,237","7,147","7,239","8,248","1,756","1,815","59,386"
"Mackerel, Pacific..........................",0,0,0,0,0,89,0,0,0,0,0,0,89
"Mackerel, unspecified.................",0,0,0,0,0,3,0,0,0,0,0,0,3
"Ratfish, spotted............................",0,4,0,0,0,0,0,0,2,0,0,0,6
"Rockfish, China.............................",52,285,0,0,210,130,314,452,240,201,34,152,"2,069"
"Rockfish, aurora............................",4,19,0,0,0,62,56,106,622,207,162,18,"1,256"
"Rockfish, bank...............................",11,0,"1,104",0,7,0,0,0,0,0,0,0,"1,122"
"Rockfish, black-and-yellow.......",68,533,0,0,554,227,625,"1,193",310,197,146,175,"4,028"
"Rockfish, black..............................",72,114,0,0,222,27,111,265,"2,557",45,6,125,"3,542"
"Rockfish, blackgill........................",77,"1,225",462,643,471,77,"1,269","5,485","5,237","7,017",584,7,"22,554"
"Rockfish, blue................................",6,20,0,0,32,17,10,98,18,19,5,19,244
"Rockfish, bocaccio......................",36,"12,031","1,234",242,320,"5,221","8,508",439,"25,628","5,345",0,2,"59,006"
"Rockfish, brown............................",3,221,0,0,70,80,213,79,41,58,0,2,767
"Rockfish, canary...........................",0,3,9,0,11,329,132,52,64,310,0,0,910
"Rockfish, chilipepper...................",682,"40,439","4,915",333,604,"4,905",782,416,"17,831","11,962",0,0,"82,869"
"Rockfish, copper...........................",89,218,0,0,111,104,347,212,274,341,0,414,"2,110"
"Rockfish, cowcod.........................",0,12,15,0,0,4,28,14,4,174,0,0,251
"Rockfish, darkblotched...............",501,243,"3,163",316,238,0,0,1,69,571,0,14,"5,116"
"Rockfish, gopher...........................",66,805,0,0,335,234,270,"1,088",292,219,143,233,"3,684"
"Rockfish, grass.............................",0,18,0,0,254,137,355,584,377,37,2,31,"1,795"
"Rockfish, greenspotted...............",0,0,0,0,0,0,47,0,3,42,0,0,92
"Rockfish, greenstriped................",0,0,0,1,1,52,7,1,32,0,0,0,94
"Rockfish, group red......................",0,5,0,0,5,5,12,0,0,11,0,0,38
"Rockfish, group shelf..................",0,64,463,0,0,3,16,6,10,145,0,12,718
"Rockfish, group slope.................",67,"21,214",22,11,6,39,676,262,"3,855","26,065",0,13,"52,230"
"Rockfish, olive...............................",0,15,0,0,4,0,0,16,14,4,0,0,52
Species,January,February,March,April,May,June,July,August,September,October,November,December,,Landings
California Waters,,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,,
"Rockfish, pink................................",0,0,0,0,0,0,0,0,0,0,0,3,,3
"Rockfish, quillback.......................",97,33,0,0,17,32,120,37,38,168,0,272,,815
"Rockfish, redbanded....................",7,8,2,0,0,0,0,10,15,0,0,0,,42
"Rockfish, rosethorn......................",18,4,0,0,11,14,40,14,25,22,0,33,,181
"Rockfish, rosy...............................",0,0,0,0,0,0,0,0,0,0,1,0,,1
"Rockfish, rougheye......................",80,4,0,0,0,46,0,117,167,0,0,0,,414
"Rockfish, shortbelly.....................",0,1,0,59,15,105,21,0,128,0,0,0,,329
"Rockfish, splitnose......................",133,664,135,221,82,0,67,0,0,"1,069",1,20,,"2,392"
"Rockfish, starry.............................",0,0,0,0,0,0,0,4,4,0,0,0,,8
"Rockfish, stripetail.......................",0,0,0,132,11,280,1,1,343,90,0,0,,858
"Rockfish, vermilion.......................",50,398,0,0,246,197,426,501,304,188,26,252,,"2,588"
"Rockfish, widow............................",0,244,0,5,0,38,2,184,3,13,0,0,,489
"Rockfish, yelloweye.....................",0,0,0,0,0,5,1,0,0,0,0,0,,6
"Rockfish, yellowtail......................",0,16,0,0,20,237,55,98,145,20,0,24,,614
Sablefish.........................................,"29,154","66,931","46,215","117,382","60,903","140,352","50,810","71,022","90,750","136,053","28,087","19,262",,"856,920"
"Salmon, Chinook...........................",0,0,44,0,"3,928","101,077",588,"48,033","11,423",0,0,0,,"165,092"
Sanddab..........................................,24,196,95,3,1,37,452,"1,806",2,2,0,0,,"2,618"
"Sculpin, staghorn.........................",0,0,0,0,0,0,0,1,0,0,0,0,,1
"Shark, soupfin...............................",0,153,32,0,0,0,0,0,0,55,0,0,,240
"Shark, unspecified.......................",0,0,1,0,0,0,1,0,0,0,0,0,,2
"Skate, big........................................",0,186,0,0,79,0,0,281,0,0,0,0,,546
"Skate, longnose............................","4,203","4,928","2,154","1,321","1,592","4,698","3,404","5,566","5,269","6,667",471,153,,"40,426"
"Skate, unspecified.......................",950,0,0,0,0,0,0,0,7,12,0,10,,979
"Sole, Dover.....................................","52,250","135,589","51,880","16,058","68,293","34,362","49,840","62,448","74,329","158,363","42,675","8,452",,"754,539"
"Sole, English..................................",493,"2,072","1,951",524,522,948,485,"1,938","1,058","1,461",76,77,,"11,605"
"Sole, petrale...................................","33,559","33,056","20,101","4,002","2,333","17,436","8,037","16,027","4,374","8,621",95,"6,725",,"154,366"
"Sole, rex..........................................",437,"2,973","2,575",696,731,383,356,254,807,806,"1,118",110,,"11,246"
"Sole, rock........................................",8,0,0,0,0,0,0,0,1,0,0,0,,9
"Sole, sand......................................",0,0,0,0,0,0,0,0,0,0,0,4,,4
