Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
Cabezon...........................................,466,294,0,0,"1,004",384,"1,235",270,"1,896",811,508,177,"7,044"
"Flounder, arrowtooth.......................",0,405,4,7,345,895,0,213,384,412,0,0,"2,665"
"Flounder, starry.................................",0,0,0,0,0,0,0,0,28,0,7,0,35
"Greenling, kelp.................................",54,50,0,0,149,44,238,31,0,0,0,0,566
Grenadier.........................................,0,655,270,222,"1,209",143,0,"5,644",0,245,0,0,"8,388"
"Halibut, unspecified.........................",0,0,0,0,0,0,67,0,0,0,0,0,67
Lingcod.............................................,"1,615","1,950","1,078","4,064","3,028","1,937","2,294","3,836","6,946","3,417","6,585",614,"37,364"
"Rockfish, China.................................",148,52,0,0,244,354,638,647,587,298,295,148,"3,411"
"Rockfish, black-and-yellow...........",80,13,0,0,217,162,367,187,323,189,119,92,"1,746"
"Rockfish, black.................................",71,46,0,0,334,27,211,87,197,88,175,32,"1,268"
"Rockfish, blackgill.............................",0,147,13,679,58,258,8,0,103,33,9,1,"1,308"
"Rockfish, blue...................................",187,72,0,0,312,126,206,73,50,44,50,49,"1,168"
"Rockfish, bocaccio..........................",0,25,396,299,0,119,9,202,667,0,960,0,"2,677"
"Rockfish, brown................................",28,4,0,0,46,15,20,284,25,248,147,157,974
"Rockfish, canary...............................",0,2,0,5,13,58,38,225,0,39,0,0,380
"Rockfish, chilipepper.......................",24,"2,873","4,283","2,107","7,638","1,432","3,732","20,989","23,883","1,963","16,788","6,719","92,431"
"Rockfish, copper..............................",234,91,0,0,345,38,393,495,288,410,251,179,"2,723"
"Rockfish, darkblotched...................","2,156","6,692","5,008","3,049","1,668","3,442","1,598","1,036",698,"1,582",837,4,"27,770"
"Rockfish, gopher..............................",236,96,0,0,415,"1,009","1,627","1,631","2,014",915,728,406,"9,078"
"Rockfish, grass..................................",84,58,0,0,63,5,237,10,160,149,69,0,836
"Rockfish, group gopher...................",0,0,0,0,0,0,0,8,0,0,0,0,8
"Rockfish, group shelf........................",0,0,0,0,0,125,89,69,0,20,0,0,303
"Rockfish, group slope......................","10,846","16,217","12,319","15,854","5,369","9,909","10,936","10,313","14,386","1,639","14,293","6,478","128,559"
"Rockfish, quillback...........................",69,58,0,0,73,64,194,63,38,121,105,9,794
"Rockfish, redbanded.......................",0,0,9,0,0,0,0,0,0,0,0,0,9
"Rockfish, rosethorn...........................",2,0,0,0,0,0,0,0,0,0,0,0,2
"Rockfish, splitnose............................","1,371","1,042","1,774","3,990","2,111","1,366","8,831","2,568","2,125","5,021","4,628","2,843","37,670"
"Rockfish, unspecified.......................",13,27,0,0,26,35,44,22,25,43,68,11,315
"Rockfish, vermilion............................",187,93,0,0,466,444,516,624,633,438,268,93,"3,763"
"Rockfish, yellowtail...........................",26,4,0,0,16,5,6,3,36,12,7,0,114
Sablefish............................................,"29,350","45,378","62,822","56,214","73,375","106,542","151,739","69,920","85,100","48,098","44,987","33,780","807,306"
Sanddab...........................................,0,0,0,0,0,205,0,211,0,0,0,0,416
"Shark, spiny dogfish.........................",0,0,60,"1,172","9,010","3,525","4,410","2,451","31,215","6,960",0,0,"58,803"
"Skate, unspecified...........................",0,"2,883","3,633","13,598","8,056","5,758","5,857","16,900","8,977","6,714",115,220,"72,711"
"Sole, Dover........................................","64,059","99,033","79,435","108,986","89,183","118,453","129,493","170,031","143,436","220,638","160,313","49,998","1,433,058"
"Sole, English......................................","1,175","3,261","9,938","15,068","9,695","2,708",764,"2,794","1,549","1,999",283,487,"49,721"
Species,January,February,March,April,May June,,July,August September,,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Sole, petrale.....................................","73,054","109,197","38,179","60,956","36,075  18,037",,"15,364","37,632  10,273",,"21,169","19,953","13,044","452,933"
"Sole, rex.............................................","4,397","3,636","2,681","1,794","2,661  2,535",,"2,604","2,384  2,878",,"2,579","2,554","1,734","32,437"
"Sole, rock..........................................",0,0,0,0,0  0,,0,217  0,,0,0,0,217
"Sole, unspecified..............................",0,1,0,0,0  0,,0,0  0,,9,0,0,10
"Surfperch, redtail..............................",0,0,0,17,0  0,,0,0  0,,0,0,0,17
"Thornyhead, longspine....................","23,141","38,340","32,362","27,100","19,545  35,546",,"34,367","52,302  47,686",,"30,541","17,367","20,792","379,089"
"Thornyhead, shortspine...................","9,087","12,045","12,586","8,604","9,923  11,013",,"12,857","13,153  16,010",,"12,825","9,574","6,039","133,715"
"Tomcod, Pacific...............................",0,0,0,0,0  127,,0,0  58,,0,0,0,185
"Tuna, albacore.................................",0,0,0,0,0  0,,0,"0  7,103",,0,0,0,"7,103"
Crustaceans,,,,,,,,,,,,,
"Crab, Dungeness.............................","98,316","83,489","67,418","29,702","57,097  49,740",,"21,576",0  0,,0,"15,835","264,729","687,900"
"Crab, box..........................................",0,0,16,0,0  0,,0,0  0,,0,0,0,16
"Crab, rock unspecified...................",0,"1,337",0,0,0  0,,0,0  0,,0,6,0,"1,343"
"Crab, shore.......................................",0,0,0,0,0  0,,0,0  0,,0,"2,725",0,"2,725"
"Crab, tanner.....................................",0,0,0,117,0  2,,0,0  0,,0,0,0,119
Echinoderms,,,,,,,,,,,,,
"Sea cucumber, unspecified...........",0,0,0,0,0  0,,107,0  0,,0,0,"1,681","1,788"
"Sea urchin, purple............................",0,0,0,0,0  0,,0,0  0,,"5,298",511,0,"5,809"
"Sea urchin, red.................................","158,293","144,369","296,256","296,950","174,806  114,582",,"212,013","170,574  315,759",,"209,804","213,537","320,775","2,627,718"
Mollusks,,,,,,,,,,,,,
"Clam, unspecified...........................",0,0,0,0,0  0,,0,0  0,,"1,856",0,0,"1,856"
"Octopus, unspecified......................",0,0,0,0,0  0,,0,34  5,,0,0,0,39
"Squid, jumbo....................................",0,0,0,0,0  0,,0,"2,196  59,668",,"9,299",0,"1,206","72,369"
Waters Area Total:,"478,768","573,935","630,539","650,554","514,574  491,168",,"624,683","590,329  785,208",,"595,928","534,654","732,499","7,202,837"
Waters North Of State,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
