Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
Cabezon...........................................,761,450,0,0,"1,543",360,917,337,"2,673","1,381",343,57,"8,822"
"Greenling, kelp.................................",170,35,0,0,190,27,162,26,138,32,0,0,779
Grenadier.........................................,707,0,"1,643","2,432",0,177,51,"1,738",759,"5,703",0,0,"13,210"
"Halibut, Pacific.................................",0,0,0,0,0,0,30,0,0,0,0,0,30
Lingcod.............................................,"3,013",191,"2,892","1,783","4,170","3,840","7,226","2,434","6,377","2,645",892,"6,102","41,564"
"Mackerel, jack.................................",0,0,0,6,0,0,0,0,0,0,0,0,6
"Rockfish, China.................................",197,200,0,0,250,122,540,379,323,160,273,72,"2,516"
"Rockfish, black-and-yellow...........",343,33,0,0,840,582,511,186,816,314,144,129,"3,897"
"Rockfish, black.................................",89,72,0,540,96,40,61,51,130,24,208,14,"1,323"
"Rockfish, blackgill.............................",0,0,0,16,24,31,8,0,16,24,20,0,139
"Rockfish, blue...................................",13,21,0,0,68,15,42,66,56,99,42,31,451
"Rockfish, bocaccio..........................",37,31,561,494,258,108,823,44,875,0,251,30,"3,512"
"Rockfish, brown................................",11,84,0,0,13,49,22,110,39,0,0,0,328
"Rockfish, canary...............................",0,0,86,21,56,74,250,0,0,12,0,0,499
"Rockfish, chilipepper.......................","19,400","4,369","44,419","28,701","55,692","14,639","61,183","9,061","75,600","21,132","27,917","5,962","368,075"
"Rockfish, copper..............................",87,97,0,18,8,121,125,134,14,0,0,0,605
"Rockfish, darkblotched...................",620,118,"2,229","5,414","5,283","1,911",817,516,"4,178","2,230",11,850,"24,177"
"Rockfish, gopher..............................",437,959,0,0,"1,411",743,"1,979","1,058",779,587,884,151,"8,988"
"Rockfish, grass..................................",6,29,0,0,128,73,130,107,346,98,23,6,945
"Rockfish, group shelf........................",13,0,0,0,26,10,286,14,0,3,0,0,351
"Rockfish, group slope......................","27,279",95,"11,858","15,319","17,346","5,793","6,456","8,414","25,566","4,430","6,258","8,992","137,806"
"Rockfish, olive...................................",0,0,0,0,1,0,0,0,0,0,0,0,1
"Rockfish, quillback...........................",46,36,0,28,0,0,61,25,5,0,0,0,200
"Rockfish, redbanded.......................",212,101,0,0,4,0,0,0,0,0,0,0,317
"Rockfish, splitnose............................","7,195",907,"1,359","6,464","5,255","3,814","1,901",553,"3,160","2,522","1,442","2,841","37,413"
"Rockfish, unspecified.......................",0,0,0,0,0,0,61,0,0,0,0,0,61
"Rockfish, vermilion............................",157,136,0,39,84,45,128,205,260,44,134,23,"1,255"
"Rockfish, widow...............................",0,0,462,20,460,44,108,0,0,0,0,0,"1,094"
"Rockfish, yellowtail...........................",0,0,0,11,6,0,3,0,0,0,0,0,20
Sablefish............................................,"33,012","30,200","48,395","97,932","206,862","98,055","114,885","79,950","148,649","55,350","47,367","49,392","1,010,048"
"Salmon, Chinook..............................",0,0,0,0,0,0,"89,421","77,870","4,151",0,0,0,"171,442"
"Sculpin, staghorn.............................",0,0,0,0,20,0,0,0,0,0,0,0,20
"Shark, soupfin...................................",0,0,0,0,0,0,0,0,0,51,0,0,51
"Shark, spiny dogfish.........................",0,0,0,0,0,0,0,0,0,10,0,0,10
"Skate, longnose................................","2,848",725,"3,066","1,750","5,335","5,196","5,354","3,433","2,477","2,768","7,024","1,242","41,218"
"Skate, unspecified...........................",0,0,0,0,445,0,715,"2,950","3,995","7,749",0,0,"15,854"
Species,January,February,March,April,May June,,July,August September,,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Smelt, night.......................................",0,0,0,0,693  0,,0,0  0,,0,0,0,693
"Smelt, surf..........................................",0,0,0,0,0  0,,119,0  0,,0,0,0,119
"Sole, Dover........................................","81,152","77,795","122,898","153,289","140,054  139,147",,"213,683","100,385  161,355",,"172,026","92,720","57,762","1,512,266"
"Sole, English......................................",79,69,480,834,"2,397  223",,886,"1,091  1,456",,"1,418",0,0,"8,933"
"Sole, petrale.....................................","27,317","1,786","10,559","7,669","27,250  587",,"6,726","2,932  10,939",,"9,543","17,749","1,234","124,291"
"Sole, rex.............................................","3,235",463,"1,629",689,"1,153  582",,935,352  741,,857,452,202,"11,290"
"Sole, sand.........................................",0,0,0,0,0  0,,0,0  0,,0,1,0,1
"Surfperch, unspecified....................",2,0,0,0,0  0,,39,0  0,,0,0,1,42
"Thornyhead, longspine....................","27,091","32,452","23,302","56,005","51,312  40,466",,"66,637","22,210  33,738",,"21,587","12,127","14,242","401,169"
"Thornyhead, shortspine...................","16,782","14,304","16,319","24,866","15,239  17,123",,"28,745","9,905  16,661",,"19,146","8,245","10,499","197,834"
Thornyheads.....................................,0,0,0,"9,966",0  0,,0,0  0,,0,0,0,"9,966"
"Tuna, albacore.................................",0,0,0,0,0  0,,0,"4,631  32,867",,"122,470",0,0,"159,968"
Crustaceans,,,,,,,,,,,,,
"Crab, Dungeness.............................","11,243","12,244","8,465","4,965","1,177  257",,"1,224",0  0,,0,0,"235,337","274,912"
Echinoderms,,,,,,,,,,,,,
"Sea urchin, purple............................",0,0,0,"2,201",0  0,,0,0  0,,0,0,0,"2,201"
"Sea urchin, red.................................","204,887","236,039","224,686","267,863","271,660  113,663",,"208,558","405,596  326,996",,"201,673","287,601","420,590","3,169,812"
Mollusks,,,,,,,,,,,,,
"Octopus, unspecified......................",0,0,0,30,0  0,,0,0  0,,0,0,58,88
"Squid, jumbo....................................","13,612",65,0,151,0  0,,71,0  79,,981,178,0,"15,137"
"Squid, market...................................",0,0,0,0,0  0,,0,0  46,,104,0,0,150
Waters Area Total:,"482,052","414,105","525,308","689,516","816,808  447,916",,"821,878","736,763  866,259",,"657,171","512,304","815,818","7,785,897"
Waters North Of State,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
Sablefish............................................,0,0,0,0,0  0,,0,322  0,,0,0,0,322
Waters Area Total:,0,0,0,0,0  0,,0,322  0,,0,0,0,322
Grand Total:,"482,052","414,105","525,308","689,516","816,808  447,916",,"821,878","737,085  866,259",,"657,171","512,304","815,818","7,786,219"
"",,,,,*******************,,,,,,,,
