Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern...........................",0,0,0,0,0,0,"4,857",0,0,"4,515",0,15,"9,387"
"Barracuda, California......................",0,0,0,0,0,0,0,0,0,0,0,6,6
"Bonito, Pacific..................................",0,0,0,0,0,0,0,0,7,0,0,0,7
Butterfish (Pacific pompano).........,0,0,0,0,0,0,0,0,0,0,15,20,35
Cabezon...........................................,"2,790","1,714",0,0,"3,298","1,504","1,167","1,338","1,389",848,976,452,"15,475"
"Croaker, white..................................",0,0,0,0,0,0,0,0,0,0,15,221,236
"Eel, monkeyface (prickleback)......",9,0,0,0,12,3,6,9,20,15,4,0,77
"Flounder, starry.................................",10,38,0,49,76,67,192,289,335,126,64,24,"1,270"
"Flounder, unspecified......................",93,15,0,32,0,0,70,63,0,198,100,80,651
"Greenling, kelp.................................",281,195,0,0,289,132,124,113,0,0,0,0,"1,133"
Grenadier.........................................,0,6,0,0,0,12,0,0,0,0,0,25,43
"Guitarfish, shovelnose......................",0,0,0,0,0,0,0,0,137,0,0,0,137
Hagfishes...........................................,"75,167","60,403","51,268","31,541","56,553","63,798","38,533","29,350","31,899","38,058","20,746","44,277","541,594"
"Halibut, California............................","2,992",661,104,104,794,836,"1,348","1,478","2,011","1,859","2,993","5,923","21,101"
Lingcod.............................................,0,0,0,9,"3,077","2,796","2,463","1,940","2,782","1,618","2,129",0,"16,814"
"Lizardfish, California.........................",0,0,0,0,0,0,0,0,0,0,2,10,12
Louvar...............................................,0,0,0,0,0,0,0,24,533,196,72,0,825
Opah.................................................,409,0,0,0,0,0,29,957,"4,333","5,076","2,047",0,"12,851"
Queenfish..........................................,0,0,0,0,0,0,0,0,27,0,0,0,27
"Ray, bat............................................",0,125,0,0,0,25,0,0,0,0,0,0,150
"Rockfish, China.................................",25,5,0,0,12,15,11,13,0,3,12,6,102
"Rockfish, aurora...............................",0,0,0,0,0,8,370,70,88,105,274,68,983
"Rockfish, bank..................................",106,"7,702",0,2,"4,669","14,271","3,908",908,831,0,210,0,"32,607"
"Rockfish, black-and-yellow...........","1,641","1,011",0,0,"2,289","2,019","1,787","2,294","2,374","1,574","1,621","1,000","17,611"
"Rockfish, black.................................",196,196,0,0,40,52,113,107,17,51,53,41,866
"Rockfish, blackgill.............................","10,692","9,048","8,489","10,831","10,503","11,629","8,592","13,629","14,848","4,592","7,143","15,384","125,380"
"Rockfish, blue...................................",55,83,0,0,43,79,88,26,960,48,113,66,"1,561"
"Rockfish, bocaccio..........................",0,5,0,0,0,0,184,0,17,0,0,0,207
"Rockfish, brown................................","5,515","3,964",0,0,"5,683","4,239","4,240","4,333","4,396","3,078","5,037","4,566","45,052"
"Rockfish, chameleon.......................",0,0,0,0,0,0,0,0,0,190,0,0,190
"Rockfish, chilipepper.......................",0,0,0,0,76,17,53,95,9,0,0,0,250
"Rockfish, copper..............................",162,347,0,0,152,95,142,61,84,46,124,152,"1,365"
"Rockfish, darkblotched...................",24,318,8,51,"1,545","3,273","1,343",115,406,352,19,0,"7,454"
"Rockfish, gopher..............................","3,208","2,944",0,0,"4,019","3,800","4,517","2,179","2,150","1,559","2,450","3,243","30,071"
"Rockfish, grass..................................",633,280,0,0,813,"1,281","1,437","2,100","1,793","1,770","1,787",396,"12,289"
"Rockfish, greenspotted...................",0,115,0,0,3,0,0,0,0,0,0,0,118
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, group red..........................",4,11,0,0,123,34,322,0,11,0,12,3,519
"Rockfish, group rosefish...................",4,949,0,75,4,"1,207",3,627,792,2,0,0,"3,662"
"Rockfish, group shelf........................",0,0,0,0,0,0,0,0,25,0,0,0,25
"Rockfish, group slope......................",0,0,0,0,0,0,146,60,9,1,0,0,216
"Rockfish, kelp....................................",31,18,0,0,102,40,20,13,23,16,32,38,332
"Rockfish, olive...................................",9,10,0,0,16,7,11,19,0,5,6,4,85
"Rockfish, quillback...........................",0,0,0,0,0,0,0,0,0,0,11,0,11
"Rockfish, redbanded.......................",18,0,0,0,19,33,17,0,16,0,0,0,103
"Rockfish, splitnose............................",0,"1,283",0,0,"3,169","2,563",2,616,0,1,3,0,"7,637"
"Rockfish, starry..................................",13,36,0,0,1,2,0,7,1,3,2,4,67
"Rockfish, treefish...............................",251,207,0,0,289,430,482,290,214,218,210,259,"2,850"
"Rockfish, vermilion............................",466,662,0,0,422,184,127,297,269,168,198,93,"2,884"
"Rockfish, widow...............................",0,0,0,22,0,0,0,0,0,0,0,0,22
"Rockfish, yelloweye.........................",0,0,0,0,0,0,0,0,0,0,0,41,41
"Rockfish, yellowtail...........................",0,2,0,0,3,0,23,4,19,3,3,1,56
Sablefish............................................,"19,448","17,256","34,564","55,167","104,075","132,560","129,737","150,168","148,073","173,091","242,864","228,905","1,435,909"
"Sardine, Pacific................................",0,0,0,0,0,0,0,0,"8,564",0,0,0,"8,564"
"Sculpin, staghorn.............................",0,0,0,0,0,0,0,0,0,0,0,62,62
"Seabass, white.................................",0,25,0,0,0,67,190,54,32,136,870,330,"1,704"
"Shark, Pacific angel.........................",112,0,24,0,0,0,0,135,132,99,99,123,724
"Shark, blue........................................",0,0,0,0,0,0,0,0,0,0,35,0,35
"Shark, leopard..................................",0,0,0,0,0,0,0,0,13,0,0,13,26
"Shark, sevengill.................................",0,0,0,0,96,0,0,0,0,0,103,0,199
"Shark, shortfin mako........................",0,0,0,0,0,0,225,976,"4,768","4,781",995,0,"11,745"
"Shark, soupfin...................................",0,0,0,0,0,0,0,0,38,55,0,0,93
"Shark, thresher..................................",747,0,0,0,0,0,233,354,109,636,"5,065",0,"7,144"
"Sheephead, California....................",156,130,0,0,16,24,54,21,95,40,36,82,656
"Skate, longnose................................",0,0,0,0,0,0,"1,004",717,563,"1,150","2,231",135,"5,800"
"Skate, unspecified...........................",278,23,0,0,0,190,235,207,"1,112",25,416,389,"2,875"
"Smelt, surf..........................................",0,0,0,0,0,0,0,22,0,0,0,0,22
