Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Bonito, Pacific..................................",0,0,0,0,0,0,0,0,9,387,"1,642",229,"2,268"
Cabezon...........................................,"2,656","2,240",0,0,"5,019","2,890","2,197","1,783","3,463","2,300",762,689,"23,998"
"Eel, monkeyface (prickleback)......",4,0,0,0,5,7,7,12,10,9,3,0,56
"Flounder, starry.................................",26,85,9,0,6,0,33,98,113,50,0,73,492
"Flounder, unspecified......................",0,0,0,0,0,0,0,32,72,72,30,43,248
"Greenling, kelp.................................",176,223,0,0,503,165,153,42,0,0,0,0,"1,261"
Grenadier.........................................,0,0,0,0,0,0,52,0,0,309,0,0,361
"Guitarfish, shovelnose......................",0,9,0,0,0,0,0,0,0,12,0,0,21
Hagfishes...........................................,651,0,"5,006","7,501","2,694","12,898","25,028","42,131","35,169","21,239","19,949","11,770","184,036"
"Halibut, California............................",742,"2,970",515,43,115,156,269,"2,467",793,"2,365",784,"2,078","13,295"
Lingcod.............................................,0,13,0,0,"2,883","2,638","2,513","2,536","2,704","1,534","1,658",20,"16,498"
Louvar...............................................,0,0,0,0,0,0,0,0,0,135,0,0,135
Opah.................................................,0,0,0,0,0,0,0,0,895,"6,975",186,"2,608","10,664"
"Pomfret, Pacific................................",0,0,0,0,0,0,0,0,0,3,0,0,3
"Rockfish, China.................................",1,9,0,0,20,8,8,16,9,12,8,3,93
"Rockfish, Pacific ocean perch.......",0,0,0,443,0,0,0,10,0,0,0,0,453
"Rockfish, aurora...............................",0,0,0,0,0,1,0,5,15,5,7,51,84
"Rockfish, bank..................................","2,145","5,759",0,"5,818","9,822","13,105","9,272","18,688","7,469","4,035","7,848",463,"84,424"
"Rockfish, black-and-yellow...........",904,617,0,0,"2,144","2,016","2,811","2,234","3,875","1,555","1,471","1,043","18,669"
"Rockfish, black.................................",0,49,0,0,14,49,93,61,66,123,47,32,532
"Rockfish, blackgill.............................",348,"1,690",509,"3,623","1,311","1,781",429,"2,414","4,336","2,548","4,763","6,886","30,638"
"Rockfish, blue...................................",44,74,0,0,68,39,106,181,204,51,84,37,889
"Rockfish, bocaccio..........................",0,50,0,0,0,0,228,12,0,50,0,0,341
"Rockfish, bronzespotted..................",0,0,0,0,0,0,8,32,0,0,0,0,40
"Rockfish, brown................................",855,"2,390",0,0,"5,553","5,803","5,329","5,629","5,962","3,563","3,452","3,223","41,759"
"Rockfish, canary...............................",0,0,0,0,0,0,173,0,0,33,0,0,206
"Rockfish, chilipepper.......................",0,8,0,11,0,3,"3,156",21,27,30,10,17,"3,283"
"Rockfish, copper..............................",28,84,0,0,125,141,216,159,103,81,97,250,"1,283"
"Rockfish, darkblotched...................",0,0,0,526,"1,240",800,65,0,"1,075",0,200,0,"3,906"
"Rockfish, flag....................................",0,0,0,0,2,0,1,0,0,0,0,0,3
"Rockfish, gopher..............................","2,121","3,630",0,0,"4,748","3,433","4,002","3,356","3,662","2,127","1,999","1,613","30,691"
"Rockfish, grass..................................",235,194,0,0,"1,731","1,893","3,070","3,727","3,712","1,669","1,285",550,"18,067"
"Rockfish, greenblotched.................",0,0,0,0,0,0,10,0,0,0,2,0,12
"Rockfish, greenspotted...................",0,0,0,12,1,4,18,0,0,0,0,0,35
"Rockfish, group red..........................",4,35,0,0,45,128,5,9,18,0,0,78,321
"Rockfish, group rosefish...................",297,"1,362",0,0,366,0,29,0,0,238,106,477,"2,875"
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, group slope......................",0,0,0,0,0,0,0,0,3,0,0,105,108
"Rockfish, kelp....................................",41,33,0,0,25,13,21,8,15,16,47,19,237
"Rockfish, olive...................................",4,9,0,0,0,23,4,12,8,8,3,4,74
"Rockfish, redbanded.......................",0,0,0,37,0,3,5,0,20,6,14,0,85
"Rockfish, speckled...........................",0,0,0,0,0,0,0,0,8,0,0,0,8
"Rockfish, splitnose............................",0,13,10,0,"2,211","2,031",245,0,739,966,"1,447","1,557","9,219"
"Rockfish, starry..................................",4,2,0,0,0,8,0,46,3,3,0,128,194
"Rockfish, treefish...............................",106,156,0,0,292,256,423,235,175,114,115,102,"1,975"
"Rockfish, unspecified.......................",0,0,0,0,10,0,0,21,0,0,0,0,31
"Rockfish, vermilion............................",247,575,0,0,827,259,220,333,607,115,211,187,"3,579"
"Rockfish, widow...............................",1,0,0,0,0,0,0,6,0,0,0,0,6
"Rockfish, yellowtail...........................",3,24,0,0,4,7,9,18,0,0,0,0,64
Sablefish............................................,"21,484","21,254","14,937","24,352","35,963","36,308","39,614","42,178","60,157","14,096","13,632","19,562","343,536"
"Seabass, white.................................",19,33,0,0,0,0,213,0,9,59,82,25,440
"Shark, Pacific angel.........................",421,619,0,31,0,0,0,0,25,53,0,171,"1,320"
"Shark, leopard..................................",0,20,0,0,8,0,0,0,0,0,0,0,27
"Shark, sevengill.................................",0,0,0,0,0,31,0,0,0,51,0,0,82
"Shark, shortfin mako........................",0,666,0,0,0,0,0,0,736,"3,199",560,72,"5,233"
"Shark, soupfin...................................",30,22,0,0,0,0,0,0,20,65,0,25,161
"Shark, thresher..................................",0,0,0,0,0,0,"1,258","9,649","3,607","9,268",181,138,"24,101"
"Shark, unspecified............................",0,0,0,243,0,0,0,0,0,0,0,71,314
"Sheephead, California....................",70,99,0,0,53,28,53,17,32,16,0,215,583
"Skate, big..........................................",0,32,0,0,0,0,0,0,0,0,0,0,32
"Skate, unspecified...........................",21,159,0,311,315,230,19,213,130,14,0,35,"1,447"
"Sole, Dover........................................","1,683","17,561",7,"1,714","12,327","18,062","12,950",4,"2,513","6,708",500,"4,228","78,257"
"Sole, English......................................",1,0,0,15,0,30,130,162,109,4,0,0,451
"Sole, petrale.....................................","11,345","8,452",4,"2,297",671,"1,785","4,431","10,818","10,779","10,843","23,012","8,313","92,750"
"Sole, rex.............................................","1,396","4,262",0,"1,284","1,016",569,45,0,"1,408","3,080","1,239","5,603","19,902"
"Sole, rock..........................................",0,0,0,0,1,0,0,0,0,0,0,0,1
