Species,January,February,March,April,May,June,July,August,September,October,November,December,,Landings
California Waters,,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,,
"Bonito, Pacific...............................",0,25,0,0,0,0,0,16,0,0,0,0,,41
Cabezon..........................................,"1,749",918,0,0,"4,145","2,365","4,105","2,718","3,292","2,376","1,898","1,265",,"24,831"
"Croaker, white................................",0,0,0,0,0,0,15,0,0,0,0,42,,57
"Flounder, arrowtooth....................",0,0,0,0,0,0,0,2,0,0,0,0,,2
"Flounder, starry.............................",0,5,0,0,0,0,16,47,77,0,18,14,,176
"Greenling, kelp..............................",233,176,0,0,467,403,564,250,244,208,166,108,,"2,818"
Grenadier........................................,920,220,98,243,"1,666",175,737,143,36,"1,185","1,449",418,,"7,289"
Hagfishes.......................................,"54,558","65,057","42,935","35,300","40,158","33,124","76,827","66,021","66,365","54,894","76,915","51,734",,"663,888"
Halfmoon.........................................,0,0,0,0,0,0,58,0,0,0,0,0,,58
"Halibut, California.........................","1,402",896,198,45,63,197,"1,307","3,355","4,869","2,833","2,197","3,632",,"20,993"
Kelpfishes.......................................,0,0,0,0,0,0,0,0,0,0,6,0,,6
Lingcod............................................,"1,454","1,043",16,0,"3,452","3,962","4,806","6,299","4,856","4,836","9,803","2,870",,"43,397"
"Mackerel, Pacific..........................",0,0,0,0,0,0,0,0,0,"4,564","1,194",0,,"5,758"
"Mackerel, unspecified.................",0,30,0,0,0,0,0,0,0,0,0,0,,30
Opah................................................,0,0,0,0,0,0,591,"3,404","7,837",0,"4,119",203,,"16,154"
"Prickleback, monkeyface (eel)..",0,0,0,0,8,0,3,0,3,0,0,0,,14
"Ray, unspecified...........................",0,0,0,10,0,0,0,0,0,4,0,0,,14
"Rockfish, China.............................",21,4,0,0,10,8,16,8,3,17,10,10,,106
"Rockfish, Mexican........................",2,0,0,0,0,3,0,0,8,1,0,0,,14
"Rockfish, aurora............................",1,9,170,0,0,9,5,6,4,12,0,0,,215
"Rockfish, bank...............................","3,264","1,385",198,0,0,0,0,0,"6,378","1,630",0,0,,"12,855"
"Rockfish, black-and-yellow.......",952,420,0,0,"2,247","1,988","3,593","3,229","2,288","1,479","1,416",999,,"18,611"
"Rockfish, black..............................",107,101,0,0,105,143,138,103,64,39,208,98,,"1,108"
"Rockfish, blackgill........................",90,158,"1,299",0,11,"1,454","1,573","1,579","3,265","1,567","1,313",187,,"12,497"
"Rockfish, blue................................",513,561,0,0,291,826,"1,040",331,201,704,"1,252",737,,"6,456"
"Rockfish, bocaccio......................",470,81,0,0,103,73,84,"2,425",400,443,204,267,,"4,549"
"Rockfish, brown............................","1,679","1,354",0,0,"3,129","2,965","4,022","3,889","2,500","2,213","2,668","3,156",,"27,574"
"Rockfish, canary...........................",0,114,0,0,149,79,53,89,113,47,129,123,,894
"Rockfish, chilipepper...................","1,127",8,7,0,6,0,0,940,977,1,0,0,,"3,066"
"Rockfish, copper...........................",257,269,0,0,421,266,461,451,334,392,606,421,,"3,879"
"Rockfish, cowcod.........................",0,0,0,0,0,0,0,62,9,0,0,0,,71
"Rockfish, darkblotched...............",26,13,0,0,0,0,0,2,13,23,0,0,,77
"Rockfish, flag.................................",0,0,0,0,0,0,0,3,0,0,2,0,,5
"Rockfish, gopher...........................","3,385","3,789",0,0,"3,544","3,914","6,664","4,393","3,767","3,818","5,279","4,353",,"42,906"
"Rockfish, grass.............................",252,106,0,0,"1,000",672,900,"1,421","2,549",868,"1,607",545,,"9,920"
"Rockfish, greenblotched.............",0,0,0,0,0,0,0,4,0,0,0,0,,4
Species,January,February,March,April,May,June,July,August,September,October,November,December,,Landings
California Waters,,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,,
"Rockfish, greenspotted...............",0,0,0,0,3,0,0,0,0,0,2,0,,5
"Rockfish, greenstriped................",0,0,0,0,0,0,0,0,1,0,0,0,,1
"Rockfish, group red......................",10,0,0,0,0,0,9,4,79,73,137,42,,353
"Rockfish, group shelf..................",30,2,0,0,0,0,0,141,2,0,5,0,,180
"Rockfish, kelp................................",37,41,0,0,98,51,138,62,36,43,124,167,,796
"Rockfish, olive...............................",2,48,0,0,6,0,11,5,15,17,15,15,,133
"Rockfish, quillback.......................",0,0,0,0,0,0,0,2,2,2,0,0,,6
"Rockfish, redbanded....................",16,1,0,0,0,0,0,0,2,0,0,0,,19
"Rockfish, rosy...............................",0,1,0,0,4,6,2,0,2,1,0,1,,16
"Rockfish, shortbelly.....................",0,0,0,0,0,0,0,7,0,0,0,0,,7
"Rockfish, splitnose......................",6,5,3,0,0,0,0,11,"2,808",401,0,0,,"3,234"
"Rockfish, starry.............................",5,28,0,0,25,9,21,40,43,13,38,8,,229
"Rockfish, stripetail.......................",0,0,0,0,0,0,0,2,0,0,0,0,,2
"Rockfish, treefish.........................",561,428,0,0,535,325,695,397,286,436,660,379,,"4,702"
"Rockfish, unspecified..................",0,0,0,0,0,0,0,0,0,226,0,0,,226
"Rockfish, vermilion.......................","1,179","1,299",0,0,"2,121","1,653","1,796","2,108","1,366","1,532","1,823","2,024",,"16,900"
"Rockfish, widow............................",11,"1,241",0,0,17,0,4,0,2,0,0,16,,"1,292"
"Rockfish, yelloweye.....................",0,0,0,0,0,0,0,2,0,0,0,13,,15
"Rockfish, yellowtail......................",1,28,0,0,24,51,34,27,70,191,78,38,,542
Sablefish.........................................,"20,032","13,076","9,203","24,239","15,682","12,088","13,089","13,704","77,739","106,577","27,517","28,556",,"361,502"
"Salmon, Chinook...........................",0,0,0,0,"6,790","20,844",0,0,59,0,0,0,,"27,693"
"Sanddab, Pacific..........................",0,0,0,0,0,0,0,"6,844",209,111,0,0,,"7,164"
"Sardine, Pacific.............................",0,0,0,0,0,0,0,"13,464",0,"4,762","1,780",0,,"20,006"
"Scorpionfish, California...............",0,0,0,0,0,9,0,0,0,0,0,0,,9
"Seabass, white.............................",20,11,0,0,0,125,97,"1,153",819,"1,366","1,478","2,048",,"7,117"
"Seaperch, striped.........................",0,0,3,14,0,0,0,0,0,0,0,0,,17
"Shad, American.............................",0,0,0,0,0,0,0,10,1,0,0,0,,11
