Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Barracuda, California...................",4,0,0,0,0,124,15,4,35,196,23,5,407
Butterfish (Pacific pompano).....,0,0,0,0,29,0,0,0,0,377,0,0,406
Cabezon..........................................,"3,777","1,781",0,0,"2,898","3,055","4,472","3,152","4,295","3,160","3,559","1,488","31,638"
"Croaker, white................................",58,0,8,0,193,9,0,0,0,177,320,0,764
"Eel, monkeyface (prickleback)..",0,0,0,0,6,3,14,0,12,0,0,0,35
"Fish, unspecified..........................",0,0,0,1,0,0,0,0,0,0,0,0,1
"Flounder, arrowtooth....................",0,1,0,0,0,0,0,0,0,0,0,1,2
"Flounder, starry.............................",109,194,373,98,82,168,16,42,4,93,69,30,"1,278"
"Flounder, unspecified..................",0,30,0,10,0,12,0,3,0,0,0,0,55
"Greenling, kelp..............................",380,150,0,0,491,595,644,438,424,384,590,329,"4,424"
Grenadier........................................,"2,087","1,250","7,086","6,222","2,117","3,779","9,336","5,908","5,653","3,090",463,866,"47,857"
"Guitarfish, shovelnose................",230,0,0,0,0,13,0,0,0,0,0,0,243
Hagfishes.......................................,"53,821","44,886","39,038","33,777","10,421","16,510","32,198","23,442","22,531","30,656","24,456","18,156","349,892"
"Halibut, California.........................","1,599",994,449,190,199,462,759,"1,419",998,"1,322",542,520,"9,452"
Kelpfishes.......................................,0,0,0,0,0,0,0,0,0,0,0,15,15
Lingcod............................................,27,0,0,0,"2,855","2,819","4,150","4,671","6,113","4,899","5,175",240,"30,949"
"Lizardfish, California....................",568,0,300,327,124,0,0,0,0,145,200,0,"1,664"
Louvar..............................................,0,0,0,0,0,0,0,0,483,79,110,174,845
"Mackerel, Pacific..........................",0,0,0,0,11,0,0,0,0,0,0,0,11
Opah................................................,0,0,0,0,0,0,0,0,"2,839","5,007","1,320",70,"9,236"
"Pomfret, Pacific.............................",0,0,0,0,0,0,0,0,17,10,0,0,27
"Rockfish, China.............................",12,7,0,0,6,16,39,23,10,2,19,12,147
"Rockfish, Mexican........................",0,0,0,0,0,0,0,0,0,0,0,1,1
"Rockfish, Pacific ocean perch..",0,0,0,0,0,0,0,2,0,0,0,0,2
"Rockfish, aurora............................",8,27,554,90,101,165,67,18,216,102,299,61,"1,708"
"Rockfish, bank...............................",403,991,"3,643","2,342",0,0,0,"2,373",169,9,"3,389","5,454","18,773"
"Rockfish, black-and-yellow.......","1,353",660,0,0,"1,596","2,566","2,422","1,432","2,635","1,292","1,591","1,188","16,735"
"Rockfish, black..............................",222,45,0,0,30,66,161,140,163,93,62,177,"1,157"
"Rockfish, blackgill........................","3,213","1,535","7,842","9,827","4,513","6,467","3,242","2,699","13,376","20,579","8,776","5,263","87,331"
"Rockfish, blue................................",46,44,0,0,2,6,22,41,12,10,29,9,220
"Rockfish, bocaccio......................",79,2,0,0,54,11,57,897,15,105,108,213,"1,542"
"Rockfish, bronzespotted.............",0,0,0,0,0,0,0,0,36,0,0,0,36
"Rockfish, brown............................","5,452","2,719",20,0,"2,341","3,639","5,630","5,355","5,856","7,986","5,611","4,489","49,099"
"Rockfish, chilipepper...................",59,2,0,0,0,0,431,"16,251",637,503,"1,052",555,"19,490"
"Rockfish, copper...........................",382,163,0,0,150,174,243,267,212,163,245,147,"2,147"
"Rockfish, cowcod.........................",0,0,0,0,0,0,0,32,2,0,0,0,34
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, darkblotched...............",37,27,21,26,26,1,37,0,0,7,55,87,324
"Rockfish, gopher...........................","5,291","2,684",0,0,"2,604","4,312","4,629","3,609","3,365","2,884","4,160","4,059","37,598"
"Rockfish, grass.............................",645,111,0,0,365,571,"1,602","1,048","2,213",827,"1,003",688,"9,072"
"Rockfish, greenblotched.............",0,0,0,0,0,0,0,0,5,0,0,0,5
"Rockfish, greenspotted...............",0,0,0,0,0,0,0,18,0,0,0,0,18
"Rockfish, group nearshore.........",0,0,0,0,0,0,0,0,0,0,0,2,2
"Rockfish, group red......................",36,11,0,0,4,14,23,5,28,36,90,31,279
"Rockfish, group rosefish............",0,0,0,0,0,0,0,0,0,3,0,1,4
"Rockfish, group shelf..................",0,10,0,0,1,0,0,71,223,8,11,117,441
"Rockfish, group slope.................","2,596","5,791","5,683","1,859",221,234,"1,513","6,469",360,"4,969","7,800","1,316","38,811"
"Rockfish, kelp................................",213,64,0,0,25,25,38,53,24,14,25,15,495
"Rockfish, olive...............................",2,3,0,0,13,1,3,116,3,1,13,4,159
"Rockfish, pink................................",0,0,0,0,0,0,1,0,0,0,21,0,22
"Rockfish, redbanded....................","1,157",0,0,0,0,0,0,0,20,0,0,43,"1,220"
"Rockfish, rosethorn......................",1,0,0,0,0,0,0,0,0,0,0,0,1
"Rockfish, splitnose......................","1,462",645,"1,261","2,282",0,0,"1,279","1,368",356,"3,376","2,106",659,"14,794"
"Rockfish, starry.............................",2,0,0,0,1,2,9,21,11,4,9,7,64
"Rockfish, treefish.........................",359,140,0,0,104,276,580,411,348,298,360,220,"3,094"
"Rockfish, unspecified..................",0,0,0,0,0,0,1,0,0,0,0,0,1
"Rockfish, vermilion.......................","2,718",933,0,0,643,756,"1,055","1,477","1,604","1,557","1,770","1,041","13,552"
"Rockfish, widow............................",0,0,0,0,0,0,0,34,0,2,4,0,40
"Rockfish, yellowtail......................",33,9,0,0,11,84,93,55,35,31,17,10,378
Sablefish.........................................,"29,877","14,949","74,315","54,543","17,864","45,664","43,455","99,299","192,491","145,895","71,161","38,896","828,409"
"Salmon, Chinook...........................",0,0,0,0,"74,093","25,698","11,462","6,854","1,439",0,0,0,"119,546"
"Sanddab, Pacific..........................",5,0,340,0,0,0,2,5,0,2,1,0,355
Sanddab..........................................,1,0,0,0,0,0,0,0,0,0,0,0,1
"Scorpionfish, California...............",0,0,0,0,0,0,5,0,0,0,0,0,5
"Seabass, white.............................",105,39,28,0,0,304,"5,168","1,992","3,692","2,531",211,635,"14,705"
"Shark, Pacific angel.....................",211,115,43,100,0,72,0,0,13,5,0,54,613
