Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern................................",0,0,0,0,0,"7,010",0,0,0,0,0,0,"7,010"
"Barracuda, California...........................",0,0,0,0,0,0,0,5,39,194,0,0,238
"Bonito, Pacific......................................",0,109,0,0,0,0,0,0,0,0,0,0,109
Cabezon..............................................,"2,949","4,399",0,0,"15,622","16,878","10,429",0,0,0,0,0,"50,277"
"Eel, monkeyface (prickleback)........",4,8,0,0,0,7,0,0,0,0,0,0,19
"Flounder, starry....................................",0,5,24,0,0,4,0,85,0,36,31,0,184
"Flounder, unspecified...........................",15,0,34,12,0,0,0,20,0,0,2,0,83
"Greenling, kelp.....................................",351,500,0,0,"1,966",954,0,0,0,0,0,0,"3,772"
Grenadier.............................................,0,201,0,0,0,471,"1,463",298,"1,962",0,163,159,"4,717"
"Guitarfish, shovelnose..........................",0,0,0,0,0,0,0,0,0,0,6,0,6
"Halibut, California.................................","1,314",327,618,14,186,"1,005","2,142",582,"1,949","1,429",948,0,"10,514"
Lingcod................................................,339,91,91,0,"3,711","4,112","3,273","3,032","3,015","2,903",0,147,"20,714"
Louvar..................................................,14,0,0,0,0,0,0,0,0,116,64,0,194
"Mackerel, Pacific..................................",0,0,0,0,0,21,0,0,0,0,0,0,21
"Mackerel, jack......................................",0,0,0,0,0,34,0,0,0,0,0,0,34
Opah....................................................,286,0,0,0,0,0,0,0,44,192,682,579,"1,783"
"Rockfish, China....................................",0,0,0,0,0,18,7,12,14,2,14,0,67
"Rockfish, aurora...................................",0,0,0,0,0,483,0,0,0,504,567,430,"1,984"
"Rockfish, bank.....................................","23,684","31,530",48,"11,820","7,319","3,580",332,"7,778","9,082",577,"2,281","14,387","112,418"
"Rockfish, black-and-yellow...................",488,557,0,0,684,"1,280",893,925,"1,231",596,745,0,"7,399"
"Rockfish, black.....................................",7,8,0,0,0,10,12,29,6,58,18,0,148
"Rockfish, blackgill.................................","9,506","23,307","25,205","27,599","7,624","12,824","4,198","7,194","9,175","2,327","8,495","7,129","144,583"
"Rockfish, blue......................................",49,121,0,0,21,37,50,134,"2,067",104,143,0,"2,727"
"Rockfish, bocaccio...............................",0,0,0,0,0,0,0,7,0,39,0,0,46
"Rockfish, brown...................................","1,967","2,253",0,0,"1,106","3,559","7,088","6,472","6,700","6,170","4,279",0,"39,594"
"Rockfish, canary..................................",0,0,0,0,0,0,0,1,0,0,0,0,1
"Rockfish, chilipepper............................",0,0,0,0,28,4,7,913,0,"4,821",0,0,"5,773"
"Rockfish, copper..................................",26,201,0,0,8,67,66,155,138,348,63,0,"1,073"
"Rockfish, darkblotched.........................",71,0,0,404,54,0,0,0,0,0,0,0,529
"Rockfish, gopher..................................","1,806","1,864",0,0,"1,363","2,459","2,455","3,057","2,476","2,689","2,437",0,"20,606"
"Rockfish, grass....................................",763,"1,218",0,0,943,"1,027","1,684","4,289","4,254","1,649","1,701",0,"17,528"
"Rockfish, group bolina..........................",0,0,0,0,0,0,25,248,0,0,0,0,273
"Rockfish, group gopher........................",0,0,0,0,0,0,4,0,0,0,0,0,4
"Rockfish, group nearshore...................",0,15,0,0,0,0,6,0,0,0,0,0,21
"Rockfish, group red..............................",61,63,0,0,0,18,48,218,162,251,66,0,887
"Rockfish, group rosefish......................","4,502","12,584","10,810","18,487",165,"7,562","1,996","4,449","4,141","5,328","1,991","1,407","73,422"
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, group shelf...........................",0,199,0,0,0,0,0,0,0,0,0,0,199
"Rockfish, group slope..........................","1,740",0,0,"1,292",0,0,0,0,0,"5,438",799,"1,511","10,780"
"Rockfish, kelp.......................................",42,63,0,0,32,36,24,137,28,30,44,0,435
"Rockfish, olive......................................",9,12,0,0,4,14,23,26,10,6,1,0,103
"Rockfish, redbanded............................",0,10,0,0,0,0,0,0,0,0,0,0,10
"Rockfish, splitnose...............................",0,0,0,0,"1,412","1,897",448,0,0,535,367,388,"5,047"
"Rockfish, treefish.................................",87,61,0,0,49,119,171,283,201,146,162,0,"1,281"
"Rockfish, unspecified...........................",319,0,0,0,0,0,0,0,0,35,0,0,354
"Rockfish, vermilion...............................",396,386,0,0,146,268,208,336,974,381,378,0,"3,472"
"Rockfish, yellowtail...............................",1,0,0,0,0,0,0,0,0,0,0,0,1
Sablefish..............................................,"7,662","8,403","13,907","16,518",748,"34,579","19,033","19,428","32,155","16,862","11,047","7,920","188,263"
"Salmon, Chinook..................................",0,0,0,0,"5,770","5,980","7,785","1,018",669,"2,458",0,0,"23,681"
"Seabass, white....................................",533,"4,199",893,0,0,0,697,"2,704","1,063",50,0,0,"10,139"
"Shark, Pacific angel.............................",20,164,227,0,0,0,0,0,0,0,0,0,411
"Shark, bigeye thresher.........................",0,0,0,0,0,0,0,0,0,0,0,196,196
"Shark, leopard......................................",0,0,0,0,0,0,43,0,15,109,0,0,167
"Shark, sevengill....................................",0,0,0,0,0,0,272,28,0,0,0,0,300
"Shark, shortfin mako............................",18,0,0,0,0,0,0,146,542,380,229,412,"1,727"
"Shark, soupfin......................................",0,618,53,11,0,0,55,0,0,361,"1,044",30,"2,172"
"Shark, spiny dogfish.............................",0,0,0,0,0,0,0,0,0,0,0,"1,749","1,749"
"Shark, thresher....................................","2,253",0,0,0,0,183,675,0,50,348,"1,975","4,043","9,527"
"Sheephead, California..........................",191,84,0,0,5,103,0,23,9,13,34,0,463
"Skate, unspecified................................",978,"3,597",0,17,0,0,0,712,0,"2,169",187,0,"7,660"
"Sole, Dover..........................................","77,988","20,543","72,183","59,772",0,"103,968","74,100","88,926","108,001","78,634","55,779","35,578","775,472"
"Sole, English........................................","2,252","1,312",38,0,0,0,491,46,606,6,80,"1,447","6,278"
"Sole, fantail..........................................",0,0,0,0,0,0,0,0,0,23,0,0,23
"Sole, petrale.........................................","32,009","11,182",409,"1,134",0,117,"1,069",625,"1,838","18,280","30,671","13,624","110,958"
