Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
Cabezon...........................................,0,0,0,0,592,271,84,509,"1,114","1,075",154,100,"3,899"
"Fish, unspecified...............................",0,0,8,18,6,0,0,0,0,0,0,0,32
"Flounder, arrowtooth.......................","9,148","16,007","18,628","18,724","6,945","12,638","6,419","13,560","7,030","21,045","13,253","5,701","149,098"
"Flounder, starry.................................",0,0,0,0,0,0,"1,097",76,23,0,0,0,"1,196"
"Greenling, kelp.................................",0,0,0,0,110,24,31,125,107,0,0,0,396
Grenadier.........................................,471,"4,550","3,958","7,190","13,118",556,"2,384","14,724","9,313","8,136","6,687","1,473","72,560"
Hagfishes...........................................,"59,639","48,260","11,791","21,686","48,884","32,681","48,111","91,732","88,235","31,017","29,709","5,547","517,292"
"Halibut, Pacific.................................",0,0,0,0,0,75,125,0,0,0,0,0,200
Lingcod.............................................,294,228,216,311,"3,331","1,952","4,134","3,883","2,986","1,659","1,492",0,"20,486"
"Rockfish, China.................................",0,2,26,9,57,39,96,123,202,88,12,11,664
"Rockfish, Pacific ocean perch.......",0,5,0,8,23,0,0,5,4,0,0,0,45
"Rockfish, aurora...............................",0,0,0,0,0,1,0,0,0,0,0,0,1
"Rockfish, bank..................................",0,0,0,0,12,0,0,0,0,0,0,0,12
"Rockfish, black-and-yellow...........",0,0,0,0,16,0,0,8,7,21,0,0,51
"Rockfish, black.................................",589,"1,406","1,882","9,322","18,553","14,315","23,757","16,938","20,365","4,254","1,983",421,"113,785"
"Rockfish, blackgill.............................",0,0,0,0,144,0,0,0,132,0,0,0,276
"Rockfish, blue...................................",145,714,441,423,353,222,830,262,571,287,43,69,"4,359"
"Rockfish, bocaccio..........................",0,4,0,0,19,0,7,39,0,0,0,0,69
"Rockfish, brown................................",0,0,0,21,83,38,18,34,12,0,0,0,206
"Rockfish, canary...............................",0,0,0,0,74,18,0,0,0,0,0,0,92
"Rockfish, chilipepper.......................",0,0,0,0,"47,342",55,0,3,0,0,0,0,"47,400"
"Rockfish, copper..............................",6,13,0,29,96,72,127,193,157,277,0,4,973
"Rockfish, darkblotched...................",962,"1,747","1,732","2,369","3,341",166,307,536,274,535,968,0,"12,937"
"Rockfish, gopher..............................",0,0,0,0,4,2,0,0,3,83,2,0,93
"Rockfish, grass..................................",0,0,0,0,11,0,0,36,12,0,0,0,59
"Rockfish, group shelf........................",0,0,0,0,253,0,21,5,0,12,0,0,291
"Rockfish, group slope......................",716,693,852,"2,136","2,292",879,"3,751","4,163","4,239","2,722","1,777",93,"24,313"
"Rockfish, group small.......................",0,0,0,0,0,0,0,6,0,0,0,0,6
"Rockfish, olive...................................",5,8,0,0,21,5,5,8,6,2,0,11,71
"Rockfish, quillback...........................",0,14,8,95,180,144,156,265,553,282,4,0,"1,700"
"Rockfish, redbanded.......................",0,0,0,0,0,18,8,99,168,57,0,0,350
"Rockfish, rosy....................................",0,0,0,0,2,0,0,1,0,0,0,0,3
"Rockfish, shortbelly...........................",0,0,0,0,498,0,0,0,0,0,0,0,498
"Rockfish, splitnose............................",0,573,0,14,"31,055",0,0,177,0,37,15,0,"31,871"
"Rockfish, unspecified.......................",0,141,0,0,0,0,0,0,0,0,0,0,141
"Rockfish, vermilion............................",4,33,53,85,287,250,294,317,222,198,47,59,"1,848"
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, widow...............................",0,0,0,0,"19,866",0,0,92,0,2,11,0,"19,971"
"Rockfish, yellowtail...........................",5,36,36,7,22,14,52,42,63,36,0,0,313
Sablefish............................................,"51,874","94,303","79,976","95,875","144,329","74,732","166,563","170,257","180,671","126,031","127,481","27,310","1,339,403"
"Salmon, Chinook..............................",0,0,0,0,"1,108",0,"11,100","6,658",65,0,0,0,"18,930"
"Salmon, coho...................................",0,0,0,0,7,0,0,0,0,0,0,0,7
Sanddab...........................................,0,0,0,0,0,463,"5,011",15,8,0,0,0,"5,497"
"Sardine, Pacific................................",0,0,0,0,6,0,0,0,0,0,0,0,6
"Sculpin, staghorn.............................",0,0,0,5,0,0,0,0,0,0,0,0,5
"Shark, spiny dogfish.........................",0,0,0,0,65,0,0,0,0,0,0,4,69
"Skate, longnose................................","6,770","15,334","14,562","26,373","12,330","15,901","18,565","29,703","19,923","22,714","20,247",477,"202,899"
"Skate, unspecified...........................",17,34,61,284,107,427,520,0,351,"3,487",0,0,"5,288"
"Smelt, night.......................................","1,119","8,804","20,254","19,722","30,742","35,638","18,946","5,244",705,0,0,0,"141,174"
"Smelt, surf..........................................",0,0,0,87,"2,050","3,569","11,221","42,069","28,187","1,290",0,"7,042","95,515"
"Sole, Dover........................................","162,970","307,610","273,700","340,783","238,754","191,004","295,411","483,531","433,649","381,465","283,620","96,784","3,489,281"
"Sole, English......................................",223,987,738,194,0,368,"4,535",7,48,8,49,0,"7,157"
"Sole, petrale.....................................","52,994","27,260","23,611","3,900",2,519,"8,251",35,"1,551","1,750","22,379","5,595","147,847"
"Sole, rex.............................................","3,303","5,375","6,281","11,710","5,125","3,628","4,573","12,322","7,499","9,778","8,777","3,785","82,156"
"Surfperch, redtail..............................",253,0,327,"1,860",0,0,0,"3,705","1,152",0,0,0,"7,297"
"Thornyhead, longspine....................","24,279","62,935","38,292","55,301","94,092","25,698","40,028","70,771","64,681","55,667","78,620","8,725","619,089"
"Thornyhead, shortspine...................","25,356","36,423","26,507","28,366","34,243","10,412","17,725","24,978","26,745","28,747","31,809","9,198","300,509"
"Tuna, albacore.................................",0,0,0,0,0,0,0,"44,866","262,554","575,348",0,0,"882,767"
"Whiting, Pacific................................",0,"3,441","11,681",682,"5,335,524",0,0,0,0,0,0,0,"5,351,328"
Crustaceans,,,,,,,,,,,,,
"Crab, Dungeness.............................","1,195,688","576,266","291,435","144,400","80,330","21,906","14,139",0,0,0,"18,744","4,245,817","6,588,725"
"Shrimp, coonstriped.........................",0,0,0,0,"23,893","12,428","12,103","19,765","12,405","8,455",0,0,"89,049"
