Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
Cabezon............................................,20,13,11,31,"1,050",892,"1,042",669,"1,191",577,86,239,"5,821"
"Fish, unspecified...............................",0,0,0,0,12,30,0,1,3,1,0,0,47
"Flounder, arrowtooth.........................","1,431","6,832","17,382","13,222","2,141","1,131","6,633",950,"3,620","7,888","4,881",483,"66,594"
"Flounder, starry.................................",0,0,0,0,34,140,36,597,"1,696",997,0,0,"3,500"
"Greenling, kelp..................................",0,25,0,0,121,118,228,2,0,0,0,0,494
Grenadier..........................................,433,66,229,"3,669","2,504","2,387","1,735","23,758","6,910","8,566",9,0,"50,266"
"Halibut, California..............................",0,0,0,0,0,48,0,60,0,0,0,0,108
"Halibut, Pacific..................................",0,0,0,68,0,0,181,0,0,0,0,0,249
Lingcod.............................................,"1,003","1,685","1,334",985,"5,102","6,854","8,728","6,647","21,845","4,762","4,147",455,"63,547"
"Mackerel, Pacific...............................",0,0,0,0,9,0,0,0,0,0,0,0,9
"Mackerel, jack...................................",0,0,0,0,72,0,0,0,0,0,0,0,72
"Rockfish, China.................................",0,0,2,16,216,194,266,330,455,512,77,84,"2,152"
"Rockfish, Pacific ocean perch...........",0,0,0,427,3,0,81,4,2,0,97,68,682
"Rockfish, aurora................................",0,0,0,25,0,0,0,0,0,0,0,0,25
"Rockfish, bank..................................",0,0,0,0,2,0,0,10,0,0,0,0,12
"Rockfish, black-and-yellow................",0,0,0,0,2,52,11,2,14,24,100,0,203
"Rockfish, black..................................",0,988,520,"6,574","19,411","18,759","19,420","23,464","23,198","12,434","1,565","5,929","132,263"
"Rockfish, blackgill..............................",0,0,0,0,0,84,0,0,0,0,0,0,84
"Rockfish, blue...................................",425,"3,326",849,"2,049","1,327",774,"1,287","2,607","2,645","3,015","1,214","2,846","22,363"
"Rockfish, bocaccio............................",0,0,0,11,4,0,0,19,9,10,0,0,53
"Rockfish, brown.................................",0,0,0,0,44,203,661,289,230,35,0,0,"1,462"
"Rockfish, canary................................",0,0,0,14,340,22,7,0,"1,448",17,0,0,"1,848"
"Rockfish, chilipepper.........................",0,0,0,"15,826","9,594",480,"3,910",290,751,309,0,0,"31,160"
"Rockfish, copper...............................",0,5,0,439,308,229,382,516,744,503,46,180,"3,351"
"Rockfish, darkblotched......................","1,678","4,051","4,703","4,572","3,222",113,"1,048",9,298,0,"2,049",180,"21,923"
"Rockfish, gopher...............................",0,0,0,3,2,2,7,5,8,4,0,0,32
"Rockfish, grass.................................",0,0,0,0,30,536,165,150,72,10,2,2,967
"Rockfish, greenstriped.......................",0,0,0,0,0,1,158,0,0,0,0,0,159
"Rockfish, group red...........................",0,249,0,0,0,0,0,0,0,0,0,0,249
"Rockfish, group rosefish....................",0,0,46,477,0,0,0,0,0,17,0,0,540
"Rockfish, group shelf.........................",0,0,0,3,20,109,25,62,51,62,1,1,335
"Rockfish, group slope........................","1,166",886,"3,722",624,839,"1,797","3,505","6,123","3,054","1,780","2,486",503,"26,485"
"Rockfish, group small........................",0,91,634,46,0,416,9,0,0,0,0,0,"1,196"
"Rockfish, olive...................................",0,0,0,0,0,0,0,0,0,0,3,18,21
"Rockfish, quillback............................",0,10,0,188,576,957,"1,527","1,284","1,963","1,119",19,498,"8,143"
"Rockfish, redbanded.........................",0,0,0,73,3,20,95,0,886,0,0,0,"1,077"
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, rosy...................................",0,0,0,0,0,2,6,0,0,0,0,0,8
"Rockfish, shortbelly...........................",0,0,0,608,0,0,0,0,0,0,0,0,608
"Rockfish, splitnose............................",0,0,0,348,"5,010",0,0,0,0,0,0,0,"5,358"
"Rockfish, unspecified........................",0,0,11,163,0,0,146,0,0,0,0,0,320
"Rockfish, vermilion............................",4,51,3,106,536,566,931,"1,320","1,260","1,012",111,474,"6,372"
"Rockfish, widow................................",0,20,0,"3,421","4,202",201,278,170,151,0,0,6,"8,449"
"Rockfish, yelloweye...........................",0,0,0,0,0,8,0,0,0,0,0,0,8
"Rockfish, yellowtail............................",0,0,0,11,15,287,288,204,141,287,96,66,"1,395"
Sablefish...........................................,"13,640","35,164","53,749","59,819","98,618","122,041","139,669","234,894","260,590","159,283","93,209","35,046","1,305,722"
"Salmon, Chinook...............................",0,0,0,866,958,0,0,0,806,0,0,0,"2,630"
Sanddab............................................,0,0,195,"1,080","5,358","36,326","8,024","29,740","11,961","3,707",0,0,"96,391"
"Shad, American.................................",0,0,0,530,0,0,0,0,0,0,0,0,530
"Shark, spiny dogfish..........................",0,0,0,587,498,0,78,0,0,0,0,0,"1,163"
"Sharks, cow......................................",0,0,0,0,0,0,0,20,0,0,0,0,20
"Skate, unspecified.............................",0,"1,431","8,478","6,937","23,856","47,811","23,082","32,392","44,352","25,321","9,615",0,"223,275"
"Smelt, night.......................................",715,"11,156","9,360","32,189","29,639","69,138","30,358","23,139","1,585",0,0,0,"207,279"
"Smelt, surf.........................................",0,0,0,0,"5,536","18,619","75,253","25,465","9,432","4,378",0,0,"138,683"
"Sole, Dover.......................................","51,898","95,133","207,276","174,848","204,810","117,088","183,726","269,332","201,933","243,824","277,001","35,751","2,062,620"
"Sole, English.....................................","17,700","40,870","26,090","30,857","29,887","64,850","39,013","46,894","78,159","48,237","57,483","50,228","530,268"
"Sole, petrale......................................","80,236","89,176","53,122","12,244","39,992","78,101","42,285","71,354","103,500","52,392","105,843","112,408","840,653"
"Sole, rex............................................","9,378","22,433","20,965","15,072","17,690","15,144","11,753","22,545","25,811","16,470","25,570","7,827","210,658"
"Sole, sand.........................................",0,0,0,0,0,0,0,32,0,22,0,0,54
"Surfperch, pile...................................",0,0,0,103,0,0,0,0,0,0,0,0,103
"Surfperch, redtail...............................",0,102,776,"1,718",0,0,0,"5,397","2,256","2,494",241,0,"12,984"
"Surfperch, unspecified.......................",0,0,0,124,0,0,0,0,0,0,0,0,124
"Thornyhead, longspine......................","6,295","17,805","11,086","25,117","46,691","36,240","38,848","112,102","96,255","76,641","28,107","15,283","510,470"
