Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
Cabezon..........................................,0,0,0,0,23,103,238,768,393,140,401,25,"2,091"
"Cod, Pacific....................................",0,0,0,0,0,0,0,2,4,0,0,0,6
"Flounder, arrowtooth....................","12,507","10,319","19,449","14,498","7,223","1,073","2,053","13,831","7,342","30,866","27,097","25,833","172,091"
"Flounder, starry.............................",0,0,0,0,0,358,329,82,"1,809",12,0,0,"2,590"
"Greenling, kelp..............................",2,0,0,9,123,191,288,295,220,105,313,36,"1,582"
Grenadier........................................,29,15,527,"1,645","4,349",16,0,"5,679",588,211,294,152,"13,505"
Hagfishes.......................................,"65,009","20,682","38,778",0,"19,749","22,599","17,431","142,703","19,447","87,096","76,364","47,324","557,182"
"Halibut, California.........................",0,0,0,0,0,60,0,0,0,0,0,0,60
Lingcod............................................,77,223,51,28,"3,859","8,286","9,378","7,562","4,383","3,114","3,176",184,"40,321"
"Rockfish, China.............................",0,0,7,32,11,20,49,37,106,9,202,11,484
"Rockfish, Pacific ocean perch..",7,2,6,7,2,0,14,16,9,11,35,5,114
"Rockfish, black-and-yellow.......",0,0,0,0,0,0,0,69,8,0,0,0,77
"Rockfish, black..............................","1,040",143,"1,437","6,195","7,129","6,530","10,714","13,407","4,909","9,393","3,594","1,857","66,348"
"Rockfish, blackgill........................",0,0,0,214,0,0,0,0,0,0,0,1,215
"Rockfish, blue................................",318,202,569,71,582,352,"1,019",706,238,923,715,337,"6,032"
"Rockfish, bocaccio......................",0,0,9,0,0,4,41,17,0,0,5,0,76
"Rockfish, brown............................",0,0,0,0,55,46,51,25,5,15,0,0,197
"Rockfish, canary...........................",0,0,0,0,448,33,141,314,320,57,0,0,"1,313"
"Rockfish, chilipepper...................",0,20,0,30,38,19,213,"1,892",55,40,0,1,"2,308"
"Rockfish, copper...........................",0,0,0,15,105,76,205,97,43,24,33,0,598
"Rockfish, cowcod.........................",0,0,0,0,0,0,0,1,0,0,0,0,1
"Rockfish, darkblotched...............",343,73,231,475,226,20,119,681,230,105,"1,049","1,374","4,926"
"Rockfish, gopher...........................",0,0,0,2,4,4,48,0,0,0,3,0,61
"Rockfish, grass.............................",0,0,0,0,5,11,16,136,16,37,0,0,221
"Rockfish, group shelf..................",0,0,2,0,327,91,447,165,29,11,3,0,"1,075"
"Rockfish, group slope.................","2,713",567,633,"2,305","1,664",96,171,"1,582","1,269","1,912","2,394","1,044","16,350"
"Rockfish, olive...............................",7,4,5,0,7,7,5,2,0,9,8,6,60
"Rockfish, quillback.......................",10,3,18,37,70,61,563,136,75,97,75,11,"1,156"
"Rockfish, redbanded....................",0,0,0,0,0,0,0,0,65,40,0,0,105
"Rockfish, rosy...............................",0,0,4,0,0,0,0,0,0,0,0,0,4
"Rockfish, vermilion.......................",60,26,47,78,223,59,136,152,194,169,107,58,"1,309"
"Rockfish, widow............................",42,9,34,0,3,24,14,25,7,0,24,2,184
"Rockfish, yellowtail......................",39,29,161,28,127,127,274,429,121,393,42,19,"1,789"
Sablefish.........................................,"32,061","28,927","62,336","64,637","83,360","57,424","22,565","69,864","70,895","72,918","50,451","36,700","652,138"
"Salmon, Chinook...........................",5,0,0,0,"29,281","60,504","132,722","51,364","5,254",0,0,0,"279,130"
Sanddab..........................................,0,0,0,0,"1,244","14,716","16,440","12,643","6,423","7,550",0,0,"59,016"
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Skate, big........................................",0,0,0,0,"3,013","7,550","13,823","4,957","3,665","6,319",0,0,"39,327"
"Skate, longnose............................","3,588","3,055","13,270","7,779","8,783","5,411","11,191","28,886","15,128","23,664","34,825","4,764","160,344"
"Skate, unspecified.......................",0,0,8,3,64,0,20,0,271,0,0,0,366
"Smelt, night....................................",369,"14,264","57,516","58,977","83,185","36,776","36,617","23,470",349,0,0,0,"311,523"
"Smelt, surf......................................",0,0,0,461,"5,503","28,058","19,583","2,896",801,0,0,0,"57,302"
"Sole, Dover.....................................","125,565","191,908","318,897","281,900","281,678","119,728","230,054","462,090","173,982","179,472","293,968","193,060","2,852,302"
"Sole, English..................................",266,343,431,152,68,"7,262","15,925","6,625","3,390","2,957",36,1,"37,456"
"Sole, petrale...................................","51,501","22,323","19,069","5,099","21,190","35,656","59,274","31,163","27,185","22,833","92,241","111,775","499,309"
"Sole, rex..........................................","9,233","4,906","12,798","5,590","2,585",826,"3,002","9,464","6,205","7,306","6,606","6,846","75,367"
"Sole, rock........................................",0,0,0,0,76,0,3,0,0,0,0,0,79
"Sole, sand......................................",0,0,0,0,0,0,0,0,42,0,0,0,42
"Sole, unspecified..........................",33,61,10,0,0,0,0,0,0,0,0,0,104
"Surfperch, calico..........................",0,0,0,304,0,0,0,0,0,0,0,0,304
"Surfperch, redtail..........................",0,0,232,249,0,0,0,"2,675","1,245",0,582,0,"4,983"
"Surfperch, unspecified................",0,0,0,"1,373",0,0,0,0,0,0,0,0,"1,373"
"Thornyhead, longspine...............","23,283","20,506","104,499","81,132","78,116","72,963","22,691","53,736","30,541","29,104","33,232","19,164","568,967"
"Thornyhead, shortspine..............","24,456","24,083","38,876","21,441","32,933","17,116","16,466","29,205","14,270","17,509","30,001","28,873","295,229"
"Trawled fish, unspecified...........",134,262,879,402,479,255,263,844,247,289,566,550,"5,170"
"Tuna, albacore..............................",0,0,0,0,0,0,0,"56,196","90,983","61,145",745,0,"209,069"
"Turbot, curlfin................................",0,0,0,0,0,26,101,94,592,0,0,0,813
"Whiting, Pacific.............................",23,2,7,1,6,0,4,113,15,33,0,37,241
Yellowtail........................................,0,0,0,0,0,0,0,0,0,29,0,0,29
Crustaceans,,,,,,,,,,,,,
"Crab, Dungeness..........................","10,613,214","3,357,957","1,127,670","450,586","406,389","129,623","53,403","14,219",0,"2,212","63,392","3,843,432","20,062,097"
"Shrimp, coonstriped.....................",0,0,0,0,0,"19,203","22,207","20,744","11,086","8,007",0,0,"81,247"
