Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Anchovy, northern...........................",0,0,0,0,0,"57,200","32,675","38,250","22,500","30,150","31,293","39,150","251,218"
"Barracuda, California......................",0,0,0,113,6,"1,155",0,51,0,0,0,0,"1,324"
"Bass, giant sea..................................",317,476,346,230,60,263,86,646,0,0,14,93,"2,529"
Cabezon...........................................,33,65,0,0,127,127,309,55,63,0,75,77,930
"Croaker, white..................................",0,0,0,0,0,164,303,0,0,0,0,0,467
Dolphin (fish).....................................,0,0,0,0,0,0,0,0,107,0,0,0,107
"Eel, California moray.......................",0,165,"3,356",0,41,10,62,46,87,0,176,0,"3,943"
Escolar...............................................,0,0,0,0,0,0,0,0,0,117,0,0,117
"Guitarfish, shovelnose......................",0,0,0,10,0,0,0,389,539,0,0,0,938
Hagfishes...........................................,0,0,531,"4,661","2,925","1,388","2,752",906,0,0,0,0,"13,163"
Halfmoon..........................................,0,0,0,0,0,0,1,0,1,0,2,0,4
"Halibut, California............................",940,"3,150","3,458","1,280","1,362","1,410",777,263,77,320,"1,020",260,"14,316"
Lingcod.............................................,0,0,0,0,27,36,82,18,6,5,10,0,185
Louvar...............................................,46,0,0,0,0,0,0,49,181,97,0,0,373
"Mackerel, Pacific.............................",0,0,10,0,0,0,0,0,0,"3,375",0,0,"3,385"
"Mackerel, jack.................................",0,0,0,0,1,0,0,0,0,0,0,0,1
Opah.................................................,"4,998",0,0,0,84,0,0,"1,098","8,302","10,582","9,770","10,344","45,178"
Opaleye............................................,0,1,0,0,0,0,2,3,0,0,0,1,7
"Ray, Pacific electric.........................",0,0,0,37,0,0,0,0,0,0,0,0,37
"Ray, bat............................................",0,0,0,0,0,0,259,"2,259","2,273",0,0,0,"4,791"
"Rockfish, China.................................",0,0,0,0,0,0,0,11,0,0,0,0,11
"Rockfish, bank..................................",0,0,0,0,0,0,47,5,0,0,0,0,52
"Rockfish, blackgill.............................",112,65,14,"3,802","3,521","6,026","8,627","13,385","9,730","3,990","4,093","3,160","56,525"
"Rockfish, bocaccio..........................",22,61,0,0,101,3,30,71,8,0,0,0,295
"Rockfish, brown................................",0,5,0,0,65,175,139,37,0,0,0,0,422
"Rockfish, copper..............................",5,29,0,0,15,24,6,18,0,0,0,0,97
"Rockfish, flag....................................",4,3,0,0,1,0,0,1,0,0,0,0,9
"Rockfish, gopher..............................",10,10,0,0,13,11,8,43,0,0,0,0,94
"Rockfish, grass..................................",0,0,0,0,6,4,22,2,19,0,10,10,73
"Rockfish, greenspotted...................",0,4,0,0,0,0,0,4,0,0,0,0,8
"Rockfish, group red..........................",0,0,0,0,0,0,0,0,4,0,0,0,4
"Rockfish, group shelf........................",284,325,0,0,127,181,350,323,47,0,0,4,"1,640"
"Rockfish, honeycomb.....................",0,0,0,0,1,0,0,1,0,0,0,0,1
"Rockfish, kelp....................................",0,3,0,0,1,8,9,9,1,0,0,0,31
"Rockfish, redbanded.......................",0,0,0,448,0,0,0,0,0,0,0,0,448
"Rockfish, splitnose............................",0,0,0,0,0,0,6,0,0,0,6,0,12
Species,January,February,March,April,May,June,July,August,September,October,November,December,Landings
California Waters,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,
"Rockfish, squarespot........................",12,0,0,0,0,0,0,0,0,0,0,0,12
"Rockfish, starry..................................",4,0,0,0,0,0,0,7,0,0,0,0,11
"Rockfish, treefish...............................",14,3,0,0,1,33,34,33,0,0,0,0,119
"Rockfish, vermilion............................",36,104,0,0,17,3,52,624,54,0,0,0,890
"Rockfish, widow...............................",0,0,0,0,0,0,2,0,0,0,0,0,2
Sablefish............................................,242,468,"1,935","2,328","5,423","13,496","8,041","8,258","5,448","7,274","1,083",350,"54,347"
Sanddab...........................................,0,0,0,2,0,0,0,0,25,0,0,0,27
"Sardine, Pacific................................","9,050",0,0,0,0,0,"5,575",0,"29,025",0,0,0,"43,650"
Sargo.................................................,0,0,0,0,7,0,0,0,0,0,0,0,7
"Scorpionfish, California....................",40,58,0,0,32,41,6,13,8,0,23,62,282
"Seabass, white.................................","1,851","5,453",129,613,194,"9,303","11,797","3,773",828,551,207,0,"34,698"
"Shark, bigeye thresher.....................",0,0,0,0,0,124,0,276,835,299,124,0,"1,658"
"Shark, brown smoothhound...........",0,0,0,0,0,0,8,0,0,0,0,0,8
"Shark, horn........................................",0,0,0,0,0,0,0,0,0,0,3,0,3
"Shark, leopard..................................",0,0,0,111,26,0,0,90,334,0,0,0,561
"Shark, salmon...................................",69,0,0,0,0,0,0,0,0,0,0,0,69
"Shark, shortfin mako........................","2,832",62,0,54,676,"1,593",269,387,"1,849",700,586,"5,354","14,362"
"Shark, soupfin...................................",0,223,281,23,12,160,237,67,39,0,372,132,"1,545"
"Shark, thresher..................................","5,195","3,863",891,"1,891","5,077","4,334","1,875","1,974","3,479","1,106","1,733","9,639","41,057"
"Shark, white......................................",0,0,0,0,0,280,365,162,105,0,0,0,912
"Sheephead, California....................","5,523","5,662",0,0,"3,454","4,106","4,749","1,219","3,181",222,"1,471","1,391","30,978"
"Surfperch, rubberlip.........................",0,0,0,0,0,0,0,0,2,0,0,0,2
Swordfish...........................................,"16,085",528,0,0,0,217,0,"2,331","6,567","5,721","20,506","6,337","58,291"
"Thornyhead, longspine....................",986,595,"1,053",799,"1,129",699,"1,276",585,"2,183","1,244","1,341","1,167","13,057"
"Thornyhead, shortspine...................","9,391","8,274","12,556","7,596","12,766","9,347","14,557","10,044","15,538","7,826","11,302","10,814","130,011"
Thornyheads.....................................,0,0,0,0,0,0,12,17,8,19,30,0,86
Triggerfish..........................................,0,0,0,0,0,6,0,0,0,0,0,0,6
"Tuna, albacore.................................",0,0,0,0,0,0,351,0,252,"8,858","1,832",0,"11,293"
"Tuna, bluefin.....................................",78,0,0,0,0,0,0,0,70,0,67,565,780
"Tuna, yellowfin..................................",0,0,0,0,0,0,0,0,342,0,0,0,342
"Whitefish, ocean..............................",1,60,0,0,60,36,61,25,47,0,3,5,297
Yellowtail...........................................,0,267,44,172,804,845,"2,076","1,270",217,523,0,30,"6,248"
