Species,January,February,March,April,May,June,July,August,September,October,November,December,,Landings
California Waters,,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,,
"Anchovy, northern........................","27,940","9,420","16,425",0,"20,399","18,900","4,500","4,275","4,275",0,0,0,,"106,134"
"Barracuda, California...................",0,0,0,0,0,0,3,0,5,0,0,0,,9
"Bass, giant sea.............................",0,0,0,0,17,26,266,0,0,0,0,0,,308
Blacksmith......................................,0,1,0,0,0,0,0,0,0,0,0,0,,1
"Bonito, Pacific...............................",0,0,0,0,0,0,46,138,20,0,0,0,,204
Butterfish (Pacific pompano).....,0,350,13,190,303,0,0,0,0,0,0,0,,856
Cabezon..........................................,43,65,0,0,46,88,23,29,12,10,28,26,,369
"Corvina, shortfin...........................",0,0,0,0,16,0,0,0,0,0,0,0,,16
Dolphin (fish).................................,0,0,0,0,0,0,14,210,453,"1,771",678,"5,956",,"9,082"
"Eel, California moray....................",6,0,0,"2,000","2,207",0,0,0,0,0,1,20,,"4,234"
Escolar............................................,0,0,0,0,0,0,0,0,0,0,347,"2,735",,"3,082"
"Fish, unspecified..........................",0,0,0,0,0,0,0,"1,514",0,0,20,0,,"1,534"
"Flounder, starry.............................",0,0,0,0,0,0,0,0,0,0,0,3,,3
"Flounder, unspecified..................",0,0,0,0,0,0,0,0,0,2,0,0,,2
Hagfishes.......................................,"6,254","14,285","13,749","9,924","17,477","9,232","13,393","8,436","5,630","1,444","2,930","8,530",,"111,283"
Halfmoon.........................................,0,0,0,0,0,0,1,1,1,5,0,0,,8
"Halibut, California.........................","1,701",419,776,"1,113","2,215","2,975","3,697",936,391,677,490,624,,"16,013"
Jacksmelt........................................,0,0,0,0,0,0,0,0,3,0,0,0,,3
Lingcod............................................,12,0,0,0,24,17,10,61,90,133,12,30,,390
"Lizardfish, California....................",224,0,11,609,"1,303",0,0,0,0,0,0,0,,"2,147"
Louvar..............................................,307,0,0,0,0,267,0,0,51,224,71,286,,"1,206"
"Mackerel, Pacific..........................",0,0,0,0,0,0,0,296,304,0,126,0,,726
"Mackerel, jack................................","1,997",0,0,0,0,6,0,1,183,0,0,0,,"2,187"
"Mackerel, unspecified.................",0,0,0,0,0,60,0,31,0,0,45,0,,136
Opah................................................,"4,384",0,0,0,0,661,0,"10,579",702,"3,416","10,983","27,922",,"58,648"
Opaleye...........................................,0,0,0,0,"2,102",0,0,0,1,0,0,0,,"2,103"
"Pomfret, Pacific.............................",0,0,0,0,0,0,0,0,0,0,598,"1,332",,"1,930"
Queenfish.......................................,25,0,0,0,0,0,0,0,0,0,0,0,,25
"Ray, bat...........................................",0,0,0,0,0,0,0,0,0,0,78,0,,78
"Rockfish, China.............................",0,0,0,0,0,0,0,0,0,0,0,3,,3
"Rockfish, Mexican........................",0,0,0,0,0,0,0,0,0,33,0,0,,33
"Rockfish, bank...............................",0,0,0,0,0,0,0,0,0,70,86,159,,315
"Rockfish, black-and-yellow.......",0,0,0,0,4,1,0,0,0,0,0,0,,5
"Rockfish, black..............................",0,41,0,0,0,0,0,0,0,0,0,0,,41
"Rockfish, blackgill........................",496,866,31,17,17,661,513,592,36,12,150,189,,"3,580"
"Rockfish, bocaccio......................",25,0,0,0,331,4,85,637,584,50,44,546,,"2,305"
Species,January,February,March,April,May,June,July,August,September,October,November,December,,Landings
California Waters,,,,,,,,,,,,,,
Fishes,,,,,,,,,,,,,,
"Rockfish, brown............................",5,22,0,0,37,11,28,20,0,0,0,0,,122
"Rockfish, chilipepper...................",0,0,0,0,0,0,0,0,0,0,4,10,,14
"Rockfish, copper...........................",27,7,0,0,29,2,68,25,12,0,0,19,,189
"Rockfish, darkblotched...............",0,0,0,0,0,0,0,0,0,0,0,71,,71
"Rockfish, flag.................................",8,2,0,0,32,21,18,13,28,0,0,12,,135
"Rockfish, gopher...........................",0,1,0,0,19,72,6,20,2,0,3,0,,123
"Rockfish, grass.............................",4,22,0,0,6,0,4,0,0,0,0,0,,36
"Rockfish, greenblotched.............",0,0,0,0,2,0,0,3,0,0,0,0,,5
"Rockfish, greenspotted...............",9,1,0,0,23,6,46,24,25,35,69,16,,254
"Rockfish, greenstriped................",0,0,0,0,0,1,0,0,0,0,3,8,,12
"Rockfish, group nearshore.........",0,0,0,0,0,0,0,21,0,0,0,0,,21
"Rockfish, group red......................",0,0,0,0,0,335,0,903,156,265,0,649,,"2,308"
"Rockfish, group shelf..................",0,0,0,0,0,0,0,86,0,0,2,0,,87
"Rockfish, honeycomb..................",0,0,0,0,1,0,0,0,0,0,0,0,,1
"Rockfish, kelp................................",2,3,0,0,12,20,13,1,0,1,0,1,,53
"Rockfish, olive...............................",0,0,0,0,0,0,0,0,0,0,0,1,,1
"Rockfish, rosethorn......................",0,0,0,0,0,0,0,1,0,2,0,0,,3
"Rockfish, rosy...............................",0,0,0,0,0,0,0,1,0,0,0,0,,1
"Rockfish, speckled.......................",30,0,0,0,32,5,2,45,10,0,0,33,,157
"Rockfish, squarespot..................",0,0,0,0,0,0,1,1,0,0,1,0,,3
"Rockfish, starry.............................",3,0,0,0,19,8,73,11,4,0,13,206,,336
"Rockfish, treefish.........................",86,0,0,0,0,4,0,0,0,0,0,0,,90
"Rockfish, unspecified..................",0,0,0,0,0,87,0,428,996,78,68,106,,"1,763"
"Rockfish, vermilion.......................",529,57,0,0,"2,167",248,662,"1,230","1,304","1,447",188,"1,377",,"9,209"
"Rockfish, widow............................",1,0,0,0,0,0,1,5,0,38,0,0,,45
"Rockfish, yellowtail......................",0,0,0,0,1,0,0,7,0,0,0,0,,8
Sablefish.........................................,"10,453","7,128","6,777","14,222","12,018","10,870","12,104","12,728","10,558","21,124","21,657","10,025",,"149,664"
Sanddab..........................................,0,0,0,0,0,0,17,271,0,9,10,6,,313
"Sardine, Pacific.............................",0,0,0,0,"10,834",0,0,"3,262","3,937",0,0,0,,"18,033"
Sargo...............................................,0,0,0,0,1,0,0,2,0,0,0,0,,3
"Scorpionfish, California...............",60,35,0,0,14,1,0,0,5,1,2,0,,118
"Seabass, white.............................",37,0,0,0,11,"13,059","13,586",631,0,34,35,0,,"27,392"
